"Step","male_silero - loss/g/total","male_silero - loss/g/total__MIN","male_silero - loss/g/total__MAX"
"495","38.50260543823242","38.50260543823242","38.50260543823242"
"496","38.231346130371094","38.231346130371094","38.231346130371094"
"497","38.256412506103516","38.256412506103516","38.256412506103516"
"498","35.76573944091797","35.76573944091797","35.76573944091797"
"499","35.689048767089844","35.689048767089844","35.689048767089844"
"500","36.93405532836914","36.93405532836914","36.93405532836914"
"501","39.11137390136719","39.11137390136719","39.11137390136719"
"502","36.27119827270508","36.27119827270508","36.27119827270508"
"503","37.757232666015625","37.757232666015625","37.757232666015625"
"504","37.267513275146484","37.267513275146484","37.267513275146484"
"505","35.97062301635742","35.97062301635742","35.97062301635742"
"506","38.53566360473633","38.53566360473633","38.53566360473633"
"507","39.84596633911133","39.84596633911133","39.84596633911133"
"508","37.93378448486328","37.93378448486328","37.93378448486328"
"509","36.87358093261719","36.87358093261719","36.87358093261719"
"510","39.23064041137695","39.23064041137695","39.23064041137695"
"511","40.06098556518555","40.06098556518555","40.06098556518555"
"512","36.96848678588867","36.96848678588867","36.96848678588867"
"513","38.852874755859375","38.852874755859375","38.852874755859375"
"514","38.2016716003418","38.2016716003418","38.2016716003418"
"515","37.25720977783203","37.25720977783203","37.25720977783203"
"516","37.889583587646484","37.889583587646484","37.889583587646484"
"517","37.75843048095703","37.75843048095703","37.75843048095703"
"518","37.99286651611328","37.99286651611328","37.99286651611328"
"519","35.840065002441406","35.840065002441406","35.840065002441406"
"520","38.581092834472656","38.581092834472656","38.581092834472656"
"521","36.55500793457031","36.55500793457031","36.55500793457031"
"522","37.156700134277344","37.156700134277344","37.156700134277344"
"523","40.40556335449219","40.40556335449219","40.40556335449219"
"524","37.541446685791016","37.541446685791016","37.541446685791016"
"525","38.80540466308594","38.80540466308594","38.80540466308594"
"526","36.958194732666016","36.958194732666016","36.958194732666016"
"527","37.54230499267578","37.54230499267578","37.54230499267578"
"528","36.80503463745117","36.80503463745117","36.80503463745117"
"529","39.02079391479492","39.02079391479492","39.02079391479492"
"530","39.82878494262695","39.82878494262695","39.82878494262695"
"531","38.29646301269531","38.29646301269531","38.29646301269531"
"532","37.69783020019531","37.69783020019531","37.69783020019531"
"533","35.410560607910156","35.410560607910156","35.410560607910156"
"534","39.15441131591797","39.15441131591797","39.15441131591797"
"535","37.86553192138672","37.86553192138672","37.86553192138672"
"536","37.012996673583984","37.012996673583984","37.012996673583984"
"537","36.920616149902344","36.920616149902344","36.920616149902344"
"538","38.60091781616211","38.60091781616211","38.60091781616211"
"539","37.26811599731445","37.26811599731445","37.26811599731445"
"540","38.18119812011719","38.18119812011719","38.18119812011719"
"541","36.59237289428711","36.59237289428711","36.59237289428711"
"542","36.516441345214844","36.516441345214844","36.516441345214844"
"543","36.05540084838867","36.05540084838867","36.05540084838867"
"544","38.997982025146484","38.997982025146484","38.997982025146484"
"545","38.19730758666992","38.19730758666992","38.19730758666992"
"546","36.37465286254883","36.37465286254883","36.37465286254883"
"547","37.72691345214844","37.72691345214844","37.72691345214844"
"548","36.179962158203125","36.179962158203125","36.179962158203125"
"549","36.982845306396484","36.982845306396484","36.982845306396484"
"550","36.47985076904297","36.47985076904297","36.47985076904297"
"551","39.55255889892578","39.55255889892578","39.55255889892578"
"552","38.950958251953125","38.950958251953125","38.950958251953125"
"553","37.26714324951172","37.26714324951172","37.26714324951172"
"554","38.20835494995117","38.20835494995117","38.20835494995117"
"555","37.30366897583008","37.30366897583008","37.30366897583008"
"556","36.72015380859375","36.72015380859375","36.72015380859375"
"557","38.558902740478516","38.558902740478516","38.558902740478516"
"558","36.939701080322266","36.939701080322266","36.939701080322266"
"559","40.57978057861328","40.57978057861328","40.57978057861328"
"560","36.457908630371094","36.457908630371094","36.457908630371094"
"561","36.92848587036133","36.92848587036133","36.92848587036133"
"562","37.73710250854492","37.73710250854492","37.73710250854492"
"563","41.032562255859375","41.032562255859375","41.032562255859375"
"564","38.258514404296875","38.258514404296875","38.258514404296875"
"565","38.40812301635742","38.40812301635742","38.40812301635742"
"566","36.62024688720703","36.62024688720703","36.62024688720703"
"567","37.07589340209961","37.07589340209961","37.07589340209961"
"568","36.91986083984375","36.91986083984375","36.91986083984375"
"569","38.0661506652832","38.0661506652832","38.0661506652832"
"570","37.25828170776367","37.25828170776367","37.25828170776367"
"571","36.804161071777344","36.804161071777344","36.804161071777344"
"572","40.08678436279297","40.08678436279297","40.08678436279297"
"573","36.89202880859375","36.89202880859375","36.89202880859375"
"574","38.520057678222656","38.520057678222656","38.520057678222656"
"575","36.47596740722656","36.47596740722656","36.47596740722656"
"576","35.71736145019531","35.71736145019531","35.71736145019531"
"577","38.61042022705078","38.61042022705078","38.61042022705078"
"578","37.694580078125","37.694580078125","37.694580078125"
"579","37.899497985839844","37.899497985839844","37.899497985839844"
"580","39.667030334472656","39.667030334472656","39.667030334472656"
"581","37.761329650878906","37.761329650878906","37.761329650878906"
"582","36.52246856689453","36.52246856689453","36.52246856689453"
"583","37.571044921875","37.571044921875","37.571044921875"
"584","37.07255554199219","37.07255554199219","37.07255554199219"
"585","39.96625518798828","39.96625518798828","39.96625518798828"
"586","36.666404724121094","36.666404724121094","36.666404724121094"
"587","37.517738342285156","37.517738342285156","37.517738342285156"
"588","36.54631042480469","36.54631042480469","36.54631042480469"
"589","40.4567756652832","40.4567756652832","40.4567756652832"
"590","38.10652160644531","38.10652160644531","38.10652160644531"
"591","38.665767669677734","38.665767669677734","38.665767669677734"
"592","37.15202713012695","37.15202713012695","37.15202713012695"
"593","36.54447937011719","36.54447937011719","36.54447937011719"
"594","40.20695877075195","40.20695877075195","40.20695877075195"
"595","38.45903778076172","38.45903778076172","38.45903778076172"
"596","36.65816116333008","36.65816116333008","36.65816116333008"
"597","38.136844635009766","38.136844635009766","38.136844635009766"
"598","39.058311462402344","39.058311462402344","39.058311462402344"
"599","37.00187301635742","37.00187301635742","37.00187301635742"
"600","38.02146530151367","38.02146530151367","38.02146530151367"
"601","35.88389205932617","35.88389205932617","35.88389205932617"
"602","37.359188079833984","37.359188079833984","37.359188079833984"
"603","38.70965576171875","38.70965576171875","38.70965576171875"
"604","38.657997131347656","38.657997131347656","38.657997131347656"
"605","37.33271026611328","37.33271026611328","37.33271026611328"
"606","36.973655700683594","36.973655700683594","36.973655700683594"
"607","37.338623046875","37.338623046875","37.338623046875"
"608","37.08695602416992","37.08695602416992","37.08695602416992"
"609","38.06621170043945","38.06621170043945","38.06621170043945"
"610","37.50213623046875","37.50213623046875","37.50213623046875"
"611","39.90200424194336","39.90200424194336","39.90200424194336"
"612","38.574249267578125","38.574249267578125","38.574249267578125"
"613","37.54346466064453","37.54346466064453","37.54346466064453"
"614","40.41028594970703","40.41028594970703","40.41028594970703"
"615","38.37423324584961","38.37423324584961","38.37423324584961"
"616","37.03891372680664","37.03891372680664","37.03891372680664"
"617","38.720394134521484","38.720394134521484","38.720394134521484"
"618","37.422122955322266","37.422122955322266","37.422122955322266"
"619","36.70675277709961","36.70675277709961","36.70675277709961"
"620","37.22383499145508","37.22383499145508","37.22383499145508"
"621","37.371421813964844","37.371421813964844","37.371421813964844"
"622","38.818721771240234","38.818721771240234","38.818721771240234"
"623","37.500701904296875","37.500701904296875","37.500701904296875"
"624","40.04346466064453","40.04346466064453","40.04346466064453"
"625","37.60213088989258","37.60213088989258","37.60213088989258"
"626","39.43841552734375","39.43841552734375","39.43841552734375"
"627","37.97800064086914","37.97800064086914","37.97800064086914"
"628","36.919010162353516","36.919010162353516","36.919010162353516"
"629","37.8702392578125","37.8702392578125","37.8702392578125"
"630","39.01763153076172","39.01763153076172","39.01763153076172"
"631","37.43483352661133","37.43483352661133","37.43483352661133"
"632","38.386173248291016","38.386173248291016","38.386173248291016"
"633","37.4509391784668","37.4509391784668","37.4509391784668"
"634","36.692718505859375","36.692718505859375","36.692718505859375"
"635","38.01626205444336","38.01626205444336","38.01626205444336"
"636","37.15802764892578","37.15802764892578","37.15802764892578"
"637","38.61994171142578","38.61994171142578","38.61994171142578"
"638","36.02223205566406","36.02223205566406","36.02223205566406"
"639","35.956085205078125","35.956085205078125","35.956085205078125"
"640","40.360321044921875","40.360321044921875","40.360321044921875"
"641","36.073455810546875","36.073455810546875","36.073455810546875"
"642","39.453529357910156","39.453529357910156","39.453529357910156"
"643","35.15464782714844","35.15464782714844","35.15464782714844"
"644","37.71483612060547","37.71483612060547","37.71483612060547"
"645","39.016380310058594","39.016380310058594","39.016380310058594"
"646","38.138668060302734","38.138668060302734","38.138668060302734"
"647","39.30552673339844","39.30552673339844","39.30552673339844"
"648","38.05343246459961","38.05343246459961","38.05343246459961"
"649","37.46611785888672","37.46611785888672","37.46611785888672"
"650","37.34492874145508","37.34492874145508","37.34492874145508"
"651","38.7362174987793","38.7362174987793","38.7362174987793"
"652","37.643516540527344","37.643516540527344","37.643516540527344"
"653","38.79613494873047","38.79613494873047","38.79613494873047"
"654","37.44259262084961","37.44259262084961","37.44259262084961"
"655","41.12676239013672","41.12676239013672","41.12676239013672"
"656","36.59829330444336","36.59829330444336","36.59829330444336"
"657","39.96638107299805","39.96638107299805","39.96638107299805"
"658","39.160186767578125","39.160186767578125","39.160186767578125"
"659","38.108699798583984","38.108699798583984","38.108699798583984"
"660","37.479915618896484","37.479915618896484","37.479915618896484"
"661","38.25716781616211","38.25716781616211","38.25716781616211"
"662","38.39826202392578","38.39826202392578","38.39826202392578"
"663","37.69735336303711","37.69735336303711","37.69735336303711"
"664","39.295772552490234","39.295772552490234","39.295772552490234"
"665","37.01923370361328","37.01923370361328","37.01923370361328"
"666","35.926849365234375","35.926849365234375","35.926849365234375"
"667","39.872039794921875","39.872039794921875","39.872039794921875"
"668","37.71553039550781","37.71553039550781","37.71553039550781"
"669","38.562583923339844","38.562583923339844","38.562583923339844"
"670","36.43592071533203","36.43592071533203","36.43592071533203"
"671","39.18665313720703","39.18665313720703","39.18665313720703"
"672","37.03402328491211","37.03402328491211","37.03402328491211"
"673","37.950862884521484","37.950862884521484","37.950862884521484"
"674","35.75210189819336","35.75210189819336","35.75210189819336"
"675","39.186790466308594","39.186790466308594","39.186790466308594"
"676","38.41291809082031","38.41291809082031","38.41291809082031"
"677","38.59773635864258","38.59773635864258","38.59773635864258"
"678","37.88371658325195","37.88371658325195","37.88371658325195"
"679","35.99038314819336","35.99038314819336","35.99038314819336"
"680","37.36276626586914","37.36276626586914","37.36276626586914"
"681","40.3160514831543","40.3160514831543","40.3160514831543"
"682","37.2076530456543","37.2076530456543","37.2076530456543"
"683","38.03565216064453","38.03565216064453","38.03565216064453"
"684","34.98594665527344","34.98594665527344","34.98594665527344"
"685","38.37396240234375","38.37396240234375","38.37396240234375"
"686","38.72612762451172","38.72612762451172","38.72612762451172"
"687","38.46439743041992","38.46439743041992","38.46439743041992"
"688","38.25967025756836","38.25967025756836","38.25967025756836"
"689","36.901798248291016","36.901798248291016","36.901798248291016"
"690","38.52511215209961","38.52511215209961","38.52511215209961"
"691","38.833229064941406","38.833229064941406","38.833229064941406"
"692","37.09092330932617","37.09092330932617","37.09092330932617"
"693","36.92918395996094","36.92918395996094","36.92918395996094"
"694","35.52722930908203","35.52722930908203","35.52722930908203"
"695","37.12439727783203","37.12439727783203","37.12439727783203"
"696","35.28553009033203","35.28553009033203","35.28553009033203"
"697","39.611671447753906","39.611671447753906","39.611671447753906"
"698","38.342079162597656","38.342079162597656","38.342079162597656"
"699","35.925628662109375","35.925628662109375","35.925628662109375"
"700","37.72126007080078","37.72126007080078","37.72126007080078"
"701","36.529380798339844","36.529380798339844","36.529380798339844"
"702","38.142547607421875","38.142547607421875","38.142547607421875"
"703","38.506324768066406","38.506324768066406","38.506324768066406"
"704","36.45016860961914","36.45016860961914","36.45016860961914"
"705","38.679100036621094","38.679100036621094","38.679100036621094"
"706","37.63304138183594","37.63304138183594","37.63304138183594"
"707","36.247581481933594","36.247581481933594","36.247581481933594"
"708","34.099571228027344","34.099571228027344","34.099571228027344"
"709","36.060462951660156","36.060462951660156","36.060462951660156"
"710","38.826778411865234","38.826778411865234","38.826778411865234"
"711","38.532310485839844","38.532310485839844","38.532310485839844"
"712","38.88346862792969","38.88346862792969","38.88346862792969"
"713","35.869598388671875","35.869598388671875","35.869598388671875"
"714","37.91436004638672","37.91436004638672","37.91436004638672"
"715","36.042213439941406","36.042213439941406","36.042213439941406"
"716","35.920753479003906","35.920753479003906","35.920753479003906"
"717","36.70891189575195","36.70891189575195","36.70891189575195"
"718","36.933738708496094","36.933738708496094","36.933738708496094"
"719","37.10211944580078","37.10211944580078","37.10211944580078"
"720","37.38787078857422","37.38787078857422","37.38787078857422"
"721","35.887447357177734","35.887447357177734","35.887447357177734"
"722","38.04737091064453","38.04737091064453","38.04737091064453"
"723","36.72914505004883","36.72914505004883","36.72914505004883"
"724","35.81322479248047","35.81322479248047","35.81322479248047"
"725","36.81924057006836","36.81924057006836","36.81924057006836"
"726","35.918060302734375","35.918060302734375","35.918060302734375"
"727","35.40681838989258","35.40681838989258","35.40681838989258"
"728","36.33967208862305","36.33967208862305","36.33967208862305"
"729","37.36280822753906","37.36280822753906","37.36280822753906"
"730","37.526798248291016","37.526798248291016","37.526798248291016"
"731","36.13542175292969","36.13542175292969","36.13542175292969"
"732","36.43777847290039","36.43777847290039","36.43777847290039"
"733","37.79022979736328","37.79022979736328","37.79022979736328"
"734","38.038917541503906","38.038917541503906","38.038917541503906"
"735","35.255680084228516","35.255680084228516","35.255680084228516"
"736","39.23685836791992","39.23685836791992","39.23685836791992"
"737","37.90890884399414","37.90890884399414","37.90890884399414"
"738","35.85272979736328","35.85272979736328","35.85272979736328"
"739","36.883262634277344","36.883262634277344","36.883262634277344"
"740","36.79975128173828","36.79975128173828","36.79975128173828"
"741","37.30058670043945","37.30058670043945","37.30058670043945"
"742","37.01216506958008","37.01216506958008","37.01216506958008"
"743","38.001441955566406","38.001441955566406","38.001441955566406"
"744","35.488121032714844","35.488121032714844","35.488121032714844"
"745","37.30662536621094","37.30662536621094","37.30662536621094"
"746","37.88079071044922","37.88079071044922","37.88079071044922"
"747","36.14921951293945","36.14921951293945","36.14921951293945"
"748","39.49322509765625","39.49322509765625","39.49322509765625"
"749","37.707210540771484","37.707210540771484","37.707210540771484"
"750","38.61524200439453","38.61524200439453","38.61524200439453"
"751","35.99702453613281","35.99702453613281","35.99702453613281"
"752","38.16289520263672","38.16289520263672","38.16289520263672"
"753","37.48938751220703","37.48938751220703","37.48938751220703"
"754","39.72209548950195","39.72209548950195","39.72209548950195"
"755","36.21392822265625","36.21392822265625","36.21392822265625"
"756","38.816158294677734","38.816158294677734","38.816158294677734"
"757","36.113853454589844","36.113853454589844","36.113853454589844"
"758","38.497676849365234","38.497676849365234","38.497676849365234"
"759","38.0562629699707","38.0562629699707","38.0562629699707"
"760","37.12232208251953","37.12232208251953","37.12232208251953"
"761","36.49943542480469","36.49943542480469","36.49943542480469"
"762","37.41432571411133","37.41432571411133","37.41432571411133"
"763","38.563480377197266","38.563480377197266","38.563480377197266"
"764","39.37844467163086","39.37844467163086","39.37844467163086"
"765","38.16232681274414","38.16232681274414","38.16232681274414"
"766","37.64734649658203","37.64734649658203","37.64734649658203"
"767","36.741825103759766","36.741825103759766","36.741825103759766"
"768","36.585914611816406","36.585914611816406","36.585914611816406"
"769","35.975345611572266","35.975345611572266","35.975345611572266"
"770","37.60549545288086","37.60549545288086","37.60549545288086"
"771","38.80659866333008","38.80659866333008","38.80659866333008"
"772","37.62457275390625","37.62457275390625","37.62457275390625"
"773","36.81114959716797","36.81114959716797","36.81114959716797"
"774","38.80281448364258","38.80281448364258","38.80281448364258"
"775","35.841636657714844","35.841636657714844","35.841636657714844"
"776","35.38878631591797","35.38878631591797","35.38878631591797"
"777","37.77983093261719","37.77983093261719","37.77983093261719"
"778","39.05680847167969","39.05680847167969","39.05680847167969"
"779","37.45903396606445","37.45903396606445","37.45903396606445"
"780","37.12342834472656","37.12342834472656","37.12342834472656"
"781","39.584808349609375","39.584808349609375","39.584808349609375"
"782","36.28921890258789","36.28921890258789","36.28921890258789"
"783","36.23149871826172","36.23149871826172","36.23149871826172"
"784","38.54777526855469","38.54777526855469","38.54777526855469"
"785","37.2227783203125","37.2227783203125","37.2227783203125"
"786","37.348575592041016","37.348575592041016","37.348575592041016"
"787","38.26271057128906","38.26271057128906","38.26271057128906"
"788","36.611183166503906","36.611183166503906","36.611183166503906"
"789","38.33437728881836","38.33437728881836","38.33437728881836"
"790","39.502166748046875","39.502166748046875","39.502166748046875"
"791","36.84165573120117","36.84165573120117","36.84165573120117"
"792","36.677734375","36.677734375","36.677734375"
"793","37.25935745239258","37.25935745239258","37.25935745239258"
"794","37.132362365722656","37.132362365722656","37.132362365722656"
"795","36.70051956176758","36.70051956176758","36.70051956176758"
"796","36.07865524291992","36.07865524291992","36.07865524291992"
"797","38.10862731933594","38.10862731933594","38.10862731933594"
"798","37.77617263793945","37.77617263793945","37.77617263793945"
"799","37.12001419067383","37.12001419067383","37.12001419067383"
"800","37.48088073730469","37.48088073730469","37.48088073730469"
"801","37.74222946166992","37.74222946166992","37.74222946166992"
"802","38.724796295166016","38.724796295166016","38.724796295166016"
"803","36.57126998901367","36.57126998901367","36.57126998901367"
"804","36.68523406982422","36.68523406982422","36.68523406982422"
"805","39.50174331665039","39.50174331665039","39.50174331665039"
"806","38.588748931884766","38.588748931884766","38.588748931884766"
"807","38.819339752197266","38.819339752197266","38.819339752197266"
"808","37.709930419921875","37.709930419921875","37.709930419921875"
"809","36.420902252197266","36.420902252197266","36.420902252197266"
"810","36.53965377807617","36.53965377807617","36.53965377807617"
"811","40.592674255371094","40.592674255371094","40.592674255371094"
"812","38.251068115234375","38.251068115234375","38.251068115234375"
"813","37.00712966918945","37.00712966918945","37.00712966918945"
"814","38.59705352783203","38.59705352783203","38.59705352783203"
"815","37.18364334106445","37.18364334106445","37.18364334106445"
"816","39.34632873535156","39.34632873535156","39.34632873535156"
"817","39.58272933959961","39.58272933959961","39.58272933959961"
"818","36.281776428222656","36.281776428222656","36.281776428222656"
"819","36.36809539794922","36.36809539794922","36.36809539794922"
"820","36.14417266845703","36.14417266845703","36.14417266845703"
"821","37.64836502075195","37.64836502075195","37.64836502075195"
"822","40.19734573364258","40.19734573364258","40.19734573364258"
"823","39.04218673706055","39.04218673706055","39.04218673706055"
"824","37.4679069519043","37.4679069519043","37.4679069519043"
"825","36.223148345947266","36.223148345947266","36.223148345947266"
"826","37.25996017456055","37.25996017456055","37.25996017456055"
"827","35.62024688720703","35.62024688720703","35.62024688720703"
"828","38.76101303100586","38.76101303100586","38.76101303100586"
"829","37.8199348449707","37.8199348449707","37.8199348449707"
"830","38.002933502197266","38.002933502197266","38.002933502197266"
"831","39.635318756103516","39.635318756103516","39.635318756103516"
"832","39.03300476074219","39.03300476074219","39.03300476074219"
"833","37.24079513549805","37.24079513549805","37.24079513549805"
"834","36.31520080566406","36.31520080566406","36.31520080566406"
"835","37.05359649658203","37.05359649658203","37.05359649658203"
"836","37.90017318725586","37.90017318725586","37.90017318725586"
"837","35.863380432128906","35.863380432128906","35.863380432128906"
"838","39.503326416015625","39.503326416015625","39.503326416015625"
"839","37.66895294189453","37.66895294189453","37.66895294189453"
"840","39.017032623291016","39.017032623291016","39.017032623291016"
"841","36.364349365234375","36.364349365234375","36.364349365234375"
"842","38.220821380615234","38.220821380615234","38.220821380615234"
"843","37.0586051940918","37.0586051940918","37.0586051940918"
"844","37.44129943847656","37.44129943847656","37.44129943847656"
"845","36.19113540649414","36.19113540649414","36.19113540649414"
"846","37.219825744628906","37.219825744628906","37.219825744628906"
"847","36.234561920166016","36.234561920166016","36.234561920166016"
"848","36.84187698364258","36.84187698364258","36.84187698364258"
"849","39.94476318359375","39.94476318359375","39.94476318359375"
"850","36.83958435058594","36.83958435058594","36.83958435058594"
"851","36.34355163574219","36.34355163574219","36.34355163574219"
"852","37.24518585205078","37.24518585205078","37.24518585205078"
"853","34.62482452392578","34.62482452392578","34.62482452392578"
"854","37.79499816894531","37.79499816894531","37.79499816894531"
"855","35.48609161376953","35.48609161376953","35.48609161376953"
"856","38.84245681762695","38.84245681762695","38.84245681762695"
"857","37.84674835205078","37.84674835205078","37.84674835205078"
"858","37.36955642700195","37.36955642700195","37.36955642700195"
"859","36.45359420776367","36.45359420776367","36.45359420776367"
"860","37.19098663330078","37.19098663330078","37.19098663330078"
"861","35.96809005737305","35.96809005737305","35.96809005737305"
"862","38.79750442504883","38.79750442504883","38.79750442504883"
"863","36.476043701171875","36.476043701171875","36.476043701171875"
"864","38.745723724365234","38.745723724365234","38.745723724365234"
"865","36.73613357543945","36.73613357543945","36.73613357543945"
"866","39.30642318725586","39.30642318725586","39.30642318725586"
"867","36.367706298828125","36.367706298828125","36.367706298828125"
"868","39.86962890625","39.86962890625","39.86962890625"
"869","36.61396789550781","36.61396789550781","36.61396789550781"
"870","37.62892150878906","37.62892150878906","37.62892150878906"
"871","39.09227752685547","39.09227752685547","39.09227752685547"
"872","37.50199508666992","37.50199508666992","37.50199508666992"
"873","37.43988037109375","37.43988037109375","37.43988037109375"
"874","38.544551849365234","38.544551849365234","38.544551849365234"
"875","38.20598220825195","38.20598220825195","38.20598220825195"
"876","38.23341751098633","38.23341751098633","38.23341751098633"
"877","39.66289520263672","39.66289520263672","39.66289520263672"
"878","36.17759704589844","36.17759704589844","36.17759704589844"
"879","36.45746612548828","36.45746612548828","36.45746612548828"
"880","35.987022399902344","35.987022399902344","35.987022399902344"
"881","41.032798767089844","41.032798767089844","41.032798767089844"
"882","37.48233413696289","37.48233413696289","37.48233413696289"
"883","38.29649353027344","38.29649353027344","38.29649353027344"
"884","36.04356384277344","36.04356384277344","36.04356384277344"
"885","37.26681137084961","37.26681137084961","37.26681137084961"
"886","37.591651916503906","37.591651916503906","37.591651916503906"
"887","35.86396026611328","35.86396026611328","35.86396026611328"
"888","38.446353912353516","38.446353912353516","38.446353912353516"
"889","37.800537109375","37.800537109375","37.800537109375"
"890","38.27623748779297","38.27623748779297","38.27623748779297"
"891","38.67134094238281","38.67134094238281","38.67134094238281"
"892","40.13431167602539","40.13431167602539","40.13431167602539"
"893","36.302249908447266","36.302249908447266","36.302249908447266"
"894","37.78481674194336","37.78481674194336","37.78481674194336"
"895","38.38649368286133","38.38649368286133","38.38649368286133"
"896","36.56716537475586","36.56716537475586","36.56716537475586"
"897","36.48560333251953","36.48560333251953","36.48560333251953"
"898","35.532806396484375","35.532806396484375","35.532806396484375"
"899","38.673282623291016","38.673282623291016","38.673282623291016"
"900","36.41499710083008","36.41499710083008","36.41499710083008"
"901","39.1827278137207","39.1827278137207","39.1827278137207"
"902","36.46417999267578","36.46417999267578","36.46417999267578"
"903","38.37287139892578","38.37287139892578","38.37287139892578"
"904","36.480934143066406","36.480934143066406","36.480934143066406"
"905","37.7769775390625","37.7769775390625","37.7769775390625"
"906","38.54884338378906","38.54884338378906","38.54884338378906"
"907","36.56295394897461","36.56295394897461","36.56295394897461"
"908","37.005126953125","37.005126953125","37.005126953125"
"909","37.730106353759766","37.730106353759766","37.730106353759766"
"910","38.6068229675293","38.6068229675293","38.6068229675293"
"911","37.65373992919922","37.65373992919922","37.65373992919922"
"912","37.172889709472656","37.172889709472656","37.172889709472656"
"913","36.975975036621094","36.975975036621094","36.975975036621094"
"914","37.1049690246582","37.1049690246582","37.1049690246582"
"915","35.43611526489258","35.43611526489258","35.43611526489258"
"916","37.60497283935547","37.60497283935547","37.60497283935547"
"917","38.247432708740234","38.247432708740234","38.247432708740234"
"918","36.56724548339844","36.56724548339844","36.56724548339844"
"919","37.907936096191406","37.907936096191406","37.907936096191406"
"920","35.35488510131836","35.35488510131836","35.35488510131836"
"921","37.325748443603516","37.325748443603516","37.325748443603516"
"922","39.25896453857422","39.25896453857422","39.25896453857422"
"923","37.115806579589844","37.115806579589844","37.115806579589844"
"924","38.46867752075195","38.46867752075195","38.46867752075195"
"925","37.96472930908203","37.96472930908203","37.96472930908203"
"926","37.91167068481445","37.91167068481445","37.91167068481445"
"927","36.04464340209961","36.04464340209961","36.04464340209961"
"928","40.69060516357422","40.69060516357422","40.69060516357422"
"929","37.446571350097656","37.446571350097656","37.446571350097656"
"930","38.82545852661133","38.82545852661133","38.82545852661133"
"931","38.430206298828125","38.430206298828125","38.430206298828125"
"932","39.62932586669922","39.62932586669922","39.62932586669922"
"933","38.104652404785156","38.104652404785156","38.104652404785156"
"934","39.76253128051758","39.76253128051758","39.76253128051758"
"935","38.00440216064453","38.00440216064453","38.00440216064453"
"936","38.65911102294922","38.65911102294922","38.65911102294922"
"937","36.691104888916016","36.691104888916016","36.691104888916016"
"938","37.21453094482422","37.21453094482422","37.21453094482422"
"939","38.42145919799805","38.42145919799805","38.42145919799805"
"940","37.86799240112305","37.86799240112305","37.86799240112305"
"941","37.504844665527344","37.504844665527344","37.504844665527344"
"942","35.97591781616211","35.97591781616211","35.97591781616211"
"943","36.735198974609375","36.735198974609375","36.735198974609375"
"944","37.83038330078125","37.83038330078125","37.83038330078125"
"945","37.14179992675781","37.14179992675781","37.14179992675781"
"946","38.01503372192383","38.01503372192383","38.01503372192383"
"947","35.90766906738281","35.90766906738281","35.90766906738281"
"948","37.624691009521484","37.624691009521484","37.624691009521484"
"949","36.10894012451172","36.10894012451172","36.10894012451172"
"950","37.4807243347168","37.4807243347168","37.4807243347168"
"951","36.452857971191406","36.452857971191406","36.452857971191406"
"952","37.494747161865234","37.494747161865234","37.494747161865234"
"953","37.10811996459961","37.10811996459961","37.10811996459961"
"954","37.2004280090332","37.2004280090332","37.2004280090332"
"955","36.67958450317383","36.67958450317383","36.67958450317383"
"956","35.81086349487305","35.81086349487305","35.81086349487305"
"957","38.4154052734375","38.4154052734375","38.4154052734375"
"958","37.774375915527344","37.774375915527344","37.774375915527344"
"959","37.20578384399414","37.20578384399414","37.20578384399414"
"960","38.5344123840332","38.5344123840332","38.5344123840332"
"961","37.25296401977539","37.25296401977539","37.25296401977539"
"962","39.26758575439453","39.26758575439453","39.26758575439453"
"963","38.43067169189453","38.43067169189453","38.43067169189453"
"964","36.42301940917969","36.42301940917969","36.42301940917969"
"965","36.51772689819336","36.51772689819336","36.51772689819336"
"966","35.91023254394531","35.91023254394531","35.91023254394531"
"967","36.67216110229492","36.67216110229492","36.67216110229492"
"968","36.55094909667969","36.55094909667969","36.55094909667969"
"969","38.72394943237305","38.72394943237305","38.72394943237305"
"970","37.92918395996094","37.92918395996094","37.92918395996094"
"971","34.696006774902344","34.696006774902344","34.696006774902344"
"972","37.877845764160156","37.877845764160156","37.877845764160156"
"973","35.654747009277344","35.654747009277344","35.654747009277344"
"974","37.442867279052734","37.442867279052734","37.442867279052734"
"975","37.79389190673828","37.79389190673828","37.79389190673828"
"976","36.197628021240234","36.197628021240234","36.197628021240234"
"977","37.413108825683594","37.413108825683594","37.413108825683594"
"978","36.18499755859375","36.18499755859375","36.18499755859375"
"979","36.62513732910156","36.62513732910156","36.62513732910156"
"980","37.7351188659668","37.7351188659668","37.7351188659668"
"981","36.1735725402832","36.1735725402832","36.1735725402832"
"982","37.86717224121094","37.86717224121094","37.86717224121094"
"983","37.709136962890625","37.709136962890625","37.709136962890625"
"984","35.60102081298828","35.60102081298828","35.60102081298828"
"985","36.166404724121094","36.166404724121094","36.166404724121094"
"986","35.95886993408203","35.95886993408203","35.95886993408203"
"987","37.312076568603516","37.312076568603516","37.312076568603516"
"988","37.02052307128906","37.02052307128906","37.02052307128906"
"989","36.356258392333984","36.356258392333984","36.356258392333984"
"990","36.285667419433594","36.285667419433594","36.285667419433594"
"991","36.77646255493164","36.77646255493164","36.77646255493164"
"992","36.06855010986328","36.06855010986328","36.06855010986328"
"993","35.58332443237305","35.58332443237305","35.58332443237305"
