"Step","male_silero - loss/g/kl","male_silero - loss/g/kl__MIN","male_silero - loss/g/kl__MAX"
"464","2.5200958251953125","2.5200958251953125","2.5200958251953125"
"465","1.8308614492416382","1.8308614492416382","1.8308614492416382"
"466","2.572124719619751","2.572124719619751","2.572124719619751"
"467","2.160832643508911","2.160832643508911","2.160832643508911"
"468","2.2851004600524902","2.2851004600524902","2.2851004600524902"
"469","2.4833984375","2.4833984375","2.4833984375"
"470","2.359194755554199","2.359194755554199","2.359194755554199"
"471","2.227940559387207","2.227940559387207","2.227940559387207"
"472","2.6752939224243164","2.6752939224243164","2.6752939224243164"
"473","2.3707213401794434","2.3707213401794434","2.3707213401794434"
"474","2.5605413913726807","2.5605413913726807","2.5605413913726807"
"475","2.316969156265259","2.316969156265259","2.316969156265259"
"476","2.1434786319732666","2.1434786319732666","2.1434786319732666"
"477","2.349120855331421","2.349120855331421","2.349120855331421"
"478","1.86374032497406","1.86374032497406","1.86374032497406"
"479","2.084989309310913","2.084989309310913","2.084989309310913"
"480","2.4169869422912598","2.4169869422912598","2.4169869422912598"
"481","2.2477545738220215","2.2477545738220215","2.2477545738220215"
"482","2.8152577877044678","2.8152577877044678","2.8152577877044678"
"483","1.8091951608657837","1.8091951608657837","1.8091951608657837"
"484","2.218761682510376","2.218761682510376","2.218761682510376"
"485","2.334533452987671","2.334533452987671","2.334533452987671"
"486","2.264028549194336","2.264028549194336","2.264028549194336"
"487","2.5486156940460205","2.5486156940460205","2.5486156940460205"
"488","2.3346951007843018","2.3346951007843018","2.3346951007843018"
"489","2.261577844619751","2.261577844619751","2.261577844619751"
"490","1.8437706232070923","1.8437706232070923","1.8437706232070923"
"491","2.6246302127838135","2.6246302127838135","2.6246302127838135"
"492","2.449352264404297","2.449352264404297","2.449352264404297"
"493","2.4945130348205566","2.4945130348205566","2.4945130348205566"
"494","2.6719963550567627","2.6719963550567627","2.6719963550567627"
"495","2.372602939605713","2.372602939605713","2.372602939605713"
"496","2.4143831729888916","2.4143831729888916","2.4143831729888916"
"497","1.912465214729309","1.912465214729309","1.912465214729309"
"498","2.008134603500366","2.008134603500366","2.008134603500366"
"499","1.8965991735458374","1.8965991735458374","1.8965991735458374"
"500","2.480881452560425","2.480881452560425","2.480881452560425"
"501","2.7348148822784424","2.7348148822784424","2.7348148822784424"
"502","2.1582565307617188","2.1582565307617188","2.1582565307617188"
"503","2.160595655441284","2.160595655441284","2.160595655441284"
"504","2.101113796234131","2.101113796234131","2.101113796234131"
"505","2.4657182693481445","2.4657182693481445","2.4657182693481445"
"506","1.6269840002059937","1.6269840002059937","1.6269840002059937"
"507","2.5176892280578613","2.5176892280578613","2.5176892280578613"
"508","1.87221097946167","1.87221097946167","1.87221097946167"
"509","1.7898871898651123","1.7898871898651123","1.7898871898651123"
"510","2.28513765335083","2.28513765335083","2.28513765335083"
"511","2.3710312843322754","2.3710312843322754","2.3710312843322754"
"512","2.5090675354003906","2.5090675354003906","2.5090675354003906"
"513","2.1466968059539795","2.1466968059539795","2.1466968059539795"
"514","2.7549633979797363","2.7549633979797363","2.7549633979797363"
"515","2.2607479095458984","2.2607479095458984","2.2607479095458984"
"516","2.543333053588867","2.543333053588867","2.543333053588867"
"517","2.2644827365875244","2.2644827365875244","2.2644827365875244"
"518","2.5750229358673096","2.5750229358673096","2.5750229358673096"
"519","1.7272945642471313","1.7272945642471313","1.7272945642471313"
"520","2.2086894512176514","2.2086894512176514","2.2086894512176514"
"521","2.4867141246795654","2.4867141246795654","2.4867141246795654"
"522","2.2665622234344482","2.2665622234344482","2.2665622234344482"
"523","2.4990124702453613","2.4990124702453613","2.4990124702453613"
"524","2.6277425289154053","2.6277425289154053","2.6277425289154053"
"525","2.6290969848632812","2.6290969848632812","2.6290969848632812"
"526","2.634592056274414","2.634592056274414","2.634592056274414"
"527","2.073352575302124","2.073352575302124","2.073352575302124"
"528","2.7287068367004395","2.7287068367004395","2.7287068367004395"
"529","1.7729878425598145","1.7729878425598145","1.7729878425598145"
"530","2.4258406162261963","2.4258406162261963","2.4258406162261963"
"531","2.389833927154541","2.389833927154541","2.389833927154541"
"532","2.9454185962677","2.9454185962677","2.9454185962677"
"533","2.025242567062378","2.025242567062378","2.025242567062378"
"534","2.2064342498779297","2.2064342498779297","2.2064342498779297"
"535","2.4200358390808105","2.4200358390808105","2.4200358390808105"
"536","1.9507311582565308","1.9507311582565308","1.9507311582565308"
"537","2.6221377849578857","2.6221377849578857","2.6221377849578857"
"538","2.7528815269470215","2.7528815269470215","2.7528815269470215"
"539","2.19405198097229","2.19405198097229","2.19405198097229"
"540","2.189055919647217","2.189055919647217","2.189055919647217"
"541","1.5757585763931274","1.5757585763931274","1.5757585763931274"
"542","2.0898702144622803","2.0898702144622803","2.0898702144622803"
"543","2.5080978870391846","2.5080978870391846","2.5080978870391846"
"544","2.7061781883239746","2.7061781883239746","2.7061781883239746"
"545","2.168637990951538","2.168637990951538","2.168637990951538"
"546","2.058893918991089","2.058893918991089","2.058893918991089"
"547","2.2058751583099365","2.2058751583099365","2.2058751583099365"
"548","2.7603678703308105","2.7603678703308105","2.7603678703308105"
"549","2.5551652908325195","2.5551652908325195","2.5551652908325195"
"550","1.7969591617584229","1.7969591617584229","1.7969591617584229"
"551","1.8940593004226685","1.8940593004226685","1.8940593004226685"
"552","2.7459709644317627","2.7459709644317627","2.7459709644317627"
"553","1.9303505420684814","1.9303505420684814","1.9303505420684814"
"554","2.514744520187378","2.514744520187378","2.514744520187378"
"555","2.345963954925537","2.345963954925537","2.345963954925537"
"556","2.481344223022461","2.481344223022461","2.481344223022461"
"557","2.3985204696655273","2.3985204696655273","2.3985204696655273"
"558","2.180013656616211","2.180013656616211","2.180013656616211"
"559","2.488945960998535","2.488945960998535","2.488945960998535"
"560","2.252617597579956","2.252617597579956","2.252617597579956"
"561","2.4091992378234863","2.4091992378234863","2.4091992378234863"
"562","2.4998488426208496","2.4998488426208496","2.4998488426208496"
"563","2.4973080158233643","2.4973080158233643","2.4973080158233643"
"564","2.2678022384643555","2.2678022384643555","2.2678022384643555"
"565","1.7845336198806763","1.7845336198806763","1.7845336198806763"
"566","1.9689686298370361","1.9689686298370361","1.9689686298370361"
"567","2.1302573680877686","2.1302573680877686","2.1302573680877686"
"568","1.9468928575515747","1.9468928575515747","1.9468928575515747"
"569","2.6390624046325684","2.6390624046325684","2.6390624046325684"
"570","2.5244858264923096","2.5244858264923096","2.5244858264923096"
"571","2.31907057762146","2.31907057762146","2.31907057762146"
"572","2.793883800506592","2.793883800506592","2.793883800506592"
"573","2.3543038368225098","2.3543038368225098","2.3543038368225098"
"574","2.68310546875","2.68310546875","2.68310546875"
"575","1.9452048540115356","1.9452048540115356","1.9452048540115356"
"576","2.2053334712982178","2.2053334712982178","2.2053334712982178"
"577","2.4417858123779297","2.4417858123779297","2.4417858123779297"
"578","2.1651341915130615","2.1651341915130615","2.1651341915130615"
"579","2.0142366886138916","2.0142366886138916","2.0142366886138916"
"580","2.063284158706665","2.063284158706665","2.063284158706665"
"581","2.601548671722412","2.601548671722412","2.601548671722412"
"582","2.2955031394958496","2.2955031394958496","2.2955031394958496"
"583","1.7913686037063599","1.7913686037063599","1.7913686037063599"
"584","2.7508459091186523","2.7508459091186523","2.7508459091186523"
"585","3.1444091796875","3.1444091796875","3.1444091796875"
"586","2.1133344173431396","2.1133344173431396","2.1133344173431396"
"587","1.9584280252456665","1.9584280252456665","1.9584280252456665"
"588","2.2082765102386475","2.2082765102386475","2.2082765102386475"
"589","2.61934494972229","2.61934494972229","2.61934494972229"
"590","2.0434634685516357","2.0434634685516357","2.0434634685516357"
"591","2.3912062644958496","2.3912062644958496","2.3912062644958496"
"592","2.42496395111084","2.42496395111084","2.42496395111084"
"593","2.266045570373535","2.266045570373535","2.266045570373535"
"594","2.8602750301361084","2.8602750301361084","2.8602750301361084"
"595","2.9173338413238525","2.9173338413238525","2.9173338413238525"
"596","2.217167615890503","2.217167615890503","2.217167615890503"
"597","2.092439889907837","2.092439889907837","2.092439889907837"
"598","2.7135655879974365","2.7135655879974365","2.7135655879974365"
"599","2.272260904312134","2.272260904312134","2.272260904312134"
"600","2.103715658187866","2.103715658187866","2.103715658187866"
"601","2.514145851135254","2.514145851135254","2.514145851135254"
"602","1.9204657077789307","1.9204657077789307","1.9204657077789307"
"603","2.626150131225586","2.626150131225586","2.626150131225586"
"604","1.9127631187438965","1.9127631187438965","1.9127631187438965"
"605","2.612464666366577","2.612464666366577","2.612464666366577"
"606","2.3551578521728516","2.3551578521728516","2.3551578521728516"
"607","2.006396532058716","2.006396532058716","2.006396532058716"
"608","2.4468138217926025","2.4468138217926025","2.4468138217926025"
"609","2.694465160369873","2.694465160369873","2.694465160369873"
"610","2.802873373031616","2.802873373031616","2.802873373031616"
"611","2.398348093032837","2.398348093032837","2.398348093032837"
"612","2.343949556350708","2.343949556350708","2.343949556350708"
"613","1.9639930725097656","1.9639930725097656","1.9639930725097656"
"614","2.5402474403381348","2.5402474403381348","2.5402474403381348"
"615","2.4433422088623047","2.4433422088623047","2.4433422088623047"
"616","2.2811503410339355","2.2811503410339355","2.2811503410339355"
"617","2.625370979309082","2.625370979309082","2.625370979309082"
"618","2.235430955886841","2.235430955886841","2.235430955886841"
"619","1.9298200607299805","1.9298200607299805","1.9298200607299805"
"620","2.5498058795928955","2.5498058795928955","2.5498058795928955"
"621","2.726926565170288","2.726926565170288","2.726926565170288"
"622","2.6920907497406006","2.6920907497406006","2.6920907497406006"
"623","2.583216905593872","2.583216905593872","2.583216905593872"
"624","2.6471457481384277","2.6471457481384277","2.6471457481384277"
"625","2.10725474357605","2.10725474357605","2.10725474357605"
"626","2.8457229137420654","2.8457229137420654","2.8457229137420654"
"627","1.9807366132736206","1.9807366132736206","1.9807366132736206"
"628","2.365905284881592","2.365905284881592","2.365905284881592"
"629","2.3886775970458984","2.3886775970458984","2.3886775970458984"
"630","2.5949716567993164","2.5949716567993164","2.5949716567993164"
"631","2.0908522605895996","2.0908522605895996","2.0908522605895996"
"632","2.2108380794525146","2.2108380794525146","2.2108380794525146"
"633","1.9892274141311646","1.9892274141311646","1.9892274141311646"
"634","2.487074851989746","2.487074851989746","2.487074851989746"
"635","2.110522985458374","2.110522985458374","2.110522985458374"
"636","2.3151438236236572","2.3151438236236572","2.3151438236236572"
"637","2.355130434036255","2.355130434036255","2.355130434036255"
"638","1.845572590827942","1.845572590827942","1.845572590827942"
"639","2.0371508598327637","2.0371508598327637","2.0371508598327637"
"640","2.3474843502044678","2.3474843502044678","2.3474843502044678"
"641","1.6448127031326294","1.6448127031326294","1.6448127031326294"
"642","2.2393529415130615","2.2393529415130615","2.2393529415130615"
"643","1.7779794931411743","1.7779794931411743","1.7779794931411743"
"644","2.10530948638916","2.10530948638916","2.10530948638916"
"645","2.5319321155548096","2.5319321155548096","2.5319321155548096"
"646","2.4028263092041016","2.4028263092041016","2.4028263092041016"
"647","2.729689836502075","2.729689836502075","2.729689836502075"
"648","2.0006980895996094","2.0006980895996094","2.0006980895996094"
"649","2.4529976844787598","2.4529976844787598","2.4529976844787598"
"650","1.9729704856872559","1.9729704856872559","1.9729704856872559"
"651","2.5116748809814453","2.5116748809814453","2.5116748809814453"
"652","2.494274139404297","2.494274139404297","2.494274139404297"
"653","2.5482370853424072","2.5482370853424072","2.5482370853424072"
"654","2.7010691165924072","2.7010691165924072","2.7010691165924072"
"655","2.3839704990386963","2.3839704990386963","2.3839704990386963"
"656","2.2522120475769043","2.2522120475769043","2.2522120475769043"
"657","2.3781418800354004","2.3781418800354004","2.3781418800354004"
"658","2.415229082107544","2.415229082107544","2.415229082107544"
"659","2.3391096591949463","2.3391096591949463","2.3391096591949463"
"660","2.317138910293579","2.317138910293579","2.317138910293579"
"661","2.124537467956543","2.124537467956543","2.124537467956543"
"662","2.0891358852386475","2.0891358852386475","2.0891358852386475"
"663","2.451429605484009","2.451429605484009","2.451429605484009"
"664","2.7967772483825684","2.7967772483825684","2.7967772483825684"
"665","2.529407024383545","2.529407024383545","2.529407024383545"
"666","2.0665063858032227","2.0665063858032227","2.0665063858032227"
"667","2.3171300888061523","2.3171300888061523","2.3171300888061523"
"668","2.880906343460083","2.880906343460083","2.880906343460083"
"669","2.8140127658843994","2.8140127658843994","2.8140127658843994"
"670","2.046858787536621","2.046858787536621","2.046858787536621"
"671","2.4796526432037354","2.4796526432037354","2.4796526432037354"
"672","2.3493003845214844","2.3493003845214844","2.3493003845214844"
"673","2.9149343967437744","2.9149343967437744","2.9149343967437744"
"674","1.9522851705551147","1.9522851705551147","1.9522851705551147"
"675","2.721660614013672","2.721660614013672","2.721660614013672"
"676","2.2508225440979004","2.2508225440979004","2.2508225440979004"
"677","2.4511876106262207","2.4511876106262207","2.4511876106262207"
"678","1.8536648750305176","1.8536648750305176","1.8536648750305176"
"679","2.1608715057373047","2.1608715057373047","2.1608715057373047"
"680","2.1234195232391357","2.1234195232391357","2.1234195232391357"
"681","2.162839889526367","2.162839889526367","2.162839889526367"
"682","2.383530616760254","2.383530616760254","2.383530616760254"
"683","2.0531370639801025","2.0531370639801025","2.0531370639801025"
"684","1.9280694723129272","1.9280694723129272","1.9280694723129272"
"685","2.471581220626831","2.471581220626831","2.471581220626831"
"686","2.7175564765930176","2.7175564765930176","2.7175564765930176"
"687","2.1819849014282227","2.1819849014282227","2.1819849014282227"
"688","2.3014678955078125","2.3014678955078125","2.3014678955078125"
"689","2.3575878143310547","2.3575878143310547","2.3575878143310547"
"690","2.493624448776245","2.493624448776245","2.493624448776245"
"691","2.355844497680664","2.355844497680664","2.355844497680664"
"692","2.4976048469543457","2.4976048469543457","2.4976048469543457"
"693","2.1863532066345215","2.1863532066345215","2.1863532066345215"
"694","1.9368207454681396","1.9368207454681396","1.9368207454681396"
"695","2.6528961658477783","2.6528961658477783","2.6528961658477783"
"696","2.0074143409729004","2.0074143409729004","2.0074143409729004"
"697","2.6517679691314697","2.6517679691314697","2.6517679691314697"
"698","2.3450355529785156","2.3450355529785156","2.3450355529785156"
"699","2.0538923740386963","2.0538923740386963","2.0538923740386963"
"700","2.270477533340454","2.270477533340454","2.270477533340454"
"701","1.8612406253814697","1.8612406253814697","1.8612406253814697"
"702","2.269254446029663","2.269254446029663","2.269254446029663"
"703","2.9941954612731934","2.9941954612731934","2.9941954612731934"
"704","1.8312734365463257","1.8312734365463257","1.8312734365463257"
"705","2.1367106437683105","2.1367106437683105","2.1367106437683105"
"706","2.8692986965179443","2.8692986965179443","2.8692986965179443"
"707","1.9744806289672852","1.9744806289672852","1.9744806289672852"
"708","2.0348732471466064","2.0348732471466064","2.0348732471466064"
"709","2.2492945194244385","2.2492945194244385","2.2492945194244385"
"710","2.2745730876922607","2.2745730876922607","2.2745730876922607"
"711","2.3850483894348145","2.3850483894348145","2.3850483894348145"
"712","2.3205363750457764","2.3205363750457764","2.3205363750457764"
"713","2.0942671298980713","2.0942671298980713","2.0942671298980713"
"714","2.205024003982544","2.205024003982544","2.205024003982544"
"715","2.2124669551849365","2.2124669551849365","2.2124669551849365"
"716","1.882607340812683","1.882607340812683","1.882607340812683"
"717","2.1971535682678223","2.1971535682678223","2.1971535682678223"
"718","1.825819969177246","1.825819969177246","1.825819969177246"
"719","2.3530185222625732","2.3530185222625732","2.3530185222625732"
"720","2.441082239151001","2.441082239151001","2.441082239151001"
"721","2.213559150695801","2.213559150695801","2.213559150695801"
"722","2.6434409618377686","2.6434409618377686","2.6434409618377686"
"723","2.2528131008148193","2.2528131008148193","2.2528131008148193"
"724","2.145756244659424","2.145756244659424","2.145756244659424"
"725","2.739128589630127","2.739128589630127","2.739128589630127"
"726","2.298428535461426","2.298428535461426","2.298428535461426"
"727","2.076373338699341","2.076373338699341","2.076373338699341"
"728","2.3532211780548096","2.3532211780548096","2.3532211780548096"
"729","2.358339786529541","2.358339786529541","2.358339786529541"
"730","2.6385157108306885","2.6385157108306885","2.6385157108306885"
"731","2.047653913497925","2.047653913497925","2.047653913497925"
"732","2.243431329727173","2.243431329727173","2.243431329727173"
"733","2.2623438835144043","2.2623438835144043","2.2623438835144043"
"734","2.151646137237549","2.151646137237549","2.151646137237549"
"735","2.280776262283325","2.280776262283325","2.280776262283325"
"736","2.135481595993042","2.135481595993042","2.135481595993042"
"737","2.1357779502868652","2.1357779502868652","2.1357779502868652"
"738","1.8969484567642212","1.8969484567642212","1.8969484567642212"
"739","2.403911590576172","2.403911590576172","2.403911590576172"
"740","2.4388234615325928","2.4388234615325928","2.4388234615325928"
"741","2.311797857284546","2.311797857284546","2.311797857284546"
"742","2.228431224822998","2.228431224822998","2.228431224822998"
"743","2.4293017387390137","2.4293017387390137","2.4293017387390137"
"744","2.0856168270111084","2.0856168270111084","2.0856168270111084"
"745","2.9948976039886475","2.9948976039886475","2.9948976039886475"
"746","2.19946026802063","2.19946026802063","2.19946026802063"
"747","2.2637760639190674","2.2637760639190674","2.2637760639190674"
"748","2.479027032852173","2.479027032852173","2.479027032852173"
"749","2.6827168464660645","2.6827168464660645","2.6827168464660645"
"750","2.192593812942505","2.192593812942505","2.192593812942505"
"751","2.1669087409973145","2.1669087409973145","2.1669087409973145"
"752","2.40346097946167","2.40346097946167","2.40346097946167"
"753","2.9261724948883057","2.9261724948883057","2.9261724948883057"
"754","2.3628454208374023","2.3628454208374023","2.3628454208374023"
"755","2.011674642562866","2.011674642562866","2.011674642562866"
"756","2.6455020904541016","2.6455020904541016","2.6455020904541016"
"757","2.076237201690674","2.076237201690674","2.076237201690674"
"758","2.000365734100342","2.000365734100342","2.000365734100342"
"759","2.5092999935150146","2.5092999935150146","2.5092999935150146"
"760","2.296869993209839","2.296869993209839","2.296869993209839"
"761","2.304919481277466","2.304919481277466","2.304919481277466"
"762","2.2368853092193604","2.2368853092193604","2.2368853092193604"
"763","2.7499935626983643","2.7499935626983643","2.7499935626983643"
"764","2.4944519996643066","2.4944519996643066","2.4944519996643066"
"765","2.4190056324005127","2.4190056324005127","2.4190056324005127"
"766","2.2635746002197266","2.2635746002197266","2.2635746002197266"
"767","2.1400959491729736","2.1400959491729736","2.1400959491729736"
"768","2.3820078372955322","2.3820078372955322","2.3820078372955322"
"769","2.297947883605957","2.297947883605957","2.297947883605957"
"770","2.243356943130493","2.243356943130493","2.243356943130493"
"771","2.3009111881256104","2.3009111881256104","2.3009111881256104"
"772","2.3470311164855957","2.3470311164855957","2.3470311164855957"
"773","2.238854169845581","2.238854169845581","2.238854169845581"
"774","2.317537784576416","2.317537784576416","2.317537784576416"
"775","1.9492477178573608","1.9492477178573608","1.9492477178573608"
"776","2.528550386428833","2.528550386428833","2.528550386428833"
"777","2.300532579421997","2.300532579421997","2.300532579421997"
"778","2.6293911933898926","2.6293911933898926","2.6293911933898926"
"779","2.487699508666992","2.487699508666992","2.487699508666992"
"780","2.0990850925445557","2.0990850925445557","2.0990850925445557"
"781","2.255145788192749","2.255145788192749","2.255145788192749"
"782","2.2191007137298584","2.2191007137298584","2.2191007137298584"
"783","2.1578400135040283","2.1578400135040283","2.1578400135040283"
"784","2.740039348602295","2.740039348602295","2.740039348602295"
"785","2.3118369579315186","2.3118369579315186","2.3118369579315186"
"786","1.8911535739898682","1.8911535739898682","1.8911535739898682"
"787","2.499243974685669","2.499243974685669","2.499243974685669"
"788","1.4374715089797974","1.4374715089797974","1.4374715089797974"
"789","2.4222662448883057","2.4222662448883057","2.4222662448883057"
"790","2.1543407440185547","2.1543407440185547","2.1543407440185547"
"791","2.4615349769592285","2.4615349769592285","2.4615349769592285"
"792","2.4426026344299316","2.4426026344299316","2.4426026344299316"
"793","1.8882026672363281","1.8882026672363281","1.8882026672363281"
"794","2.1362264156341553","2.1362264156341553","2.1362264156341553"
"795","1.9130334854125977","1.9130334854125977","1.9130334854125977"
"796","1.9729875326156616","1.9729875326156616","1.9729875326156616"
"797","2.109254837036133","2.109254837036133","2.109254837036133"
"798","2.250131607055664","2.250131607055664","2.250131607055664"
"799","2.512737512588501","2.512737512588501","2.512737512588501"
"800","2.3360564708709717","2.3360564708709717","2.3360564708709717"
"801","2.145191192626953","2.145191192626953","2.145191192626953"
"802","2.47754168510437","2.47754168510437","2.47754168510437"
"803","2.1282055377960205","2.1282055377960205","2.1282055377960205"
"804","2.525618553161621","2.525618553161621","2.525618553161621"
"805","2.512664318084717","2.512664318084717","2.512664318084717"
"806","2.0952179431915283","2.0952179431915283","2.0952179431915283"
"807","2.068726062774658","2.068726062774658","2.068726062774658"
"808","2.811018705368042","2.811018705368042","2.811018705368042"
"809","2.2511684894561768","2.2511684894561768","2.2511684894561768"
"810","2.4414303302764893","2.4414303302764893","2.4414303302764893"
"811","2.5829849243164062","2.5829849243164062","2.5829849243164062"
"812","2.039302110671997","2.039302110671997","2.039302110671997"
"813","2.1697030067443848","2.1697030067443848","2.1697030067443848"
"814","2.767446994781494","2.767446994781494","2.767446994781494"
"815","2.204700469970703","2.204700469970703","2.204700469970703"
"816","2.805036783218384","2.805036783218384","2.805036783218384"
"817","1.9331462383270264","1.9331462383270264","1.9331462383270264"
"818","2.1759464740753174","2.1759464740753174","2.1759464740753174"
"819","2.029858350753784","2.029858350753784","2.029858350753784"
"820","1.9678194522857666","1.9678194522857666","1.9678194522857666"
"821","2.163949966430664","2.163949966430664","2.163949966430664"
"822","2.290999174118042","2.290999174118042","2.290999174118042"
"823","2.69340181350708","2.69340181350708","2.69340181350708"
"824","2.4887802600860596","2.4887802600860596","2.4887802600860596"
"825","2.596411943435669","2.596411943435669","2.596411943435669"
"826","1.7919487953186035","1.7919487953186035","1.7919487953186035"
"827","2.154819965362549","2.154819965362549","2.154819965362549"
"828","2.698720932006836","2.698720932006836","2.698720932006836"
"829","2.5327813625335693","2.5327813625335693","2.5327813625335693"
"830","1.9576128721237183","1.9576128721237183","1.9576128721237183"
"831","2.177340030670166","2.177340030670166","2.177340030670166"
"832","2.3528902530670166","2.3528902530670166","2.3528902530670166"
"833","2.2813408374786377","2.2813408374786377","2.2813408374786377"
"834","2.0299806594848633","2.0299806594848633","2.0299806594848633"
"835","2.1728103160858154","2.1728103160858154","2.1728103160858154"
"836","2.2102341651916504","2.2102341651916504","2.2102341651916504"
"837","1.7962524890899658","1.7962524890899658","1.7962524890899658"
"838","1.8409487009048462","1.8409487009048462","1.8409487009048462"
"839","2.6065845489501953","2.6065845489501953","2.6065845489501953"
"840","2.3419246673583984","2.3419246673583984","2.3419246673583984"
"841","2.104191780090332","2.104191780090332","2.104191780090332"
"842","1.857679843902588","1.857679843902588","1.857679843902588"
"843","1.9194377660751343","1.9194377660751343","1.9194377660751343"
"844","2.42433762550354","2.42433762550354","2.42433762550354"
"845","2.167879819869995","2.167879819869995","2.167879819869995"
"846","2.046308755874634","2.046308755874634","2.046308755874634"
"847","1.8782734870910645","1.8782734870910645","1.8782734870910645"
"848","2.247251272201538","2.247251272201538","2.247251272201538"
"849","2.4622280597686768","2.4622280597686768","2.4622280597686768"
"850","2.560835599899292","2.560835599899292","2.560835599899292"
"851","2.4704995155334473","2.4704995155334473","2.4704995155334473"
"852","2.234819173812866","2.234819173812866","2.234819173812866"
"853","1.8071602582931519","1.8071602582931519","1.8071602582931519"
"854","2.2612149715423584","2.2612149715423584","2.2612149715423584"
"855","2.4002861976623535","2.4002861976623535","2.4002861976623535"
"856","1.993713140487671","1.993713140487671","1.993713140487671"
"857","2.3216159343719482","2.3216159343719482","2.3216159343719482"
"858","1.7939718961715698","1.7939718961715698","1.7939718961715698"
"859","2.492471218109131","2.492471218109131","2.492471218109131"
"860","1.7402215003967285","1.7402215003967285","1.7402215003967285"
"861","1.6921110153198242","1.6921110153198242","1.6921110153198242"
"862","2.765822410583496","2.765822410583496","2.765822410583496"
"863","2.4302337169647217","2.4302337169647217","2.4302337169647217"
"864","2.1780426502227783","2.1780426502227783","2.1780426502227783"
"865","2.572279691696167","2.572279691696167","2.572279691696167"
"866","2.6122212409973145","2.6122212409973145","2.6122212409973145"
"867","2.2429733276367188","2.2429733276367188","2.2429733276367188"
"868","2.801074981689453","2.801074981689453","2.801074981689453"
"869","2.155696153640747","2.155696153640747","2.155696153640747"
"870","2.093234062194824","2.093234062194824","2.093234062194824"
"871","2.830824851989746","2.830824851989746","2.830824851989746"
"872","2.2753210067749023","2.2753210067749023","2.2753210067749023"
"873","1.9192919731140137","1.9192919731140137","1.9192919731140137"
"874","2.478179693222046","2.478179693222046","2.478179693222046"
"875","1.7161921262741089","1.7161921262741089","1.7161921262741089"
"876","2.2703628540039062","2.2703628540039062","2.2703628540039062"
"877","2.5087180137634277","2.5087180137634277","2.5087180137634277"
"878","2.1592347621917725","2.1592347621917725","2.1592347621917725"
"879","2.082350730895996","2.082350730895996","2.082350730895996"
"880","2.189458131790161","2.189458131790161","2.189458131790161"
"881","2.2183570861816406","2.2183570861816406","2.2183570861816406"
"882","2.764759063720703","2.764759063720703","2.764759063720703"
"883","2.6958413124084473","2.6958413124084473","2.6958413124084473"
"884","2.331712007522583","2.331712007522583","2.331712007522583"
"885","1.6283607482910156","1.6283607482910156","1.6283607482910156"
"886","2.364109516143799","2.364109516143799","2.364109516143799"
"887","2.0786473751068115","2.0786473751068115","2.0786473751068115"
"888","2.5602569580078125","2.5602569580078125","2.5602569580078125"
"889","2.5294301509857178","2.5294301509857178","2.5294301509857178"
"890","2.6504335403442383","2.6504335403442383","2.6504335403442383"
"891","2.549974203109741","2.549974203109741","2.549974203109741"
"892","2.5827858448028564","2.5827858448028564","2.5827858448028564"
"893","2.049920082092285","2.049920082092285","2.049920082092285"
"894","2.441675901412964","2.441675901412964","2.441675901412964"
"895","2.6200740337371826","2.6200740337371826","2.6200740337371826"
"896","2.424914598464966","2.424914598464966","2.424914598464966"
"897","2.5294065475463867","2.5294065475463867","2.5294065475463867"
"898","2.2618720531463623","2.2618720531463623","2.2618720531463623"
"899","2.7308571338653564","2.7308571338653564","2.7308571338653564"
"900","1.9149479866027832","1.9149479866027832","1.9149479866027832"
"901","2.270866870880127","2.270866870880127","2.270866870880127"
"902","1.9604884386062622","1.9604884386062622","1.9604884386062622"
"903","2.079284191131592","2.079284191131592","2.079284191131592"
"904","2.1449944972991943","2.1449944972991943","2.1449944972991943"
"905","2.2607438564300537","2.2607438564300537","2.2607438564300537"
"906","2.2425928115844727","2.2425928115844727","2.2425928115844727"
"907","2.061716318130493","2.061716318130493","2.061716318130493"
"908","2.39731764793396","2.39731764793396","2.39731764793396"
"909","2.134359836578369","2.134359836578369","2.134359836578369"
"910","2.4816951751708984","2.4816951751708984","2.4816951751708984"
"911","2.378671884536743","2.378671884536743","2.378671884536743"
"912","2.272435426712036","2.272435426712036","2.272435426712036"
"913","2.2275290489196777","2.2275290489196777","2.2275290489196777"
"914","1.8159741163253784","1.8159741163253784","1.8159741163253784"
"915","1.826125979423523","1.826125979423523","1.826125979423523"
"916","2.1415228843688965","2.1415228843688965","2.1415228843688965"
"917","1.7456669807434082","1.7456669807434082","1.7456669807434082"
"918","1.957835078239441","1.957835078239441","1.957835078239441"
"919","2.1075170040130615","2.1075170040130615","2.1075170040130615"
"920","2.062817096710205","2.062817096710205","2.062817096710205"
"921","2.13950777053833","2.13950777053833","2.13950777053833"
"922","2.044692039489746","2.044692039489746","2.044692039489746"
"923","1.9299111366271973","1.9299111366271973","1.9299111366271973"
"924","2.024836540222168","2.024836540222168","2.024836540222168"
"925","2.5248703956604004","2.5248703956604004","2.5248703956604004"
"926","2.6001136302948","2.6001136302948","2.6001136302948"
"927","1.9808603525161743","1.9808603525161743","1.9808603525161743"
"928","2.1663336753845215","2.1663336753845215","2.1663336753845215"
"929","2.321286678314209","2.321286678314209","2.321286678314209"
"930","2.1325745582580566","2.1325745582580566","2.1325745582580566"
"931","2.1228084564208984","2.1228084564208984","2.1228084564208984"
