"Step","male_silero - loss/g/mel","male_silero - loss/g/mel__MIN","male_silero - loss/g/mel__MAX"
"496","18.814590454101562","18.814590454101562","18.814590454101562"
"497","18.705318450927734","18.705318450927734","18.705318450927734"
"498","17.28122329711914","17.28122329711914","17.28122329711914"
"499","18.078195571899414","18.078195571899414","18.078195571899414"
"500","18.104297637939453","18.104297637939453","18.104297637939453"
"501","18.8906307220459","18.8906307220459","18.8906307220459"
"502","17.690034866333008","17.690034866333008","17.690034866333008"
"503","18.092485427856445","18.092485427856445","18.092485427856445"
"504","17.99700927734375","17.99700927734375","17.99700927734375"
"505","17.765100479125977","17.765100479125977","17.765100479125977"
"506","18.693113327026367","18.693113327026367","18.693113327026367"
"507","19.309833526611328","19.309833526611328","19.309833526611328"
"508","19.22329330444336","19.22329330444336","19.22329330444336"
"509","17.604028701782227","17.604028701782227","17.604028701782227"
"510","18.55869483947754","18.55869483947754","18.55869483947754"
"511","19.393930435180664","19.393930435180664","19.393930435180664"
"512","18.18333625793457","18.18333625793457","18.18333625793457"
"513","18.199617385864258","18.199617385864258","18.199617385864258"
"514","18.402864456176758","18.402864456176758","18.402864456176758"
"515","18.03501319885254","18.03501319885254","18.03501319885254"
"516","17.818580627441406","17.818580627441406","17.818580627441406"
"517","17.679290771484375","17.679290771484375","17.679290771484375"
"518","18.25795555114746","18.25795555114746","18.25795555114746"
"519","17.251903533935547","17.251903533935547","17.251903533935547"
"520","19.166004180908203","19.166004180908203","19.166004180908203"
"521","18.098220825195312","18.098220825195312","18.098220825195312"
"522","18.642532348632812","18.642532348632812","18.642532348632812"
"523","19.90080451965332","19.90080451965332","19.90080451965332"
"524","18.41236686706543","18.41236686706543","18.41236686706543"
"525","18.171144485473633","18.171144485473633","18.171144485473633"
"526","18.995241165161133","18.995241165161133","18.995241165161133"
"527","17.823820114135742","17.823820114135742","17.823820114135742"
"528","18.111541748046875","18.111541748046875","18.111541748046875"
"529","18.741426467895508","18.741426467895508","18.741426467895508"
"530","19.129310607910156","19.129310607910156","19.129310607910156"
"531","18.35314178466797","18.35314178466797","18.35314178466797"
"532","19.00815773010254","19.00815773010254","19.00815773010254"
"533","16.929683685302734","16.929683685302734","16.929683685302734"
"534","18.45340919494629","18.45340919494629","18.45340919494629"
"535","17.90781593322754","17.90781593322754","17.90781593322754"
"536","17.462743759155273","17.462743759155273","17.462743759155273"
"537","18.639883041381836","18.639883041381836","18.639883041381836"
"538","18.467586517333984","18.467586517333984","18.467586517333984"
"539","18.49490737915039","18.49490737915039","18.49490737915039"
"540","17.90911293029785","17.90911293029785","17.90911293029785"
"541","17.889816284179688","17.889816284179688","17.889816284179688"
"542","17.740489959716797","17.740489959716797","17.740489959716797"
"543","17.775297164916992","17.775297164916992","17.775297164916992"
"544","18.673343658447266","18.673343658447266","18.673343658447266"
"545","18.18529510498047","18.18529510498047","18.18529510498047"
"546","17.235010147094727","17.235010147094727","17.235010147094727"
"547","18.354686737060547","18.354686737060547","18.354686737060547"
"548","17.64264488220215","17.64264488220215","17.64264488220215"
"549","17.811771392822266","17.811771392822266","17.811771392822266"
"550","18.250778198242188","18.250778198242188","18.250778198242188"
"551","20.444578170776367","20.444578170776367","20.444578170776367"
"552","18.860492706298828","18.860492706298828","18.860492706298828"
"553","17.865854263305664","17.865854263305664","17.865854263305664"
"554","18.070541381835938","18.070541381835938","18.070541381835938"
"555","18.380800247192383","18.380800247192383","18.380800247192383"
"556","18.213130950927734","18.213130950927734","18.213130950927734"
"557","18.470937728881836","18.470937728881836","18.470937728881836"
"558","17.915952682495117","17.915952682495117","17.915952682495117"
"559","20.174867630004883","20.174867630004883","20.174867630004883"
"560","17.831174850463867","17.831174850463867","17.831174850463867"
"561","17.53191566467285","17.53191566467285","17.53191566467285"
"562","18.766551971435547","18.766551971435547","18.766551971435547"
"563","18.911958694458008","18.911958694458008","18.911958694458008"
"564","18.456218719482422","18.456218719482422","18.456218719482422"
"565","18.821666717529297","18.821666717529297","18.821666717529297"
"566","17.7266845703125","17.7266845703125","17.7266845703125"
"567","18.601139068603516","18.601139068603516","18.601139068603516"
"568","17.67204475402832","17.67204475402832","17.67204475402832"
"569","18.286270141601562","18.286270141601562","18.286270141601562"
"570","17.746013641357422","17.746013641357422","17.746013641357422"
"571","17.941024780273438","17.941024780273438","17.941024780273438"
"572","19.863788604736328","19.863788604736328","19.863788604736328"
"573","18.09526252746582","18.09526252746582","18.09526252746582"
"574","18.542129516601562","18.542129516601562","18.542129516601562"
"575","17.384008407592773","17.384008407592773","17.384008407592773"
"576","17.068639755249023","17.068639755249023","17.068639755249023"
"577","19.235004425048828","19.235004425048828","19.235004425048828"
"578","17.87413215637207","17.87413215637207","17.87413215637207"
"579","18.64171600341797","18.64171600341797","18.64171600341797"
"580","18.911888122558594","18.911888122558594","18.911888122558594"
"581","18.29181671142578","18.29181671142578","18.29181671142578"
"582","18.033531188964844","18.033531188964844","18.033531188964844"
"583","18.12881851196289","18.12881851196289","18.12881851196289"
"584","18.297887802124023","18.297887802124023","18.297887802124023"
"585","19.446659088134766","19.446659088134766","19.446659088134766"
"586","18.15822982788086","18.15822982788086","18.15822982788086"
"587","18.45725440979004","18.45725440979004","18.45725440979004"
"588","17.815584182739258","17.815584182739258","17.815584182739258"
"589","19.43659019470215","19.43659019470215","19.43659019470215"
"590","18.275283813476562","18.275283813476562","18.275283813476562"
"591","18.866378784179688","18.866378784179688","18.866378784179688"
"592","18.411922454833984","18.411922454833984","18.411922454833984"
"593","17.870269775390625","17.870269775390625","17.870269775390625"
"594","18.77764892578125","18.77764892578125","18.77764892578125"
"595","17.506914138793945","17.506914138793945","17.506914138793945"
"596","17.1727294921875","17.1727294921875","17.1727294921875"
"597","18.404956817626953","18.404956817626953","18.404956817626953"
"598","18.581661224365234","18.581661224365234","18.581661224365234"
"599","18.557579040527344","18.557579040527344","18.557579040527344"
"600","18.477127075195312","18.477127075195312","18.477127075195312"
"601","17.02677345275879","17.02677345275879","17.02677345275879"
"602","17.775028228759766","17.775028228759766","17.775028228759766"
"603","19.260318756103516","19.260318756103516","19.260318756103516"
"604","18.044404983520508","18.044404983520508","18.044404983520508"
"605","18.986791610717773","18.986791610717773","18.986791610717773"
"606","17.909061431884766","17.909061431884766","17.909061431884766"
"607","18.380603790283203","18.380603790283203","18.380603790283203"
"608","17.44990348815918","17.44990348815918","17.44990348815918"
"609","18.677223205566406","18.677223205566406","18.677223205566406"
"610","17.79632568359375","17.79632568359375","17.79632568359375"
"611","18.205080032348633","18.205080032348633","18.205080032348633"
"612","18.952186584472656","18.952186584472656","18.952186584472656"
"613","18.54145622253418","18.54145622253418","18.54145622253418"
"614","18.844640731811523","18.844640731811523","18.844640731811523"
"615","19.786705017089844","19.786705017089844","19.786705017089844"
"616","17.585617065429688","17.585617065429688","17.585617065429688"
"617","18.64683723449707","18.64683723449707","18.64683723449707"
"618","17.885263442993164","17.885263442993164","17.885263442993164"
"619","18.16783905029297","18.16783905029297","18.16783905029297"
"620","18.205585479736328","18.205585479736328","18.205585479736328"
"621","17.758390426635742","17.758390426635742","17.758390426635742"
"622","19.078283309936523","19.078283309936523","19.078283309936523"
"623","17.622896194458008","17.622896194458008","17.622896194458008"
"624","18.564023971557617","18.564023971557617","18.564023971557617"
"625","18.040569305419922","18.040569305419922","18.040569305419922"
"626","18.09367561340332","18.09367561340332","18.09367561340332"
"627","18.328052520751953","18.328052520751953","18.328052520751953"
"628","18.170751571655273","18.170751571655273","18.170751571655273"
"629","18.073978424072266","18.073978424072266","18.073978424072266"
"630","19.059432983398438","19.059432983398438","19.059432983398438"
"631","18.593027114868164","18.593027114868164","18.593027114868164"
"632","17.86992835998535","17.86992835998535","17.86992835998535"
"633","18.142791748046875","18.142791748046875","18.142791748046875"
"634","18.321561813354492","18.321561813354492","18.321561813354492"
"635","18.199316024780273","18.199316024780273","18.199316024780273"
"636","18.16310691833496","18.16310691833496","18.16310691833496"
"637","18.62043571472168","18.62043571472168","18.62043571472168"
"638","16.837678909301758","16.837678909301758","16.837678909301758"
"639","16.988021850585938","16.988021850585938","16.988021850585938"
"640","20.4341983795166","20.4341983795166","20.4341983795166"
"641","17.417675018310547","17.417675018310547","17.417675018310547"
"642","19.130632400512695","19.130632400512695","19.130632400512695"
"643","16.655807495117188","16.655807495117188","16.655807495117188"
"644","18.459861755371094","18.459861755371094","18.459861755371094"
"645","19.02861785888672","19.02861785888672","19.02861785888672"
"646","18.027374267578125","18.027374267578125","18.027374267578125"
"647","18.40860939025879","18.40860939025879","18.40860939025879"
"648","18.68381690979004","18.68381690979004","18.68381690979004"
"649","18.081815719604492","18.081815719604492","18.081815719604492"
"650","17.51165771484375","17.51165771484375","17.51165771484375"
"651","18.781436920166016","18.781436920166016","18.781436920166016"
"652","17.660966873168945","17.660966873168945","17.660966873168945"
"653","18.215343475341797","18.215343475341797","18.215343475341797"
"654","17.444046020507812","17.444046020507812","17.444046020507812"
"655","19.359567642211914","19.359567642211914","19.359567642211914"
"656","17.494529724121094","17.494529724121094","17.494529724121094"
"657","19.067684173583984","19.067684173583984","19.067684173583984"
"658","18.491140365600586","18.491140365600586","18.491140365600586"
"659","18.10538101196289","18.10538101196289","18.10538101196289"
"660","17.930927276611328","17.930927276611328","17.930927276611328"
"661","18.37757682800293","18.37757682800293","18.37757682800293"
"662","18.741430282592773","18.741430282592773","18.741430282592773"
"663","18.042133331298828","18.042133331298828","18.042133331298828"
"664","18.681724548339844","18.681724548339844","18.681724548339844"
"665","18.479270935058594","18.479270935058594","18.479270935058594"
"666","17.420108795166016","17.420108795166016","17.420108795166016"
"667","18.769851684570312","18.769851684570312","18.769851684570312"
"668","17.58388900756836","17.58388900756836","17.58388900756836"
"669","18.62885284423828","18.62885284423828","18.62885284423828"
"670","18.624744415283203","18.624744415283203","18.624744415283203"
"671","18.436086654663086","18.436086654663086","18.436086654663086"
"672","17.887948989868164","17.887948989868164","17.887948989868164"
"673","18.20682144165039","18.20682144165039","18.20682144165039"
"674","17.82416343688965","17.82416343688965","17.82416343688965"
"675","18.60751724243164","18.60751724243164","18.60751724243164"
"676","17.795928955078125","17.795928955078125","17.795928955078125"
"677","18.48761558532715","18.48761558532715","18.48761558532715"
"678","18.610023498535156","18.610023498535156","18.610023498535156"
"679","17.650653839111328","17.650653839111328","17.650653839111328"
"680","18.03657341003418","18.03657341003418","18.03657341003418"
"681","18.42112159729004","18.42112159729004","18.42112159729004"
"682","18.383346557617188","18.383346557617188","18.383346557617188"
"683","18.12728500366211","18.12728500366211","18.12728500366211"
"684","17.232013702392578","17.232013702392578","17.232013702392578"
"685","17.679777145385742","17.679777145385742","17.679777145385742"
"686","18.93899154663086","18.93899154663086","18.93899154663086"
"687","18.442718505859375","18.442718505859375","18.442718505859375"
"688","18.858699798583984","18.858699798583984","18.858699798583984"
"689","17.859386444091797","17.859386444091797","17.859386444091797"
"690","18.998367309570312","18.998367309570312","18.998367309570312"
"691","18.873149871826172","18.873149871826172","18.873149871826172"
"692","17.53411293029785","17.53411293029785","17.53411293029785"
"693","18.546875","18.546875","18.546875"
"694","17.611791610717773","17.611791610717773","17.611791610717773"
"695","17.799196243286133","17.799196243286133","17.799196243286133"
"696","17.142717361450195","17.142717361450195","17.142717361450195"
"697","18.88494873046875","18.88494873046875","18.88494873046875"
"698","18.306304931640625","18.306304931640625","18.306304931640625"
"699","16.903348922729492","16.903348922729492","16.903348922729492"
"700","18.425153732299805","18.425153732299805","18.425153732299805"
"701","17.636449813842773","17.636449813842773","17.636449813842773"
"702","17.650671005249023","17.650671005249023","17.650671005249023"
"703","18.332862854003906","18.332862854003906","18.332862854003906"
"704","17.344776153564453","17.344776153564453","17.344776153564453"
"705","19.03311538696289","19.03311538696289","19.03311538696289"
"706","18.110986709594727","18.110986709594727","18.110986709594727"
"707","17.667177200317383","17.667177200317383","17.667177200317383"
"708","17.122739791870117","17.122739791870117","17.122739791870117"
"709","18.258108139038086","18.258108139038086","18.258108139038086"
"710","18.01283836364746","18.01283836364746","18.01283836364746"
"711","18.80415153503418","18.80415153503418","18.80415153503418"
"712","18.276193618774414","18.276193618774414","18.276193618774414"
"713","17.92471694946289","17.92471694946289","17.92471694946289"
"714","18.963863372802734","18.963863372802734","18.963863372802734"
"715","17.692611694335938","17.692611694335938","17.692611694335938"
"716","17.5008544921875","17.5008544921875","17.5008544921875"
"717","17.923297882080078","17.923297882080078","17.923297882080078"
"718","18.124061584472656","18.124061584472656","18.124061584472656"
"719","17.641332626342773","17.641332626342773","17.641332626342773"
"720","17.62445831298828","17.62445831298828","17.62445831298828"
"721","17.396102905273438","17.396102905273438","17.396102905273438"
"722","17.75467872619629","17.75467872619629","17.75467872619629"
"723","17.27353286743164","17.27353286743164","17.27353286743164"
"724","17.60678482055664","17.60678482055664","17.60678482055664"
"725","17.635883331298828","17.635883331298828","17.635883331298828"
"726","17.970317840576172","17.970317840576172","17.970317840576172"
"727","17.464622497558594","17.464622497558594","17.464622497558594"
"728","17.96215057373047","17.96215057373047","17.96215057373047"
"729","17.948083877563477","17.948083877563477","17.948083877563477"
"730","18.37568473815918","18.37568473815918","18.37568473815918"
"731","18.038137435913086","18.038137435913086","18.038137435913086"
"732","17.801042556762695","17.801042556762695","17.801042556762695"
"733","17.255752563476562","17.255752563476562","17.255752563476562"
"734","17.985950469970703","17.985950469970703","17.985950469970703"
"735","17.160343170166016","17.160343170166016","17.160343170166016"
"736","19.15182876586914","19.15182876586914","19.15182876586914"
"737","18.36956214904785","18.36956214904785","18.36956214904785"
"738","17.59544563293457","17.59544563293457","17.59544563293457"
"739","17.639062881469727","17.639062881469727","17.639062881469727"
"740","17.599855422973633","17.599855422973633","17.599855422973633"
"741","17.817264556884766","17.817264556884766","17.817264556884766"
"742","17.928064346313477","17.928064346313477","17.928064346313477"
"743","18.199207305908203","18.199207305908203","18.199207305908203"
"744","17.73033905029297","17.73033905029297","17.73033905029297"
"745","17.931718826293945","17.931718826293945","17.931718826293945"
"746","17.91828727722168","17.91828727722168","17.91828727722168"
"747","17.305561065673828","17.305561065673828","17.305561065673828"
"748","19.578859329223633","19.578859329223633","19.578859329223633"
"749","17.79237937927246","17.79237937927246","17.79237937927246"
"750","18.47561264038086","18.47561264038086","18.47561264038086"
"751","17.696435928344727","17.696435928344727","17.696435928344727"
"752","17.971580505371094","17.971580505371094","17.971580505371094"
"753","18.42803955078125","18.42803955078125","18.42803955078125"
"754","18.239072799682617","18.239072799682617","18.239072799682617"
"755","17.49350357055664","17.49350357055664","17.49350357055664"
"756","19.212024688720703","19.212024688720703","19.212024688720703"
"757","18.02884864807129","18.02884864807129","18.02884864807129"
"758","18.47666358947754","18.47666358947754","18.47666358947754"
"759","18.28190803527832","18.28190803527832","18.28190803527832"
"760","17.82525062561035","17.82525062561035","17.82525062561035"
"761","17.171245574951172","17.171245574951172","17.171245574951172"
"762","17.89556121826172","17.89556121826172","17.89556121826172"
"763","18.894067764282227","18.894067764282227","18.894067764282227"
"764","18.626914978027344","18.626914978027344","18.626914978027344"
"765","18.039365768432617","18.039365768432617","18.039365768432617"
"766","18.07647705078125","18.07647705078125","18.07647705078125"
"767","17.29286003112793","17.29286003112793","17.29286003112793"
"768","17.140291213989258","17.140291213989258","17.140291213989258"
"769","17.386333465576172","17.386333465576172","17.386333465576172"
"770","18.30516815185547","18.30516815185547","18.30516815185547"
"771","19.419570922851562","19.419570922851562","19.419570922851562"
"772","18.534442901611328","18.534442901611328","18.534442901611328"
"773","17.73215675354004","17.73215675354004","17.73215675354004"
"774","18.661094665527344","18.661094665527344","18.661094665527344"
"775","17.425554275512695","17.425554275512695","17.425554275512695"
"776","17.779735565185547","17.779735565185547","17.779735565185547"
"777","18.27286720275879","18.27286720275879","18.27286720275879"
"778","19.013898849487305","19.013898849487305","19.013898849487305"
"779","18.13467025756836","18.13467025756836","18.13467025756836"
"780","17.93756675720215","17.93756675720215","17.93756675720215"
"781","18.851438522338867","18.851438522338867","18.851438522338867"
"782","18.11991310119629","18.11991310119629","18.11991310119629"
"783","16.835580825805664","16.835580825805664","16.835580825805664"
"784","18.883516311645508","18.883516311645508","18.883516311645508"
"785","17.850324630737305","17.850324630737305","17.850324630737305"
"786","18.4152889251709","18.4152889251709","18.4152889251709"
"787","17.68792152404785","17.68792152404785","17.68792152404785"
"788","18.279434204101562","18.279434204101562","18.279434204101562"
"789","18.365610122680664","18.365610122680664","18.365610122680664"
"790","18.691017150878906","18.691017150878906","18.691017150878906"
"791","18.010013580322266","18.010013580322266","18.010013580322266"
"792","17.237274169921875","17.237274169921875","17.237274169921875"
"793","17.649620056152344","17.649620056152344","17.649620056152344"
"794","17.732410430908203","17.732410430908203","17.732410430908203"
"795","17.85238265991211","17.85238265991211","17.85238265991211"
"796","18.063823699951172","18.063823699951172","18.063823699951172"
"797","18.752887725830078","18.752887725830078","18.752887725830078"
"798","18.019508361816406","18.019508361816406","18.019508361816406"
"799","17.57497787475586","17.57497787475586","17.57497787475586"
"800","17.622148513793945","17.622148513793945","17.622148513793945"
"801","17.949228286743164","17.949228286743164","17.949228286743164"
"802","18.03156280517578","18.03156280517578","18.03156280517578"
"803","17.97555160522461","17.97555160522461","17.97555160522461"
"804","17.736148834228516","17.736148834228516","17.736148834228516"
"805","19.962738037109375","19.962738037109375","19.962738037109375"
"806","19.345016479492188","19.345016479492188","19.345016479492188"
"807","18.995574951171875","18.995574951171875","18.995574951171875"
"808","17.506093978881836","17.506093978881836","17.506093978881836"
"809","18.03117561340332","18.03117561340332","18.03117561340332"
"810","17.71780776977539","17.71780776977539","17.71780776977539"
"811","19.1072940826416","19.1072940826416","19.1072940826416"
"812","18.348312377929688","18.348312377929688","18.348312377929688"
"813","17.9394474029541","17.9394474029541","17.9394474029541"
"814","19.035320281982422","19.035320281982422","19.035320281982422"
"815","17.888212203979492","17.888212203979492","17.888212203979492"
"816","19.92777442932129","19.92777442932129","19.92777442932129"
"817","18.607702255249023","18.607702255249023","18.607702255249023"
"818","17.08528709411621","17.08528709411621","17.08528709411621"
"819","17.940330505371094","17.940330505371094","17.940330505371094"
"820","18.260765075683594","18.260765075683594","18.260765075683594"
"821","18.442745208740234","18.442745208740234","18.442745208740234"
"822","19.51643943786621","19.51643943786621","19.51643943786621"
"823","17.767038345336914","17.767038345336914","17.767038345336914"
"824","18.213623046875","18.213623046875","18.213623046875"
"825","17.771881103515625","17.771881103515625","17.771881103515625"
"826","18.495641708374023","18.495641708374023","18.495641708374023"
"827","17.91902732849121","17.91902732849121","17.91902732849121"
"828","18.91425132751465","18.91425132751465","18.91425132751465"
"829","18.895618438720703","18.895618438720703","18.895618438720703"
"830","17.927534103393555","17.927534103393555","17.927534103393555"
"831","18.56859016418457","18.56859016418457","18.56859016418457"
"832","19.00751495361328","19.00751495361328","19.00751495361328"
"833","18.560802459716797","18.560802459716797","18.560802459716797"
"834","17.87166404724121","17.87166404724121","17.87166404724121"
"835","16.968669891357422","16.968669891357422","16.968669891357422"
"836","18.671890258789062","18.671890258789062","18.671890258789062"
"837","17.345491409301758","17.345491409301758","17.345491409301758"
"838","18.893367767333984","18.893367767333984","18.893367767333984"
"839","18.248266220092773","18.248266220092773","18.248266220092773"
"840","18.832063674926758","18.832063674926758","18.832063674926758"
"841","17.73374366760254","17.73374366760254","17.73374366760254"
"842","18.682931900024414","18.682931900024414","18.682931900024414"
"843","18.401777267456055","18.401777267456055","18.401777267456055"
"844","17.99300193786621","17.99300193786621","17.99300193786621"
"845","17.848947525024414","17.848947525024414","17.848947525024414"
"846","17.689802169799805","17.689802169799805","17.689802169799805"
"847","17.319171905517578","17.319171905517578","17.319171905517578"
"848","17.94961166381836","17.94961166381836","17.94961166381836"
"849","19.060558319091797","19.060558319091797","19.060558319091797"
"850","18.026357650756836","18.026357650756836","18.026357650756836"
"851","17.68071174621582","17.68071174621582","17.68071174621582"
"852","17.211503982543945","17.211503982543945","17.211503982543945"
"853","17.144304275512695","17.144304275512695","17.144304275512695"
"854","18.471267700195312","18.471267700195312","18.471267700195312"
"855","17.606714248657227","17.606714248657227","17.606714248657227"
"856","18.762508392333984","18.762508392333984","18.762508392333984"
"857","18.155014038085938","18.155014038085938","18.155014038085938"
"858","18.423070907592773","18.423070907592773","18.423070907592773"
"859","17.373748779296875","17.373748779296875","17.373748779296875"
"860","17.77365493774414","17.77365493774414","17.77365493774414"
"861","17.810440063476562","17.810440063476562","17.810440063476562"
"862","19.343908309936523","19.343908309936523","19.343908309936523"
"863","17.61130142211914","17.61130142211914","17.61130142211914"
"864","18.366884231567383","18.366884231567383","18.366884231567383"
"865","16.87422752380371","16.87422752380371","16.87422752380371"
"866","18.469341278076172","18.469341278076172","18.469341278076172"
"867","17.54228401184082","17.54228401184082","17.54228401184082"
"868","19.83260726928711","19.83260726928711","19.83260726928711"
"869","18.127649307250977","18.127649307250977","18.127649307250977"
"870","18.182783126831055","18.182783126831055","18.182783126831055"
"871","18.617420196533203","18.617420196533203","18.617420196533203"
"872","18.097280502319336","18.097280502319336","18.097280502319336"
"873","17.306503295898438","17.306503295898438","17.306503295898438"
"874","18.284616470336914","18.284616470336914","18.284616470336914"
"875","18.224966049194336","18.224966049194336","18.224966049194336"
"876","18.83938980102539","18.83938980102539","18.83938980102539"
"877","18.933073043823242","18.933073043823242","18.933073043823242"
"878","17.330360412597656","17.330360412597656","17.330360412597656"
"879","17.280864715576172","17.280864715576172","17.280864715576172"
"880","18.203872680664062","18.203872680664062","18.203872680664062"
"881","18.716848373413086","18.716848373413086","18.716848373413086"
"882","19.09653091430664","19.09653091430664","19.09653091430664"
"883","18.04421043395996","18.04421043395996","18.04421043395996"
"884","17.85495376586914","17.85495376586914","17.85495376586914"
"885","18.020618438720703","18.020618438720703","18.020618438720703"
"886","17.505264282226562","17.505264282226562","17.505264282226562"
"887","17.631988525390625","17.631988525390625","17.631988525390625"
"888","17.980266571044922","17.980266571044922","17.980266571044922"
"889","18.416242599487305","18.416242599487305","18.416242599487305"
"890","17.578060150146484","17.578060150146484","17.578060150146484"
"891","18.668975830078125","18.668975830078125","18.668975830078125"
"892","19.943166732788086","19.943166732788086","19.943166732788086"
"893","17.741260528564453","17.741260528564453","17.741260528564453"
"894","18.307207107543945","18.307207107543945","18.307207107543945"
"895","18.19438934326172","18.19438934326172","18.19438934326172"
"896","17.690528869628906","17.690528869628906","17.690528869628906"
"897","17.589265823364258","17.589265823364258","17.589265823364258"
"898","17.364715576171875","17.364715576171875","17.364715576171875"
"899","19.218626022338867","19.218626022338867","19.218626022338867"
"900","18.22127342224121","18.22127342224121","18.22127342224121"
"901","18.54035758972168","18.54035758972168","18.54035758972168"
"902","17.680700302124023","17.680700302124023","17.680700302124023"
"903","17.66086769104004","17.66086769104004","17.66086769104004"
"904","17.5922794342041","17.5922794342041","17.5922794342041"
"905","17.883224487304688","17.883224487304688","17.883224487304688"
"906","18.879405975341797","18.879405975341797","18.879405975341797"
"907","17.68804168701172","17.68804168701172","17.68804168701172"
"908","18.067665100097656","18.067665100097656","18.067665100097656"
"909","18.1895809173584","18.1895809173584","18.1895809173584"
"910","18.25153923034668","18.25153923034668","18.25153923034668"
"911","18.4335880279541","18.4335880279541","18.4335880279541"
"912","18.213233947753906","18.213233947753906","18.213233947753906"
"913","17.937702178955078","17.937702178955078","17.937702178955078"
"914","18.22536277770996","18.22536277770996","18.22536277770996"
"915","17.189250946044922","17.189250946044922","17.189250946044922"
"916","18.013612747192383","18.013612747192383","18.013612747192383"
"917","18.97484016418457","18.97484016418457","18.97484016418457"
"918","17.464256286621094","17.464256286621094","17.464256286621094"
"919","18.476911544799805","18.476911544799805","18.476911544799805"
"920","17.0153751373291","17.0153751373291","17.0153751373291"
"921","18.15918731689453","18.15918731689453","18.15918731689453"
"922","19.03616714477539","19.03616714477539","19.03616714477539"
"923","17.80704116821289","17.80704116821289","17.80704116821289"
"924","18.06818962097168","18.06818962097168","18.06818962097168"
"925","18.582744598388672","18.582744598388672","18.582744598388672"
"926","18.000417709350586","18.000417709350586","18.000417709350586"
"927","16.648571014404297","16.648571014404297","16.648571014404297"
"928","19.654470443725586","19.654470443725586","19.654470443725586"
"929","17.75554656982422","17.75554656982422","17.75554656982422"
"930","18.971450805664062","18.971450805664062","18.971450805664062"
"931","18.432199478149414","18.432199478149414","18.432199478149414"
"932","19.2613582611084","19.2613582611084","19.2613582611084"
"933","18.7022705078125","18.7022705078125","18.7022705078125"
"934","18.265857696533203","18.265857696533203","18.265857696533203"
"935","18.338228225708008","18.338228225708008","18.338228225708008"
"936","18.630958557128906","18.630958557128906","18.630958557128906"
"937","17.869571685791016","17.869571685791016","17.869571685791016"
"938","17.592849731445312","17.592849731445312","17.592849731445312"
"939","19.006715774536133","19.006715774536133","19.006715774536133"
"940","18.32183265686035","18.32183265686035","18.32183265686035"
"941","18.19659996032715","18.19659996032715","18.19659996032715"
"942","17.944734573364258","17.944734573364258","17.944734573364258"
"943","17.650283813476562","17.650283813476562","17.650283813476562"
"944","18.20329475402832","18.20329475402832","18.20329475402832"
"945","16.91969871520996","16.91969871520996","16.91969871520996"
"946","18.21384620666504","18.21384620666504","18.21384620666504"
"947","17.91286277770996","17.91286277770996","17.91286277770996"
"948","17.88738441467285","17.88738441467285","17.88738441467285"
"949","17.43147087097168","17.43147087097168","17.43147087097168"
"950","18.679128646850586","18.679128646850586","18.679128646850586"
"951","18.162511825561523","18.162511825561523","18.162511825561523"
"952","17.669055938720703","17.669055938720703","17.669055938720703"
"953","17.612991333007812","17.612991333007812","17.612991333007812"
"954","17.84746742248535","17.84746742248535","17.84746742248535"
"955","17.573322296142578","17.573322296142578","17.573322296142578"
"956","16.903154373168945","16.903154373168945","16.903154373168945"
"957","18.318525314331055","18.318525314331055","18.318525314331055"
"958","17.919116973876953","17.919116973876953","17.919116973876953"
"959","18.006214141845703","18.006214141845703","18.006214141845703"
"960","17.849285125732422","17.849285125732422","17.849285125732422"
"961","18.5920352935791","18.5920352935791","18.5920352935791"
"962","18.20892906188965","18.20892906188965","18.20892906188965"
"963","19.19936752319336","19.19936752319336","19.19936752319336"
"964","17.852025985717773","17.852025985717773","17.852025985717773"
"965","17.61929702758789","17.61929702758789","17.61929702758789"
"966","17.679790496826172","17.679790496826172","17.679790496826172"
"967","18.29991340637207","18.29991340637207","18.29991340637207"
"968","17.61977767944336","17.61977767944336","17.61977767944336"
"969","18.528209686279297","18.528209686279297","18.528209686279297"
"970","18.354961395263672","18.354961395263672","18.354961395263672"
"971","17.69207000732422","17.69207000732422","17.69207000732422"
"972","18.004352569580078","18.004352569580078","18.004352569580078"
"973","17.17676544189453","17.17676544189453","17.17676544189453"
"974","18.25126838684082","18.25126838684082","18.25126838684082"
"975","17.637813568115234","17.637813568115234","17.637813568115234"
"976","16.815698623657227","16.815698623657227","16.815698623657227"
"977","18.249282836914062","18.249282836914062","18.249282836914062"
"978","17.646718978881836","17.646718978881836","17.646718978881836"
"979","17.54477310180664","17.54477310180664","17.54477310180664"
"980","18.428604125976562","18.428604125976562","18.428604125976562"
"981","17.117469787597656","17.117469787597656","17.117469787597656"
"982","18.46010971069336","18.46010971069336","18.46010971069336"
"983","18.31041717529297","18.31041717529297","18.31041717529297"
"984","17.4095401763916","17.4095401763916","17.4095401763916"
"985","17.382671356201172","17.382671356201172","17.382671356201172"
"986","17.595632553100586","17.595632553100586","17.595632553100586"
"987","17.337390899658203","17.337390899658203","17.337390899658203"
"988","18.0767765045166","18.0767765045166","18.0767765045166"
"989","17.286773681640625","17.286773681640625","17.286773681640625"
"990","17.67006492614746","17.67006492614746","17.67006492614746"
"991","18.244882583618164","18.244882583618164","18.244882583618164"
"992","17.457365036010742","17.457365036010742","17.457365036010742"
"993","16.96342658996582","16.96342658996582","16.96342658996582"
