"Step","male_silero - loss/g/dur","male_silero - loss/g/dur__MIN","male_silero - loss/g/dur__MAX"
"468","2.0535569190979004","2.0535569190979004","2.0535569190979004"
"469","1.9979608058929443","1.9979608058929443","1.9979608058929443"
"470","2.205756902694702","2.205756902694702","2.205756902694702"
"471","2.145796298980713","2.145796298980713","2.145796298980713"
"472","2.2374773025512695","2.2374773025512695","2.2374773025512695"
"473","2.0738587379455566","2.0738587379455566","2.0738587379455566"
"474","2.0935816764831543","2.0935816764831543","2.0935816764831543"
"475","2.116899013519287","2.116899013519287","2.116899013519287"
"476","2.0082013607025146","2.0082013607025146","2.0082013607025146"
"477","2.009819507598877","2.009819507598877","2.009819507598877"
"478","2.193453550338745","2.193453550338745","2.193453550338745"
"479","2.1790056228637695","2.1790056228637695","2.1790056228637695"
"480","2.095303535461426","2.095303535461426","2.095303535461426"
"481","2.1701769828796387","2.1701769828796387","2.1701769828796387"
"482","2.3893187046051025","2.3893187046051025","2.3893187046051025"
"483","2.1204943656921387","2.1204943656921387","2.1204943656921387"
"484","2.1960670948028564","2.1960670948028564","2.1960670948028564"
"485","2.1118078231811523","2.1118078231811523","2.1118078231811523"
"486","2.244757890701294","2.244757890701294","2.244757890701294"
"487","2.1296396255493164","2.1296396255493164","2.1296396255493164"
"488","2.284017562866211","2.284017562866211","2.284017562866211"
"489","2.1843738555908203","2.1843738555908203","2.1843738555908203"
"490","2.068370819091797","2.068370819091797","2.068370819091797"
"491","2.205458164215088","2.205458164215088","2.205458164215088"
"492","2.1057255268096924","2.1057255268096924","2.1057255268096924"
"493","2.177431583404541","2.177431583404541","2.177431583404541"
"494","2.244203567504883","2.244203567504883","2.244203567504883"
"495","2.1460819244384766","2.1460819244384766","2.1460819244384766"
"496","2.17075252532959","2.17075252532959","2.17075252532959"
"497","2.0563881397247314","2.0563881397247314","2.0563881397247314"
"498","2.2238216400146484","2.2238216400146484","2.2238216400146484"
"499","2.13525128364563","2.13525128364563","2.13525128364563"
"500","2.1194839477539062","2.1194839477539062","2.1194839477539062"
"501","2.168534755706787","2.168534755706787","2.168534755706787"
"502","2.0394234657287598","2.0394234657287598","2.0394234657287598"
"503","2.188309907913208","2.188309907913208","2.188309907913208"
"504","2.1137473583221436","2.1137473583221436","2.1137473583221436"
"505","2.1067049503326416","2.1067049503326416","2.1067049503326416"
"506","2.066300392150879","2.066300392150879","2.066300392150879"
"507","2.145443916320801","2.145443916320801","2.145443916320801"
"508","2.087449312210083","2.087449312210083","2.087449312210083"
"509","2.064330816268921","2.064330816268921","2.064330816268921"
"510","2.3340606689453125","2.3340606689453125","2.3340606689453125"
"511","2.16908860206604","2.16908860206604","2.16908860206604"
"512","2.129099130630493","2.129099130630493","2.129099130630493"
"513","2.1572229862213135","2.1572229862213135","2.1572229862213135"
"514","2.206702709197998","2.206702709197998","2.206702709197998"
"515","2.152085781097412","2.152085781097412","2.152085781097412"
"516","2.1115102767944336","2.1115102767944336","2.1115102767944336"
"517","2.1924564838409424","2.1924564838409424","2.1924564838409424"
"518","2.368978977203369","2.368978977203369","2.368978977203369"
"519","2.236032485961914","2.236032485961914","2.236032485961914"
"520","2.123873233795166","2.123873233795166","2.123873233795166"
"521","2.192563056945801","2.192563056945801","2.192563056945801"
"522","2.0067343711853027","2.0067343711853027","2.0067343711853027"
"523","2.1528830528259277","2.1528830528259277","2.1528830528259277"
"524","2.143779754638672","2.143779754638672","2.143779754638672"
"525","2.1812744140625","2.1812744140625","2.1812744140625"
"526","2.2816784381866455","2.2816784381866455","2.2816784381866455"
"527","2.058295488357544","2.058295488357544","2.058295488357544"
"528","2.1034858226776123","2.1034858226776123","2.1034858226776123"
"529","2.1091058254241943","2.1091058254241943","2.1091058254241943"
"530","2.2034852504730225","2.2034852504730225","2.2034852504730225"
"531","2.2319839000701904","2.2319839000701904","2.2319839000701904"
"532","2.1547458171844482","2.1547458171844482","2.1547458171844482"
"533","2.099924087524414","2.099924087524414","2.099924087524414"
"534","2.0778353214263916","2.0778353214263916","2.0778353214263916"
"535","2.076784372329712","2.076784372329712","2.076784372329712"
"536","2.096446990966797","2.096446990966797","2.096446990966797"
"537","2.412395477294922","2.412395477294922","2.412395477294922"
"538","2.1308064460754395","2.1308064460754395","2.1308064460754395"
"539","2.2195005416870117","2.2195005416870117","2.2195005416870117"
"540","2.34161376953125","2.34161376953125","2.34161376953125"
"541","2.018120527267456","2.018120527267456","2.018120527267456"
"542","2.1427218914031982","2.1427218914031982","2.1427218914031982"
"543","2.123142957687378","2.123142957687378","2.123142957687378"
"544","2.1583712100982666","2.1583712100982666","2.1583712100982666"
"545","2.251901388168335","2.251901388168335","2.251901388168335"
"546","2.11397123336792","2.11397123336792","2.11397123336792"
"547","2.3753788471221924","2.3753788471221924","2.3753788471221924"
"548","2.131681203842163","2.131681203842163","2.131681203842163"
"549","2.199592113494873","2.199592113494873","2.199592113494873"
"550","2.1244921684265137","2.1244921684265137","2.1244921684265137"
"551","2.270327091217041","2.270327091217041","2.270327091217041"
"552","2.126654624938965","2.126654624938965","2.126654624938965"
"553","2.1659739017486572","2.1659739017486572","2.1659739017486572"
"554","2.0959746837615967","2.0959746837615967","2.0959746837615967"
"555","2.095311403274536","2.095311403274536","2.095311403274536"
"556","2.118993043899536","2.118993043899536","2.118993043899536"
"557","1.9979692697525024","1.9979692697525024","1.9979692697525024"
"558","2.1159658432006836","2.1159658432006836","2.1159658432006836"
"559","2.323619842529297","2.323619842529297","2.323619842529297"
"560","2.1737418174743652","2.1737418174743652","2.1737418174743652"
"561","2.068211078643799","2.068211078643799","2.068211078643799"
"562","2.2586591243743896","2.2586591243743896","2.2586591243743896"
"563","2.1308162212371826","2.1308162212371826","2.1308162212371826"
"564","2.334717273712158","2.334717273712158","2.334717273712158"
"565","2.208744525909424","2.208744525909424","2.208744525909424"
"566","2.192981004714966","2.192981004714966","2.192981004714966"
"567","2.215627908706665","2.215627908706665","2.215627908706665"
"568","2.163416862487793","2.163416862487793","2.163416862487793"
"569","2.1110293865203857","2.1110293865203857","2.1110293865203857"
"570","2.110775947570801","2.110775947570801","2.110775947570801"
"571","2.0512681007385254","2.0512681007385254","2.0512681007385254"
"572","2.236931562423706","2.236931562423706","2.236931562423706"
"573","2.096447467803955","2.096447467803955","2.096447467803955"
"574","2.0059776306152344","2.0059776306152344","2.0059776306152344"
"575","2.080472230911255","2.080472230911255","2.080472230911255"
"576","2.10538911819458","2.10538911819458","2.10538911819458"
"577","2.2697842121124268","2.2697842121124268","2.2697842121124268"
"578","2.1237502098083496","2.1237502098083496","2.1237502098083496"
"579","2.088716745376587","2.088716745376587","2.088716745376587"
"580","2.15207839012146","2.15207839012146","2.15207839012146"
"581","2.2438740730285645","2.2438740730285645","2.2438740730285645"
"582","1.977435827255249","1.977435827255249","1.977435827255249"
"583","2.189969778060913","2.189969778060913","2.189969778060913"
"584","2.096407651901245","2.096407651901245","2.096407651901245"
"585","2.3002192974090576","2.3002192974090576","2.3002192974090576"
"586","2.2471022605895996","2.2471022605895996","2.2471022605895996"
"587","2.2583532333374023","2.2583532333374023","2.2583532333374023"
"588","2.3077611923217773","2.3077611923217773","2.3077611923217773"
"589","2.1576547622680664","2.1576547622680664","2.1576547622680664"
"590","2.1933043003082275","2.1933043003082275","2.1933043003082275"
"591","2.2323126792907715","2.2323126792907715","2.2323126792907715"
"592","2.1963388919830322","2.1963388919830322","2.1963388919830322"
"593","2.185786724090576","2.185786724090576","2.185786724090576"
"594","2.273700475692749","2.273700475692749","2.273700475692749"
"595","2.1481399536132812","2.1481399536132812","2.1481399536132812"
"596","2.13374662399292","2.13374662399292","2.13374662399292"
"597","2.15279483795166","2.15279483795166","2.15279483795166"
"598","2.1429717540740967","2.1429717540740967","2.1429717540740967"
"599","2.09873104095459","2.09873104095459","2.09873104095459"
"600","2.1324307918548584","2.1324307918548584","2.1324307918548584"
"601","2.100919246673584","2.100919246673584","2.100919246673584"
"602","2.2694897651672363","2.2694897651672363","2.2694897651672363"
"603","2.3074960708618164","2.3074960708618164","2.3074960708618164"
"604","2.2139296531677246","2.2139296531677246","2.2139296531677246"
"605","2.1626229286193848","2.1626229286193848","2.1626229286193848"
"606","2.1029210090637207","2.1029210090637207","2.1029210090637207"
"607","2.1554036140441895","2.1554036140441895","2.1554036140441895"
"608","2.0719709396362305","2.0719709396362305","2.0719709396362305"
"609","2.1939337253570557","2.1939337253570557","2.1939337253570557"
"610","2.2007203102111816","2.2007203102111816","2.2007203102111816"
"611","2.1871068477630615","2.1871068477630615","2.1871068477630615"
"612","2.1672987937927246","2.1672987937927246","2.1672987937927246"
"613","2.1766281127929688","2.1766281127929688","2.1766281127929688"
"614","2.2549657821655273","2.2549657821655273","2.2549657821655273"
"615","2.204554796218872","2.204554796218872","2.204554796218872"
"616","2.1762502193450928","2.1762502193450928","2.1762502193450928"
"617","2.3251523971557617","2.3251523971557617","2.3251523971557617"
"618","2.0569188594818115","2.0569188594818115","2.0569188594818115"
"619","2.0413036346435547","2.0413036346435547","2.0413036346435547"
"620","2.054372787475586","2.054372787475586","2.054372787475586"
"621","2.1369709968566895","2.1369709968566895","2.1369709968566895"
"622","2.1774239540100098","2.1774239540100098","2.1774239540100098"
"623","2.2088160514831543","2.2088160514831543","2.2088160514831543"
"624","2.1696505546569824","2.1696505546569824","2.1696505546569824"
"625","2.159411907196045","2.159411907196045","2.159411907196045"
"626","2.465993881225586","2.465993881225586","2.465993881225586"
"627","2.119201421737671","2.119201421737671","2.119201421737671"
"628","2.0523340702056885","2.0523340702056885","2.0523340702056885"
"629","2.16987943649292","2.16987943649292","2.16987943649292"
"630","2.1262714862823486","2.1262714862823486","2.1262714862823486"
"631","2.1468145847320557","2.1468145847320557","2.1468145847320557"
"632","2.246880054473877","2.246880054473877","2.246880054473877"
"633","2.076716661453247","2.076716661453247","2.076716661453247"
"634","2.0806283950805664","2.0806283950805664","2.0806283950805664"
"635","2.186814546585083","2.186814546585083","2.186814546585083"
"636","2.2620387077331543","2.2620387077331543","2.2620387077331543"
"637","2.092623233795166","2.092623233795166","2.092623233795166"
"638","2.1376471519470215","2.1376471519470215","2.1376471519470215"
"639","2.02632212638855","2.02632212638855","2.02632212638855"
"640","2.2445013523101807","2.2445013523101807","2.2445013523101807"
"641","2.1077258586883545","2.1077258586883545","2.1077258586883545"
"642","2.2114171981811523","2.2114171981811523","2.2114171981811523"
"643","2.1292688846588135","2.1292688846588135","2.1292688846588135"
"644","2.1354358196258545","2.1354358196258545","2.1354358196258545"
"645","2.210271120071411","2.210271120071411","2.210271120071411"
"646","2.1808342933654785","2.1808342933654785","2.1808342933654785"
"647","2.168360471725464","2.168360471725464","2.168360471725464"
"648","2.137838840484619","2.137838840484619","2.137838840484619"
"649","2.1792726516723633","2.1792726516723633","2.1792726516723633"
"650","2.062530994415283","2.062530994415283","2.062530994415283"
"651","2.1914174556732178","2.1914174556732178","2.1914174556732178"
"652","2.2073283195495605","2.2073283195495605","2.2073283195495605"
"653","1.968541145324707","1.968541145324707","1.968541145324707"
"654","2.149238109588623","2.149238109588623","2.149238109588623"
"655","2.198334217071533","2.198334217071533","2.198334217071533"
"656","2.082150459289551","2.082150459289551","2.082150459289551"
"657","2.339643955230713","2.339643955230713","2.339643955230713"
"658","2.3096280097961426","2.3096280097961426","2.3096280097961426"
"659","2.1903624534606934","2.1903624534606934","2.1903624534606934"
"660","2.2358295917510986","2.2358295917510986","2.2358295917510986"
"661","2.0373098850250244","2.0373098850250244","2.0373098850250244"
"662","2.134201765060425","2.134201765060425","2.134201765060425"
"663","2.240199565887451","2.240199565887451","2.240199565887451"
"664","2.1039772033691406","2.1039772033691406","2.1039772033691406"
"665","2.147791862487793","2.147791862487793","2.147791862487793"
"666","2.2800698280334473","2.2800698280334473","2.2800698280334473"
"667","2.1293373107910156","2.1293373107910156","2.1293373107910156"
"668","2.070547103881836","2.070547103881836","2.070547103881836"
"669","2.0192975997924805","2.0192975997924805","2.0192975997924805"
"670","2.201761245727539","2.201761245727539","2.201761245727539"
"671","2.055945634841919","2.055945634841919","2.055945634841919"
"672","2.327380895614624","2.327380895614624","2.327380895614624"
"673","2.291759490966797","2.291759490966797","2.291759490966797"
"674","2.0097546577453613","2.0097546577453613","2.0097546577453613"
"675","2.2979283332824707","2.2979283332824707","2.2979283332824707"
"676","2.0693306922912598","2.0693306922912598","2.0693306922912598"
"677","2.0685036182403564","2.0685036182403564","2.0685036182403564"
"678","2.0165047645568848","2.0165047645568848","2.0165047645568848"
"679","2.084195137023926","2.084195137023926","2.084195137023926"
"680","2.1896097660064697","2.1896097660064697","2.1896097660064697"
"681","2.1389822959899902","2.1389822959899902","2.1389822959899902"
"682","2.2304770946502686","2.2304770946502686","2.2304770946502686"
"683","2.168959856033325","2.168959856033325","2.168959856033325"
"684","2.0707478523254395","2.0707478523254395","2.0707478523254395"
"685","2.086893081665039","2.086893081665039","2.086893081665039"
"686","2.119934320449829","2.119934320449829","2.119934320449829"
"687","1.9181008338928223","1.9181008338928223","1.9181008338928223"
"688","1.9791983366012573","1.9791983366012573","1.9791983366012573"
"689","2.2071826457977295","2.2071826457977295","2.2071826457977295"
"690","2.171926259994507","2.171926259994507","2.171926259994507"
"691","2.203728199005127","2.203728199005127","2.203728199005127"
"692","2.131321430206299","2.131321430206299","2.131321430206299"
"693","2.1754748821258545","2.1754748821258545","2.1754748821258545"
"694","2.1838111877441406","2.1838111877441406","2.1838111877441406"
"695","1.9082624912261963","1.9082624912261963","1.9082624912261963"
"696","2.0370986461639404","2.0370986461639404","2.0370986461639404"
"697","2.1533095836639404","2.1533095836639404","2.1533095836639404"
"698","2.059150218963623","2.059150218963623","2.059150218963623"
"699","2.170226573944092","2.170226573944092","2.170226573944092"
"700","2.2000155448913574","2.2000155448913574","2.2000155448913574"
"701","2.104102373123169","2.104102373123169","2.104102373123169"
"702","2.1668832302093506","2.1668832302093506","2.1668832302093506"
"703","2.191068649291992","2.191068649291992","2.191068649291992"
"704","2.1359033584594727","2.1359033584594727","2.1359033584594727"
"705","2.216081142425537","2.216081142425537","2.216081142425537"
"706","2.3049187660217285","2.3049187660217285","2.3049187660217285"
"707","2.06457257270813","2.06457257270813","2.06457257270813"
"708","2.212963819503784","2.212963819503784","2.212963819503784"
"709","2.0300707817077637","2.0300707817077637","2.0300707817077637"
"710","2.1802687644958496","2.1802687644958496","2.1802687644958496"
"711","2.236013889312744","2.236013889312744","2.236013889312744"
"712","2.106008529663086","2.106008529663086","2.106008529663086"
"713","2.1949894428253174","2.1949894428253174","2.1949894428253174"
"714","2.1589722633361816","2.1589722633361816","2.1589722633361816"
"715","2.149293899536133","2.149293899536133","2.149293899536133"
"716","1.9917196035385132","1.9917196035385132","1.9917196035385132"
"717","2.169888496398926","2.169888496398926","2.169888496398926"
"718","2.050786018371582","2.050786018371582","2.050786018371582"
"719","2.0673489570617676","2.0673489570617676","2.0673489570617676"
"720","2.082918167114258","2.082918167114258","2.082918167114258"
"721","2.029679536819458","2.029679536819458","2.029679536819458"
"722","2.209012269973755","2.209012269973755","2.209012269973755"
"723","2.2261157035827637","2.2261157035827637","2.2261157035827637"
"724","2.176485300064087","2.176485300064087","2.176485300064087"
"725","2.1911749839782715","2.1911749839782715","2.1911749839782715"
"726","2.2361392974853516","2.2361392974853516","2.2361392974853516"
"727","2.0853095054626465","2.0853095054626465","2.0853095054626465"
"728","2.1089303493499756","2.1089303493499756","2.1089303493499756"
"729","2.236286163330078","2.236286163330078","2.236286163330078"
"730","2.1399214267730713","2.1399214267730713","2.1399214267730713"
"731","2.213588237762451","2.213588237762451","2.213588237762451"
"732","2.068702220916748","2.068702220916748","2.068702220916748"
"733","2.1448726654052734","2.1448726654052734","2.1448726654052734"
"734","2.148236036300659","2.148236036300659","2.148236036300659"
"735","2.1485953330993652","2.1485953330993652","2.1485953330993652"
"736","2.120284080505371","2.120284080505371","2.120284080505371"
"737","2.1258654594421387","2.1258654594421387","2.1258654594421387"
"738","2.122529983520508","2.122529983520508","2.122529983520508"
"739","1.9335603713989258","1.9335603713989258","1.9335603713989258"
"740","2.3016433715820312","2.3016433715820312","2.3016433715820312"
"741","2.1182050704956055","2.1182050704956055","2.1182050704956055"
"742","2.055291175842285","2.055291175842285","2.055291175842285"
"743","2.3877453804016113","2.3877453804016113","2.3877453804016113"
"744","2.071479320526123","2.071479320526123","2.071479320526123"
"745","2.0763070583343506","2.0763070583343506","2.0763070583343506"
"746","2.0610103607177734","2.0610103607177734","2.0610103607177734"
"747","2.131600856781006","2.131600856781006","2.131600856781006"
"748","2.1422014236450195","2.1422014236450195","2.1422014236450195"
"749","2.212190866470337","2.212190866470337","2.212190866470337"
"750","2.0740418434143066","2.0740418434143066","2.0740418434143066"
"751","2.048952102661133","2.048952102661133","2.048952102661133"
"752","2.096193313598633","2.096193313598633","2.096193313598633"
"753","2.100313425064087","2.100313425064087","2.100313425064087"
"754","2.0378665924072266","2.0378665924072266","2.0378665924072266"
"755","2.156599998474121","2.156599998474121","2.156599998474121"
"756","2.1612000465393066","2.1612000465393066","2.1612000465393066"
"757","2.0699057579040527","2.0699057579040527","2.0699057579040527"
"758","2.1614904403686523","2.1614904403686523","2.1614904403686523"
"759","2.3560192584991455","2.3560192584991455","2.3560192584991455"
"760","2.166337490081787","2.166337490081787","2.166337490081787"
"761","2.213602066040039","2.213602066040039","2.213602066040039"
"762","2.079716920852661","2.079716920852661","2.079716920852661"
"763","2.2294795513153076","2.2294795513153076","2.2294795513153076"
"764","2.1503491401672363","2.1503491401672363","2.1503491401672363"
"765","2.190674066543579","2.190674066543579","2.190674066543579"
"766","2.2278499603271484","2.2278499603271484","2.2278499603271484"
"767","2.0767102241516113","2.0767102241516113","2.0767102241516113"
"768","2.111720561981201","2.111720561981201","2.111720561981201"
"769","2.178471565246582","2.178471565246582","2.178471565246582"
"770","2.177006244659424","2.177006244659424","2.177006244659424"
"771","2.256235122680664","2.256235122680664","2.256235122680664"
"772","2.1295461654663086","2.1295461654663086","2.1295461654663086"
"773","2.175539970397949","2.175539970397949","2.175539970397949"
"774","2.121271848678589","2.121271848678589","2.121271848678589"
"775","2.1951680183410645","2.1951680183410645","2.1951680183410645"
"776","2.052755117416382","2.052755117416382","2.052755117416382"
"777","2.0854134559631348","2.0854134559631348","2.0854134559631348"
"778","2.0841615200042725","2.0841615200042725","2.0841615200042725"
"779","2.0227675437927246","2.0227675437927246","2.0227675437927246"
"780","2.2217416763305664","2.2217416763305664","2.2217416763305664"
"781","2.086629867553711","2.086629867553711","2.086629867553711"
"782","2.062382459640503","2.062382459640503","2.062382459640503"
"783","2.139834403991699","2.139834403991699","2.139834403991699"
"784","2.115023374557495","2.115023374557495","2.115023374557495"
"785","2.0407724380493164","2.0407724380493164","2.0407724380493164"
"786","2.0957789421081543","2.0957789421081543","2.0957789421081543"
"787","2.2327065467834473","2.2327065467834473","2.2327065467834473"
"788","2.1331560611724854","2.1331560611724854","2.1331560611724854"
"789","2.121473789215088","2.121473789215088","2.121473789215088"
"790","2.0872178077697754","2.0872178077697754","2.0872178077697754"
"791","2.2070751190185547","2.2070751190185547","2.2070751190185547"
"792","2.1151461601257324","2.1151461601257324","2.1151461601257324"
"793","2.0870862007141113","2.0870862007141113","2.0870862007141113"
"794","2.265878915786743","2.265878915786743","2.265878915786743"
"795","2.2973361015319824","2.2973361015319824","2.2973361015319824"
"796","2.1726741790771484","2.1726741790771484","2.1726741790771484"
"797","2.0933148860931396","2.0933148860931396","2.0933148860931396"
"798","2.1428661346435547","2.1428661346435547","2.1428661346435547"
"799","2.0571541786193848","2.0571541786193848","2.0571541786193848"
"800","2.1011581420898438","2.1011581420898438","2.1011581420898438"
"801","2.089263439178467","2.089263439178467","2.089263439178467"
"802","2.1298961639404297","2.1298961639404297","2.1298961639404297"
"803","2.289499282836914","2.289499282836914","2.289499282836914"
"804","2.0229296684265137","2.0229296684265137","2.0229296684265137"
"805","2.072535991668701","2.072535991668701","2.072535991668701"
"806","2.0978333950042725","2.0978333950042725","2.0978333950042725"
"807","2.1889827251434326","2.1889827251434326","2.1889827251434326"
"808","2.24761962890625","2.24761962890625","2.24761962890625"
"809","2.204082489013672","2.204082489013672","2.204082489013672"
"810","2.112482786178589","2.112482786178589","2.112482786178589"
"811","2.0769569873809814","2.0769569873809814","2.0769569873809814"
"812","2.0751163959503174","2.0751163959503174","2.0751163959503174"
"813","2.016429901123047","2.016429901123047","2.016429901123047"
"814","2.328207015991211","2.328207015991211","2.328207015991211"
"815","2.1308884620666504","2.1308884620666504","2.1308884620666504"
"816","2.154299259185791","2.154299259185791","2.154299259185791"
"817","2.341069459915161","2.341069459915161","2.341069459915161"
"818","2.0566577911376953","2.0566577911376953","2.0566577911376953"
"819","2.0447497367858887","2.0447497367858887","2.0447497367858887"
"820","2.113088369369507","2.113088369369507","2.113088369369507"
"821","2.0856335163116455","2.0856335163116455","2.0856335163116455"
"822","2.2869787216186523","2.2869787216186523","2.2869787216186523"
"823","2.074598789215088","2.074598789215088","2.074598789215088"
"824","2.3336753845214844","2.3336753845214844","2.3336753845214844"
"825","2.1632299423217773","2.1632299423217773","2.1632299423217773"
"826","2.065206527709961","2.065206527709961","2.065206527709961"
"827","2.1266980171203613","2.1266980171203613","2.1266980171203613"
"828","2.2137553691864014","2.2137553691864014","2.2137553691864014"
"829","2.1055705547332764","2.1055705547332764","2.1055705547332764"
"830","2.1239142417907715","2.1239142417907715","2.1239142417907715"
"831","2.0671334266662598","2.0671334266662598","2.0671334266662598"
"832","2.1150217056274414","2.1150217056274414","2.1150217056274414"
"833","2.145991563796997","2.145991563796997","2.145991563796997"
"834","2.007086753845215","2.007086753845215","2.007086753845215"
"835","2.14145565032959","2.14145565032959","2.14145565032959"
"836","2.2447614669799805","2.2447614669799805","2.2447614669799805"
"837","2.152127265930176","2.152127265930176","2.152127265930176"
"838","2.0974936485290527","2.0974936485290527","2.0974936485290527"
"839","2.2898995876312256","2.2898995876312256","2.2898995876312256"
"840","2.151061534881592","2.151061534881592","2.151061534881592"
"841","2.2904915809631348","2.2904915809631348","2.2904915809631348"
"842","2.1274261474609375","2.1274261474609375","2.1274261474609375"
"843","2.139800786972046","2.139800786972046","2.139800786972046"
"844","2.180961847305298","2.180961847305298","2.180961847305298"
"845","2.135451316833496","2.135451316833496","2.135451316833496"
"846","2.2013297080993652","2.2013297080993652","2.2013297080993652"
"847","2.1582558155059814","2.1582558155059814","2.1582558155059814"
"848","2.0384140014648438","2.0384140014648438","2.0384140014648438"
"849","2.2985401153564453","2.2985401153564453","2.2985401153564453"
"850","2.0431313514709473","2.0431313514709473","2.0431313514709473"
"851","2.036040782928467","2.036040782928467","2.036040782928467"
"852","2.092353343963623","2.092353343963623","2.092353343963623"
"853","1.945763111114502","1.945763111114502","1.945763111114502"
"854","2.2453243732452393","2.2453243732452393","2.2453243732452393"
"855","2.153513193130493","2.153513193130493","2.153513193130493"
"856","2.0907130241394043","2.0907130241394043","2.0907130241394043"
"857","2.208883285522461","2.208883285522461","2.208883285522461"
"858","2.2035646438598633","2.2035646438598633","2.2035646438598633"
"859","2.0464301109313965","2.0464301109313965","2.0464301109313965"
"860","2.1592493057250977","2.1592493057250977","2.1592493057250977"
"861","2.0750298500061035","2.0750298500061035","2.0750298500061035"
"862","2.2864627838134766","2.2864627838134766","2.2864627838134766"
"863","2.2227988243103027","2.2227988243103027","2.2227988243103027"
"864","2.1586008071899414","2.1586008071899414","2.1586008071899414"
"865","2.235649585723877","2.235649585723877","2.235649585723877"
"866","2.131186008453369","2.131186008453369","2.131186008453369"
"867","2.176671266555786","2.176671266555786","2.176671266555786"
"868","2.2178924083709717","2.2178924083709717","2.2178924083709717"
"869","2.1736581325531006","2.1736581325531006","2.1736581325531006"
"870","2.1779961585998535","2.1779961585998535","2.1779961585998535"
"871","2.3016486167907715","2.3016486167907715","2.3016486167907715"
"872","2.164853096008301","2.164853096008301","2.164853096008301"
"873","2.057036876678467","2.057036876678467","2.057036876678467"
"874","2.071162223815918","2.071162223815918","2.071162223815918"
"875","2.082352638244629","2.082352638244629","2.082352638244629"
"876","2.0787596702575684","2.0787596702575684","2.0787596702575684"
"877","2.1786487102508545","2.1786487102508545","2.1786487102508545"
"878","2.0982918739318848","2.0982918739318848","2.0982918739318848"
"879","2.1822545528411865","2.1822545528411865","2.1822545528411865"
"880","2.2535805702209473","2.2535805702209473","2.2535805702209473"
"881","2.1875061988830566","2.1875061988830566","2.1875061988830566"
"882","2.115384101867676","2.115384101867676","2.115384101867676"
"883","2.0862483978271484","2.0862483978271484","2.0862483978271484"
"884","2.1218008995056152","2.1218008995056152","2.1218008995056152"
"885","2.057279586791992","2.057279586791992","2.057279586791992"
"886","2.2047295570373535","2.2047295570373535","2.2047295570373535"
"887","2.107637882232666","2.107637882232666","2.107637882232666"
"888","2.1348161697387695","2.1348161697387695","2.1348161697387695"
"889","2.0965654850006104","2.0965654850006104","2.0965654850006104"
"890","2.212985038757324","2.212985038757324","2.212985038757324"
"891","2.315664529800415","2.315664529800415","2.315664529800415"
"892","2.275714159011841","2.275714159011841","2.275714159011841"
"893","2.1231818199157715","2.1231818199157715","2.1231818199157715"
"894","2.2249085903167725","2.2249085903167725","2.2249085903167725"
"895","1.9674367904663086","1.9674367904663086","1.9674367904663086"
"896","2.0242505073547363","2.0242505073547363","2.0242505073547363"
"897","2.0620386600494385","2.0620386600494385","2.0620386600494385"
"898","2.1738858222961426","2.1738858222961426","2.1738858222961426"
"899","2.236644983291626","2.236644983291626","2.236644983291626"
"900","2.1885476112365723","2.1885476112365723","2.1885476112365723"
"901","2.123448371887207","2.123448371887207","2.123448371887207"
"902","2.1146750450134277","2.1146750450134277","2.1146750450134277"
"903","2.3890416622161865","2.3890416622161865","2.3890416622161865"
"904","2.109307050704956","2.109307050704956","2.109307050704956"
"905","2.1236815452575684","2.1236815452575684","2.1236815452575684"
"906","2.118731737136841","2.118731737136841","2.118731737136841"
"907","2.1108343601226807","2.1108343601226807","2.1108343601226807"
"908","2.116163969039917","2.116163969039917","2.116163969039917"
"909","2.23006534576416","2.23006534576416","2.23006534576416"
"910","2.0455000400543213","2.0455000400543213","2.0455000400543213"
"911","2.102992534637451","2.102992534637451","2.102992534637451"
"912","2.1989402770996094","2.1989402770996094","2.1989402770996094"
"913","2.199035167694092","2.199035167694092","2.199035167694092"
"914","2.112032890319824","2.112032890319824","2.112032890319824"
"915","2.1703989505767822","2.1703989505767822","2.1703989505767822"
"916","2.053544759750366","2.053544759750366","2.053544759750366"
"917","2.350216865539551","2.350216865539551","2.350216865539551"
"918","2.077249526977539","2.077249526977539","2.077249526977539"
"919","2.2201614379882812","2.2201614379882812","2.2201614379882812"
"920","2.117769241333008","2.117769241333008","2.117769241333008"
"921","2.073294162750244","2.073294162750244","2.073294162750244"
"922","2.1754918098449707","2.1754918098449707","2.1754918098449707"
"923","2.146920919418335","2.146920919418335","2.146920919418335"
"924","2.1168103218078613","2.1168103218078613","2.1168103218078613"
"925","2.0710842609405518","2.0710842609405518","2.0710842609405518"
"926","2.1276113986968994","2.1276113986968994","2.1276113986968994"
"927","2.013181209564209","2.013181209564209","2.013181209564209"
"928","2.2167816162109375","2.2167816162109375","2.2167816162109375"
"929","2.213473320007324","2.213473320007324","2.213473320007324"
"930","2.035161018371582","2.035161018371582","2.035161018371582"
"931","2.0929362773895264","2.0929362773895264","2.0929362773895264"
"932","2.1759839057922363","2.1759839057922363","2.1759839057922363"
"933","2.099297046661377","2.099297046661377","2.099297046661377"
"934","2.314230442047119","2.314230442047119","2.314230442047119"
"935","2.3064310550689697","2.3064310550689697","2.3064310550689697"
"936","2.171138286590576","2.171138286590576","2.171138286590576"
"937","2.1383438110351562","2.1383438110351562","2.1383438110351562"
