8.583081513643264771e-02,8.583081513643264771e-02,8.583081513643264771e-02,8.754686117172241211e-01,8.754686117172241211e-01,8.754686117172241211e-01,8.754686117172241211e-01,8.754686117172241211e-01,8.754686117172241211e-01,3.113301098346710205e-01,3.113301098346710205e-01,3.113301098346710205e-01,3.113301098346710205e-01,3.113301098346710205e-01,3.113301098346710205e-01,-1.394527554512023926e-01,-1.394527554512023926e-01,-1.394527554512023926e-01,-1.394527554512023926e-01,7.898879051208496094e-01,7.898879051208496094e-01,7.898879051208496094e-01,7.898879051208496094e-01,2.527464926242828369e-01,2.527464926242828369e-01,-7.207302842289209366e-03,-7.207302842289209366e-03
-1.578937619924545288e-01,-1.578937619924545288e-01,-1.578937619924545288e-01,-1.235689640045166016e+00,-1.235689640045166016e+00,-1.235689640045166016e+00,-1.235689640045166016e+00,-1.235689640045166016e+00,-1.235689640045166016e+00,-7.415094971656799316e-01,-7.415094971656799316e-01,-7.415094971656799316e-01,-7.415094971656799316e-01,-7.415094971656799316e-01,-7.415094971656799316e-01,-7.298874258995056152e-01,-7.298874258995056152e-01,-7.298874258995056152e-01,-7.298874258995056152e-01,-8.362882137298583984e-01,-8.362882137298583984e-01,-8.362882137298583984e-01,-8.362882137298583984e-01,4.458279013633728027e-01,4.458279013633728027e-01,-7.161196321249008179e-02,-7.161196321249008179e-02
1.569424122571945190e-01,1.569424122571945190e-01,1.569424122571945190e-01,2.692250907421112061e-01,2.692250907421112061e-01,2.692250907421112061e-01,2.692250907421112061e-01,2.692250907421112061e-01,2.692250907421112061e-01,5.417356267571449280e-03,5.417356267571449280e-03,5.417356267571449280e-03,5.417356267571449280e-03,5.417356267571449280e-03,5.417356267571449280e-03,-8.447462916374206543e-01,-8.447462916374206543e-01,-8.447462916374206543e-01,-8.447462916374206543e-01,-4.287942349910736084e-01,-4.287942349910736084e-01,-4.287942349910736084e-01,-4.287942349910736084e-01,-7.122346162796020508e-01,-7.122346162796020508e-01,6.434168666601181030e-02,6.434168666601181030e-02
5.933977961540222168e-01,5.933977961540222168e-01,5.933977961540222168e-01,1.282827258110046387e-01,1.282827258110046387e-01,1.282827258110046387e-01,1.282827258110046387e-01,1.282827258110046387e-01,1.282827258110046387e-01,4.370637834072113037e-01,4.370637834072113037e-01,4.370637834072113037e-01,4.370637834072113037e-01,4.370637834072113037e-01,4.370637834072113037e-01,-4.045534729957580566e-01,-4.045534729957580566e-01,-4.045534729957580566e-01,-4.045534729957580566e-01,8.838494122028350830e-02,8.838494122028350830e-02,8.838494122028350830e-02,8.838494122028350830e-02,6.339894533157348633e-01,6.339894533157348633e-01,-5.015492439270019531e-03,-5.015492439270019531e-03
-1.335509419441223145e-01,-1.335509419441223145e-01,-1.335509419441223145e-01,-6.018645167350769043e-01,-6.018645167350769043e-01,-6.018645167350769043e-01,-6.018645167350769043e-01,-6.018645167350769043e-01,-6.018645167350769043e-01,-7.760037779808044434e-01,-7.760037779808044434e-01,-7.760037779808044434e-01,-7.760037779808044434e-01,-7.760037779808044434e-01,-7.760037779808044434e-01,-9.161558747291564941e-01,-9.161558747291564941e-01,-9.161558747291564941e-01,-9.161558747291564941e-01,-4.430479109287261963e-01,-4.430479109287261963e-01,-4.430479109287261963e-01,-4.430479109287261963e-01,-5.084621906280517578e-01,-5.084621906280517578e-01,1.731002703309059143e-02,1.731002703309059143e-02
8.273945450782775879e-01,8.273945450782775879e-01,8.273945450782775879e-01,5.363597273826599121e-01,5.363597273826599121e-01,5.363597273826599121e-01,5.363597273826599121e-01,5.363597273826599121e-01,5.363597273826599121e-01,8.496909141540527344e-01,8.496909141540527344e-01,8.496909141540527344e-01,8.496909141540527344e-01,8.496909141540527344e-01,8.496909141540527344e-01,1.854683041572570801e+00,1.854683041572570801e+00,1.854683041572570801e+00,1.854683041572570801e+00,1.144591093063354492e+00,1.144591093063354492e+00,1.144591093063354492e+00,1.144591093063354492e+00,9.960730671882629395e-01,9.960730671882629395e-01,-3.869859210681170225e-04,-3.869859210681170225e-04
-6.009951829910278320e-01,-6.009951829910278320e-01,-6.009951829910278320e-01,7.598301172256469727e-01,7.598301172256469727e-01,7.598301172256469727e-01,7.598301172256469727e-01,7.598301172256469727e-01,7.598301172256469727e-01,4.251140356063842773e-01,4.251140356063842773e-01,4.251140356063842773e-01,4.251140356063842773e-01,4.251140356063842773e-01,4.251140356063842773e-01,-1.589450687170028687e-01,-1.589450687170028687e-01,-1.589450687170028687e-01,-1.589450687170028687e-01,7.817336916923522949e-01,7.817336916923522949e-01,7.817336916923522949e-01,7.817336916923522949e-01,2.148817330598831177e-01,2.148817330598831177e-01,-7.800401002168655396e-02,-7.800401002168655396e-02
5.100083947181701660e-01,5.100083947181701660e-01,5.100083947181701660e-01,-4.926567673683166504e-01,-4.926567673683166504e-01,-4.926567673683166504e-01,-4.926567673683166504e-01,-4.926567673683166504e-01,-4.926567673683166504e-01,4.369639158248901367e-01,4.369639158248901367e-01,4.369639158248901367e-01,4.369639158248901367e-01,4.369639158248901367e-01,4.369639158248901367e-01,3.303683996200561523e-01,3.303683996200561523e-01,3.303683996200561523e-01,3.303683996200561523e-01,-2.906000912189483643e-01,-2.906000912189483643e-01,-2.906000912189483643e-01,-2.906000912189483643e-01,2.692949771881103516e-01,2.692949771881103516e-01,-2.828210778534412384e-02,-2.828210778534412384e-02
-2.617796361446380615e-01,-2.617796361446380615e-01,-2.617796361446380615e-01,-4.021438583731651306e-02,-4.021438583731651306e-02,-4.021438583731651306e-02,-4.021438583731651306e-02,-4.021438583731651306e-02,-4.021438583731651306e-02,-7.818394154310226440e-02,-7.818394154310226440e-02,-7.818394154310226440e-02,-7.818394154310226440e-02,-7.818394154310226440e-02,-7.818394154310226440e-02,3.563944399356842041e-01,3.563944399356842041e-01,3.563944399356842041e-01,3.563944399356842041e-01,2.094306647777557373e-01,2.094306647777557373e-01,2.094306647777557373e-01,2.094306647777557373e-01,-3.361066281795501709e-01,-3.361066281795501709e-01,7.405353337526321411e-02,7.405353337526321411e-02
-6.211748719215393066e-01,-6.211748719215393066e-01,-6.211748719215393066e-01,1.013851538300514221e-01,1.013851538300514221e-01,1.013851538300514221e-01,1.013851538300514221e-01,1.013851538300514221e-01,1.013851538300514221e-01,-2.526263706386089325e-02,-2.526263706386089325e-02,-2.526263706386089325e-02,-2.526263706386089325e-02,-2.526263706386089325e-02,-2.526263706386089325e-02,7.785237431526184082e-01,7.785237431526184082e-01,7.785237431526184082e-01,7.785237431526184082e-01,-2.675966024398803711e-01,-2.675966024398803711e-01,-2.675966024398803711e-01,-2.675966024398803711e-01,3.111651241779327393e-01,3.111651241779327393e-01,-7.356367260217666626e-02,-7.356367260217666626e-02
-6.277810335159301758e-01,-6.277810335159301758e-01,-6.277810335159301758e-01,-4.346578717231750488e-01,-4.346578717231750488e-01,-4.346578717231750488e-01,-4.346578717231750488e-01,-4.346578717231750488e-01,-4.346578717231750488e-01,-1.171643007546663284e-02,-1.171643007546663284e-02,-1.171643007546663284e-02,-1.171643007546663284e-02,-1.171643007546663284e-02,-1.171643007546663284e-02,7.709619402885437012e-01,7.709619402885437012e-01,7.709619402885437012e-01,7.709619402885437012e-01,-3.619556725025177002e-01,-3.619556725025177002e-01,-3.619556725025177002e-01,-3.619556725025177002e-01,-5.749086737632751465e-01,-5.749086737632751465e-01,-2.291496694087982178e-01,-2.291496694087982178e-01
1.209796905517578125e+00,1.209796905517578125e+00,1.209796905517578125e+00,-6.989068984985351562e-01,-6.989068984985351562e-01,-6.989068984985351562e-01,-6.989068984985351562e-01,-6.989068984985351562e-01,-6.989068984985351562e-01,1.342778801918029785e-01,1.342778801918029785e-01,1.342778801918029785e-01,1.342778801918029785e-01,1.342778801918029785e-01,1.342778801918029785e-01,-5.598767474293708801e-02,-5.598767474293708801e-02,-5.598767474293708801e-02,-5.598767474293708801e-02,-1.108894228935241699e+00,-1.108894228935241699e+00,-1.108894228935241699e+00,-1.108894228935241699e+00,1.243794202804565430e+00,1.243794202804565430e+00,-3.926177974790334702e-03,-3.926177974790334702e-03
4.079269766807556152e-01,4.079269766807556152e-01,4.079269766807556152e-01,-8.511431813240051270e-01,-8.511431813240051270e-01,-8.511431813240051270e-01,-8.511431813240051270e-01,-8.511431813240051270e-01,-8.511431813240051270e-01,5.564667284488677979e-02,5.564667284488677979e-02,5.564667284488677979e-02,5.564667284488677979e-02,5.564667284488677979e-02,5.564667284488677979e-02,1.858246773481369019e-01,1.858246773481369019e-01,1.858246773481369019e-01,1.858246773481369019e-01,-1.236271262168884277e+00,-1.236271262168884277e+00,-1.236271262168884277e+00,-1.236271262168884277e+00,3.087765276432037354e-01,3.087765276432037354e-01,-2.824787423014640808e-02,-2.824787423014640808e-02
2.405653744935989380e-01,2.405653744935989380e-01,2.405653744935989380e-01,5.572038888931274414e-01,5.572038888931274414e-01,5.572038888931274414e-01,5.572038888931274414e-01,5.572038888931274414e-01,5.572038888931274414e-01,2.030006647109985352e+00,2.030006647109985352e+00,2.030006647109985352e+00,2.030006647109985352e+00,2.030006647109985352e+00,2.030006647109985352e+00,1.467299818992614746e+00,1.467299818992614746e+00,1.467299818992614746e+00,1.467299818992614746e+00,5.038799047470092773e-01,5.038799047470092773e-01,5.038799047470092773e-01,5.038799047470092773e-01,-1.918528527021408081e-01,-1.918528527021408081e-01,-1.781481653451919556e-01,-1.781481653451919556e-01
1.614111363887786865e-01,1.614111363887786865e-01,1.614111363887786865e-01,-3.352564573287963867e-02,-3.352564573287963867e-02,-3.352564573287963867e-02,-3.352564573287963867e-02,-3.352564573287963867e-02,-3.352564573287963867e-02,-1.481691598892211914e-01,-1.481691598892211914e-01,-1.481691598892211914e-01,-1.481691598892211914e-01,-1.481691598892211914e-01,-1.481691598892211914e-01,-2.458509504795074463e-01,-2.458509504795074463e-01,-2.458509504795074463e-01,-2.458509504795074463e-01,-2.753127217292785645e-01,-2.753127217292785645e-01,-2.753127217292785645e-01,-2.753127217292785645e-01,5.141631960868835449e-01,5.141631960868835449e-01,-3.728049108758568764e-03,-3.728049108758568764e-03
9.190185070037841797e-01,9.190185070037841797e-01,9.190185070037841797e-01,9.537768959999084473e-01,9.537768959999084473e-01,9.537768959999084473e-01,9.537768959999084473e-01,9.537768959999084473e-01,9.537768959999084473e-01,-1.530994772911071777e-01,-1.530994772911071777e-01,-1.530994772911071777e-01,-1.530994772911071777e-01,-1.530994772911071777e-01,-1.530994772911071777e-01,-6.723377704620361328e-01,-6.723377704620361328e-01,-6.723377704620361328e-01,-6.723377704620361328e-01,1.125990971922874451e-01,1.125990971922874451e-01,1.125990971922874451e-01,1.125990971922874451e-01,7.661478519439697266e-01,7.661478519439697266e-01,-1.135699972510337830e-01,-1.135699972510337830e-01
3.580321371555328369e-02,3.580321371555328369e-02,3.580321371555328369e-02,4.928891360759735107e-01,4.928891360759735107e-01,4.928891360759735107e-01,4.928891360759735107e-01,4.928891360759735107e-01,4.928891360759735107e-01,8.952359110116958618e-02,8.952359110116958618e-02,8.952359110116958618e-02,8.952359110116958618e-02,8.952359110116958618e-02,8.952359110116958618e-02,7.173664569854736328e-01,7.173664569854736328e-01,7.173664569854736328e-01,7.173664569854736328e-01,5.184403657913208008e-01,5.184403657913208008e-01,5.184403657913208008e-01,5.184403657913208008e-01,-5.939662223681807518e-04,-5.939662223681807518e-04,4.991219565272331238e-02,4.991219565272331238e-02
-2.489116638898849487e-01,-2.489116638898849487e-01,-2.489116638898849487e-01,-7.041581869125366211e-01,-7.041581869125366211e-01,-7.041581869125366211e-01,-7.041581869125366211e-01,-7.041581869125366211e-01,-7.041581869125366211e-01,-6.315886974334716797e-01,-6.315886974334716797e-01,-6.315886974334716797e-01,-6.315886974334716797e-01,-6.315886974334716797e-01,-6.315886974334716797e-01,-9.362311959266662598e-01,-9.362311959266662598e-01,-9.362311959266662598e-01,-9.362311959266662598e-01,-1.620617508888244629e-01,-1.620617508888244629e-01,-1.620617508888244629e-01,-1.620617508888244629e-01,-6.568808555603027344e-01,-6.568808555603027344e-01,4.674541205167770386e-02,4.674541205167770386e-02
-1.284496784210205078e+00,-1.284496784210205078e+00,-1.284496784210205078e+00,-1.158936619758605957e+00,-1.158936619758605957e+00,-1.158936619758605957e+00,-1.158936619758605957e+00,-1.158936619758605957e+00,-1.158936619758605957e+00,2.483095824718475342e-01,2.483095824718475342e-01,2.483095824718475342e-01,2.483095824718475342e-01,2.483095824718475342e-01,2.483095824718475342e-01,7.093317508697509766e-01,7.093317508697509766e-01,7.093317508697509766e-01,7.093317508697509766e-01,-1.443110704421997070e+00,-1.443110704421997070e+00,-1.443110704421997070e+00,-1.443110704421997070e+00,-1.267820954322814941e+00,-1.267820954322814941e+00,-4.204894602298736572e-02,-4.204894602298736572e-02
8.097603321075439453e-01,8.097603321075439453e-01,8.097603321075439453e-01,8.996036648750305176e-01,8.996036648750305176e-01,8.996036648750305176e-01,8.996036648750305176e-01,8.996036648750305176e-01,8.996036648750305176e-01,-6.544108390808105469e-01,-6.544108390808105469e-01,-6.544108390808105469e-01,-6.544108390808105469e-01,-6.544108390808105469e-01,-6.544108390808105469e-01,-1.154887080192565918e+00,-1.154887080192565918e+00,-1.154887080192565918e+00,-1.154887080192565918e+00,8.167113661766052246e-01,8.167113661766052246e-01,8.167113661766052246e-01,8.167113661766052246e-01,1.254436254501342773e+00,1.254436254501342773e+00,6.877595558762550354e-03,6.877595558762550354e-03
-1.390709429979324341e-01,-1.390709429979324341e-01,-1.390709429979324341e-01,1.282679677009582520e+00,1.282679677009582520e+00,1.282679677009582520e+00,1.282679677009582520e+00,1.282679677009582520e+00,1.282679677009582520e+00,7.562503218650817871e-01,7.562503218650817871e-01,7.562503218650817871e-01,7.562503218650817871e-01,7.562503218650817871e-01,7.562503218650817871e-01,-5.032340884208679199e-01,-5.032340884208679199e-01,-5.032340884208679199e-01,-5.032340884208679199e-01,5.329797863960266113e-01,5.329797863960266113e-01,5.329797863960266113e-01,5.329797863960266113e-01,7.265802621841430664e-01,7.265802621841430664e-01,-2.730306796729564667e-02,-2.730306796729564667e-02
5.621976852416992188e-01,5.621976852416992188e-01,5.621976852416992188e-01,1.604435145854949951e-01,1.604435145854949951e-01,1.604435145854949951e-01,1.604435145854949951e-01,1.604435145854949951e-01,1.604435145854949951e-01,-1.414079517126083374e-01,-1.414079517126083374e-01,-1.414079517126083374e-01,-1.414079517126083374e-01,-1.414079517126083374e-01,-1.414079517126083374e-01,2.640576660633087158e-01,2.640576660633087158e-01,2.640576660633087158e-01,2.640576660633087158e-01,9.793987870216369629e-01,9.793987870216369629e-01,9.793987870216369629e-01,9.793987870216369629e-01,1.223889812827110291e-01,1.223889812827110291e-01,-1.072139889001846313e-01,-1.072139889001846313e-01
-6.154979467391967773e-01,-6.154979467391967773e-01,-6.154979467391967773e-01,-2.527663409709930420e-01,-2.527663409709930420e-01,-2.527663409709930420e-01,-2.527663409709930420e-01,-2.527663409709930420e-01,-2.527663409709930420e-01,-1.227174639701843262e+00,-1.227174639701843262e+00,-1.227174639701843262e+00,-1.227174639701843262e+00,-1.227174639701843262e+00,-1.227174639701843262e+00,-8.202281594276428223e-01,-8.202281594276428223e-01,-8.202281594276428223e-01,-8.202281594276428223e-01,-1.684810817241668701e-01,-1.684810817241668701e-01,-1.684810817241668701e-01,-1.684810817241668701e-01,-5.532539486885070801e-01,-5.532539486885070801e-01,-9.205217473208904266e-03,-9.205217473208904266e-03
-3.028928339481353760e-01,-3.028928339481353760e-01,-3.028928339481353760e-01,-5.173736214637756348e-01,-5.173736214637756348e-01,-5.173736214637756348e-01,-5.173736214637756348e-01,-5.173736214637756348e-01,-5.173736214637756348e-01,1.313629746437072754e-01,1.313629746437072754e-01,1.313629746437072754e-01,1.313629746437072754e-01,1.313629746437072754e-01,1.313629746437072754e-01,-8.522291183471679688e-01,-8.522291183471679688e-01,-8.522291183471679688e-01,-8.522291183471679688e-01,-8.417394012212753296e-02,-8.417394012212753296e-02,-8.417394012212753296e-02,-8.417394012212753296e-02,3.022844195365905762e-01,3.022844195365905762e-01,7.949118316173553467e-02,7.949118316173553467e-02
2.790424823760986328e-01,2.790424823760986328e-01,2.790424823760986328e-01,-6.464814543724060059e-01,-6.464814543724060059e-01,-6.464814543724060059e-01,-6.464814543724060059e-01,-6.464814543724060059e-01,-6.464814543724060059e-01,-1.247414052486419678e-01,-1.247414052486419678e-01,-1.247414052486419678e-01,-1.247414052486419678e-01,-1.247414052486419678e-01,-1.247414052486419678e-01,-4.101296365261077881e-01,-4.101296365261077881e-01,-4.101296365261077881e-01,-4.101296365261077881e-01,-1.537063419818878174e-01,-1.537063419818878174e-01,-1.537063419818878174e-01,-1.537063419818878174e-01,-1.593203544616699219e-01,-1.593203544616699219e-01,-5.127027630805969238e-02,-5.127027630805969238e-02
-3.650255501270294189e-02,-3.650255501270294189e-02,-3.650255501270294189e-02,-1.425309181213378906e+00,-1.425309181213378906e+00,-1.425309181213378906e+00,-1.425309181213378906e+00,-1.425309181213378906e+00,-1.425309181213378906e+00,-7.157583534717559814e-02,-7.157583534717559814e-02,-7.157583534717559814e-02,-7.157583534717559814e-02,-7.157583534717559814e-02,-7.157583534717559814e-02,-3.825132846832275391e-01,-3.825132846832275391e-01,-3.825132846832275391e-01,-3.825132846832275391e-01,-3.819949030876159668e-01,-3.819949030876159668e-01,-3.819949030876159668e-01,-3.819949030876159668e-01,-1.193010136485099792e-01,-1.193010136485099792e-01,4.440892487764358521e-02,4.440892487764358521e-02
3.830825686454772949e-01,3.830825686454772949e-01,3.830825686454772949e-01,-1.136677980422973633e+00,-1.136677980422973633e+00,-1.136677980422973633e+00,-1.136677980422973633e+00,-1.136677980422973633e+00,-1.136677980422973633e+00,-3.504956066608428955e-01,-3.504956066608428955e-01,-3.504956066608428955e-01,-3.504956066608428955e-01,-3.504956066608428955e-01,-3.504956066608428955e-01,-5.351445078849792480e-01,-5.351445078849792480e-01,-5.351445078849792480e-01,-5.351445078849792480e-01,-4.839036166667938232e-01,-4.839036166667938232e-01,-4.839036166667938232e-01,-4.839036166667938232e-01,8.547757267951965332e-01,8.547757267951965332e-01,4.669390991330146790e-02,4.669390991330146790e-02
1.671121865510940552e-01,1.671121865510940552e-01,1.671121865510940552e-01,1.876391321420669556e-01,1.876391321420669556e-01,1.876391321420669556e-01,1.876391321420669556e-01,1.876391321420669556e-01,1.876391321420669556e-01,6.560406684875488281e-01,6.560406684875488281e-01,6.560406684875488281e-01,6.560406684875488281e-01,6.560406684875488281e-01,6.560406684875488281e-01,7.080569267272949219e-01,7.080569267272949219e-01,7.080569267272949219e-01,7.080569267272949219e-01,7.046353816986083984e-01,7.046353816986083984e-01,7.046353816986083984e-01,7.046353816986083984e-01,1.571092605590820312e-01,1.571092605590820312e-01,-7.768111675977706909e-02,-7.768111675977706909e-02
-1.096152901649475098e+00,-1.096152901649475098e+00,-1.096152901649475098e+00,-8.864058852195739746e-01,-8.864058852195739746e-01,-8.864058852195739746e-01,-8.864058852195739746e-01,-8.864058852195739746e-01,-8.864058852195739746e-01,-5.104642510414123535e-01,-5.104642510414123535e-01,-5.104642510414123535e-01,-5.104642510414123535e-01,-5.104642510414123535e-01,-5.104642510414123535e-01,8.772888183593750000e-01,8.772888183593750000e-01,8.772888183593750000e-01,8.772888183593750000e-01,-8.775444030761718750e-01,-8.775444030761718750e-01,-8.775444030761718750e-01,-8.775444030761718750e-01,-1.585002660751342773e+00,-1.585002660751342773e+00,-1.813016831874847412e-01,-1.813016831874847412e-01
4.613287746906280518e-02,4.613287746906280518e-02,4.613287746906280518e-02,6.997838616371154785e-02,6.997838616371154785e-02,6.997838616371154785e-02,6.997838616371154785e-02,6.997838616371154785e-02,6.997838616371154785e-02,-6.420396566390991211e-01,-6.420396566390991211e-01,-6.420396566390991211e-01,-6.420396566390991211e-01,-6.420396566390991211e-01,-6.420396566390991211e-01,-6.053391098976135254e-01,-6.053391098976135254e-01,-6.053391098976135254e-01,-6.053391098976135254e-01,-6.108285784721374512e-01,-6.108285784721374512e-01,-6.108285784721374512e-01,-6.108285784721374512e-01,-4.290418922901153564e-01,-4.290418922901153564e-01,1.318921148777008057e-01,1.318921148777008057e-01
2.513358928263187408e-02,2.513358928263187408e-02,2.513358928263187408e-02,-8.023575693368911743e-02,-8.023575693368911743e-02,-8.023575693368911743e-02,-8.023575693368911743e-02,-8.023575693368911743e-02,-8.023575693368911743e-02,4.840527102351188660e-02,4.840527102351188660e-02,4.840527102351188660e-02,4.840527102351188660e-02,4.840527102351188660e-02,4.840527102351188660e-02,2.673603892326354980e-01,2.673603892326354980e-01,2.673603892326354980e-01,2.673603892326354980e-01,-2.445074915885925293e-01,-2.445074915885925293e-01,-2.445074915885925293e-01,-2.445074915885925293e-01,6.952336430549621582e-02,6.952336430549621582e-02,-1.162041164934635162e-02,-1.162041164934635162e-02
