-7.540228962898254395e-02,-1.700517684221267700e-01,-2.866525202989578247e-02,-4.916164278984069824e-02,-1.249315440654754639e-01,-2.888411283493041992e-02,1.698409020900726318e-01,2.450822591781616211e-01,1.989050209522247314e-01,7.647415995597839355e-02,-6.091491132974624634e-02,3.876001015305519104e-02,-6.102870777249336243e-02,-1.648486554622650146e-01,2.453730627894401550e-02,-1.146201789379119873e-01,-2.913652956485748291e-01,-2.922599017620086670e-01,-4.048185944557189941e-01,-3.988527059555053711e-01,-2.609734535217285156e-01,-2.702801823616027832e-01,4.257453605532646179e-02,8.258856832981109619e-02,1.761451363563537598e-03,2.651872858405113220e-02,-5.819679796695709229e-02,-1.533461213111877441e-01,-2.214361727237701416e-01,-2.786882519721984863e-01,-1.887687444686889648e-01,-3.483946919441223145e-01,-1.085407286882400513e-01,-3.917912021279335022e-03,-1.181482970714569092e-01,-1.235429495573043823e-01,-9.085786342620849609e-02,-1.372826397418975830e-01,-2.149879634380340576e-01,-1.923492103815078735e-01,2.864213883876800537e-01,2.444750368595123291e-01,1.060689389705657959e-01,9.798441082239151001e-03,-4.317691922187805176e-02,-1.152457445859909058e-01,-5.172134563326835632e-02,-4.980612546205520630e-03,8.601708710193634033e-02,-1.005599051713943481e-01,-8.858317136764526367e-02,-5.357429385185241699e-02,-2.071331739425659180e-01,-2.467290759086608887e-01,-4.459907114505767822e-01,-4.316569566726684570e-01,-3.517551422119140625e-01,-6.031734868884086609e-03,3.979608044028282166e-02,9.530884027481079102e-02,-2.308922633528709412e-02,-3.107261657714843750e-01,2.065066993236541748e-02,1.958889141678810120e-02,-4.862704873085021973e-02,-2.991694584488868713e-02,-3.618139624595642090e-01,-3.656054437160491943e-01,-5.042477697134017944e-02,-9.650264680385589600e-02,-1.455854624509811401e-01,-2.578598856925964355e-01,-1.529669165611267090e-01,-2.382951974868774414e-01,-2.073483616113662720e-01,-2.033030688762664795e-01,-1.393936425447463989e-01,-1.285227388143539429e-01,-8.122190833091735840e-02
-3.347518444061279297e-01,-1.033620685338973999e-01,1.845821142196655273e-01,4.295272827148437500e-01,3.617230653762817383e-01,1.264478713274002075e-01,-3.779842257499694824e-01,-1.628413200378417969e-01,1.463534869253635406e-02,1.553038805723190308e-01,2.060404717922210693e-01,2.224256992340087891e-01,-3.297731280326843262e-01,-1.178554818034172058e-01,-1.801100522279739380e-01,1.604206264019012451e-01,1.963484436273574829e-01,1.763374507427215576e-01,1.259200572967529297e-01,3.758617490530014038e-02,-2.544276714324951172e-01,-1.554320938885211945e-02,-2.386822551488876343e-01,7.233078032732009888e-02,3.929889202117919922e-01,3.888590931892395020e-01,-1.855813115835189819e-01,1.380503624677658081e-01,2.010581493377685547e-01,1.230609491467475891e-01,-3.661648333072662354e-01,1.566199958324432373e-01,2.646104991436004639e-01,9.705955535173416138e-02,-4.857792258262634277e-01,9.259518235921859741e-02,3.236731588840484619e-01,2.287075668573379517e-01,-2.359015345573425293e-01,-3.533959388732910156e-02,-1.171262338757514954e-01,5.351746082305908203e-02,1.518233418464660645e-01,-1.808809041976928711e-01,-3.973080515861511230e-01,-1.416273564100265503e-01,3.326171338558197021e-01,3.718102574348449707e-01,1.251358091831207275e-01,-7.084811106324195862e-03,1.874056011438369751e-01,4.293667376041412354e-01,-2.127401232719421387e-01,6.272716075181961060e-02,2.068219780921936035e-01,1.025748811662197113e-02,7.720587775111198425e-03,1.286961734294891357e-01,-1.578523516654968262e-01,-2.754909992218017578e-01,-3.302929103374481201e-01,-2.406808920204639435e-02,-2.278679758310317993e-01,4.275640100240707397e-02,3.083298206329345703e-01,2.229745090007781982e-01,5.274832248687744141e-02,-7.299737632274627686e-02,6.702096015214920044e-02,3.025605343282222748e-02,-3.725723326206207275e-01,-5.737017095088958740e-02,4.541304707527160645e-02,1.556010842323303223e-01,-1.308885775506496429e-02,-5.296747386455535889e-02,-2.884424924850463867e-01,-1.006875112652778625e-01,-3.577040135860443115e-01
-8.399840444326400757e-03,-4.970971867442131042e-02,-9.357002563774585724e-03,5.812183022499084473e-03,3.850902989506721497e-02,8.034213632345199585e-02,5.524931848049163818e-02,7.584016770124435425e-02,1.684799492359161377e-01,2.039624303579330444e-01,9.541624039411544800e-02,3.684240207076072693e-02,1.250592991709709167e-02,-8.715294301509857178e-02,-7.780829071998596191e-02,-6.876041181385517120e-03,2.111865393817424774e-02,-6.969985086470842361e-03,-1.327510923147201538e-01,-1.728796362876892090e-01,-5.441362783312797546e-02,1.270494423806667328e-02,9.848780930042266846e-02,2.021726965904235840e-01,1.516388505697250366e-01,4.848729819059371948e-02,3.297653794288635254e-02,-1.746793650090694427e-02,2.347326651215553284e-02,-1.253082044422626495e-02,-1.807758212089538574e-02,-1.164828762412071228e-01,3.032636828720569611e-02,5.086716264486312866e-02,1.928655244410037994e-02,-3.125738352537155151e-02,6.523290649056434631e-03,3.113329224288463593e-02,-3.268396854400634766e-02,-3.840650245547294617e-02,4.454215615987777710e-02,4.472542554140090942e-02,-2.607702091336250305e-02,-2.655483596026897430e-02,-1.748555526137351990e-02,-4.967841133475303650e-02,1.627348130568861961e-03,1.270513981580734253e-01,1.949616670608520508e-01,7.131238281726837158e-02,2.758833952248096466e-02,2.900824137032032013e-02,1.447110809385776520e-02,3.017542697489261627e-02,-8.983983844518661499e-02,-1.846837103366851807e-01,-1.753626465797424316e-01,-6.281370669603347778e-02,-9.374134242534637451e-02,-9.212456643581390381e-02,-1.764747500419616699e-02,1.883715577423572540e-02,1.179696395993232727e-01,2.127902507781982422e-01,1.456708908081054688e-01,-6.375513970851898193e-03,-1.835849881172180176e-01,-2.113324105739593506e-01,-3.966305032372474670e-02,-5.761472508311271667e-02,-5.956525355577468872e-02,-1.179667562246322632e-01,-8.194242604076862335e-03,-1.831093989312648773e-02,-7.085046172142028809e-02,-8.097946643829345703e-02,-2.851182408630847931e-02,-2.994191460311412811e-02,6.873237434774637222e-04
5.365552008152008057e-02,1.724806427955627441e-02,2.206543087959289551e-02,1.193832792341709137e-02,2.263064682483673096e-02,3.179505467414855957e-02,1.848886534571647644e-02,-2.324374765157699585e-02,-9.842070750892162323e-03,2.071718685328960419e-02,1.530071161687374115e-02,-1.369059085845947266e-03,5.928061902523040771e-02,7.737101987004280090e-04,2.850432321429252625e-02,3.862383589148521423e-02,7.459976524114608765e-02,7.080528140068054199e-02,1.169626787304878235e-02,-1.960978843271732330e-03,2.263803780078887939e-02,-4.717776551842689514e-02,2.385303005576133728e-02,2.730068936944007874e-02,-1.148454193025827408e-02,-1.292155031114816666e-02,6.480878591537475586e-02,2.176471985876560211e-02,7.388572394847869873e-02,6.190597638487815857e-02,8.949399739503860474e-02,-7.542916573584079742e-03,3.760084137320518494e-02,3.637133911252021790e-02,6.907115131616592407e-02,-3.639978542923927307e-02,1.792028546333312988e-02,4.138617590069770813e-02,-7.637270726263523102e-03,-7.753007858991622925e-02,-4.010510817170143127e-02,-3.959178924560546875e-02,-7.123448885977268219e-03,5.647451803088188171e-02,7.980639487504959106e-02,5.445276200771331787e-02,1.953487843275070190e-02,-5.206755362451076508e-03,1.665655151009559631e-02,3.043143078684806824e-02,1.500501297414302826e-02,-1.331754680722951889e-02,4.549759253859519958e-02,-1.672860234975814819e-02,-2.927422896027565002e-02,1.629234477877616882e-02,2.912401780486106873e-02,8.510917425155639648e-03,5.679557472467422485e-02,8.039181679487228394e-02,6.397274136543273926e-02,-3.516015037894248962e-02,2.271517179906368256e-02,3.869357705116271973e-02,1.053998339921236038e-02,3.454724792391061783e-03,-1.445714104920625687e-02,3.307807818055152893e-02,4.261466115713119507e-02,4.981349781155586243e-02,9.921528398990631104e-02,3.551298379898071289e-02,6.056777015328407288e-02,5.296448990702629089e-02,5.260260403156280518e-02,1.860456168651580811e-02,3.914683312177658081e-02,1.111434679478406906e-02,3.980744257569313049e-02
-6.179087329655885696e-03,-3.554548323154449463e-02,6.876201368868350983e-04,1.217555068433284760e-02,2.568947523832321167e-02,3.051969222724437714e-02,-5.105764605104923248e-03,-7.170032244175672531e-03,3.679310530424118042e-02,6.598103046417236328e-02,3.099556826055049896e-02,7.011063862591981888e-03,-2.376730553805828094e-04,-5.060100182890892029e-02,-3.830365464091300964e-02,4.516781773418188095e-03,3.348382189869880676e-02,2.089654467999935150e-02,-5.862296745181083679e-02,-8.160485327243804932e-02,-3.401769697666168213e-02,-3.290943428874015808e-02,1.429475843906402588e-02,6.468717753887176514e-02,4.700078442692756653e-02,1.391369849443435669e-02,1.564823463559150696e-02,-4.166461527347564697e-03,3.722252696752548218e-02,1.557066291570663452e-02,2.040297258645296097e-03,-5.576568841934204102e-02,1.906126923859119415e-02,2.033520117402076721e-02,3.027018159627914429e-03,-3.361357003450393677e-02,1.110537350177764893e-02,2.397114969789981842e-02,-3.918816149234771729e-02,-6.402723491191864014e-02,-1.561720296740531921e-02,-7.763915229588747025e-03,-2.289443649351596832e-02,-1.361368969082832336e-02,-1.042713038623332977e-02,-2.327099069952964783e-02,9.134167805314064026e-03,4.357643052935600281e-02,6.177168339490890503e-02,2.011548914015293121e-02,8.237408474087715149e-03,7.482818793505430222e-03,-7.076342590153217316e-04,-1.499886624515056610e-02,-6.006187945604324341e-02,-8.225163817405700684e-02,-7.303981482982635498e-02,-2.107532881200313568e-02,-1.917775534093379974e-02,-1.417325250804424286e-02,-6.464586127549409866e-03,-2.524146623909473419e-02,2.108667977154254913e-02,7.151040434837341309e-02,5.047597736120223999e-02,-5.377252586185932159e-03,-8.548024296760559082e-02,-8.738609403371810913e-02,-7.691480685025453568e-03,-9.172985330224037170e-03,-1.242665760219097137e-02,-4.695120081305503845e-02,1.398852095007896423e-02,1.646154932677745819e-02,-3.473320975899696350e-03,-2.680080197751522064e-02,-1.041474752128124237e-02,-2.131482772529125214e-02,-3.231488633900880814e-03
-2.043152786791324615e-02,3.178251441568136215e-03,1.279509067535400391e-02,-1.494293101131916046e-04,-9.787300601601600647e-03,-3.690604120492935181e-02,-9.404139965772628784e-02,-6.084295362234115601e-02,1.194575801491737366e-01,1.947793364524841309e-01,5.154650658369064331e-02,7.316289003938436508e-03,-7.404365390539169312e-02,-1.576045155525207520e-01,-1.678764075040817261e-01,-5.162597447633743286e-02,-1.005624607205390930e-01,-5.624134838581085205e-02,-2.341613732278347015e-02,-1.117710247635841370e-01,-1.172782406210899353e-01,-6.111589074134826660e-02,4.287039395421743393e-03,1.459303796291351318e-01,1.304378509521484375e-01,5.066573619842529297e-02,-3.662515059113502502e-02,-5.084993690252304077e-02,-6.042250618338584900e-02,-7.900322228670120239e-02,-5.993629992008209229e-02,-4.908830672502517700e-02,8.774982765316963196e-03,7.745315786451101303e-03,-6.812386959791183472e-02,2.514711953699588776e-02,2.504052780568599701e-02,-2.230785042047500610e-02,-6.073858216404914856e-02,-8.032993972301483154e-02,-8.588124066591262817e-02,-4.471566528081893921e-02,-4.420172050595283508e-02,-3.620728477835655212e-02,-1.171233691275119781e-02,2.421031240373849869e-03,-8.892370387911796570e-03,9.477061033248901367e-02,1.961221396923065186e-01,3.974593058228492737e-02,4.197468236088752747e-02,8.757730573415756226e-02,3.189571667462587357e-03,5.351691693067550659e-02,6.453239824622869492e-03,-6.049322336912155151e-02,-4.776630923151969910e-02,3.045385889708995819e-02,1.563209109008312225e-02,-2.942892350256443024e-02,-4.265271127223968506e-02,-6.994003057479858398e-02,2.045440860092639923e-02,1.217429116368293762e-01,5.281629413366317749e-02,1.709814369678497314e-02,-1.041664257645606995e-01,-6.906057149171829224e-02,-6.822702009230852127e-03,-3.311946615576744080e-02,-3.316345810890197754e-02,-1.242234930396080017e-02,-2.284312248229980469e-02,-9.327106922864913940e-02,-9.497154504060745239e-02,-6.637143343687057495e-02,-4.742156341671943665e-02,1.774977426975965500e-03,-2.532668597996234894e-02
-1.446991115808486938e-01,-8.728592097759246826e-02,-3.026523068547248840e-02,-9.210069477558135986e-02,-2.126461863517761230e-01,-1.142379343509674072e-01,1.642817258834838867e-01,3.069365918636322021e-01,2.066277861595153809e-01,1.024648919701576233e-02,-1.299535781145095825e-01,5.264800041913986206e-03,-1.531911045312881470e-01,-6.532648205757141113e-02,6.917273998260498047e-02,-1.196969896554946899e-01,-4.510847330093383789e-01,-4.063366651535034180e-01,-2.346519827842712402e-01,-1.988636553287506104e-01,-2.514705061912536621e-01,-1.591250598430633545e-01,3.539916500449180603e-02,7.678136229515075684e-03,-5.941883102059364319e-02,-7.047511637210845947e-03,-2.016294151544570923e-01,-1.769116818904876709e-01,-3.871486783027648926e-01,-3.937848806381225586e-01,-3.199188709259033203e-01,-2.125315666198730469e-01,-1.442240774631500244e-01,-4.441705346107482910e-02,-2.235348820686340332e-01,-4.733761772513389587e-02,-1.485587805509567261e-01,-2.466034889221191406e-01,-1.106506586074829102e-01,2.062182500958442688e-02,3.226423263549804688e-01,2.822652459144592285e-01,1.936251819133758545e-01,3.241220489144325256e-02,-5.621299520134925842e-02,-6.039483100175857544e-02,-7.576747238636016846e-02,-7.167360186576843262e-02,1.201647520065307617e-02,-1.657656282186508179e-01,-1.305917799472808838e-01,-7.483789324760437012e-02,-2.825031578540802002e-01,-1.707057952880859375e-01,-2.025590837001800537e-01,-2.007066905498504639e-01,-1.605266630649566650e-01,1.470425352454185486e-02,1.773122698068618774e-03,3.415920212864875793e-02,-9.375248849391937256e-02,-2.248073518276214600e-01,5.601990967988967896e-03,-8.801488578319549561e-02,-1.565281450748443604e-01,-2.955053932964801788e-02,-1.535256356000900269e-01,-1.507077664136886597e-01,-5.513227730989456177e-02,-1.018698364496231079e-01,-2.048602402210235596e-01,-1.615118533372879028e-01,-2.541663646697998047e-01,-3.652674257755279541e-01,-3.236146867275238037e-01,-2.512212097644805908e-01,-2.331104725599288940e-01,-1.393996030092239380e-01,-1.853217184543609619e-01
5.045705288648605347e-02,1.843404956161975861e-02,6.516250222921371460e-02,6.339058279991149902e-02,4.550747945904731750e-02,-1.848745718598365784e-02,-3.004445508122444153e-02,-7.613388448953628540e-02,-1.259388029575347900e-01,-1.043813452124595642e-01,-2.462426200509071350e-03,7.657458633184432983e-02,6.048161536455154419e-02,2.233073115348815918e-02,3.866920620203018188e-02,1.910960301756858826e-02,6.951361894607543945e-02,4.547217860817909241e-02,-5.602801218628883362e-02,-3.535744547843933105e-02,-3.884796053171157837e-03,-1.099984571337699890e-01,-8.127170056104660034e-02,-1.266260296106338501e-01,-7.741113752126693726e-02,4.040789231657981873e-02,5.409834161400794983e-02,5.513375625014305115e-02,8.929708600044250488e-02,6.318594515323638916e-02,4.658354446291923523e-02,-3.683852031826972961e-02,-2.346374094486236572e-02,-3.546286746859550476e-02,7.150749675929546356e-03,-2.581187710165977478e-02,6.069825217127799988e-02,5.271782353520393372e-02,-5.372557416558265686e-02,-1.164475753903388977e-01,2.109668217599391937e-02,2.740363031625747681e-02,3.929690644145011902e-02,4.957713559269905090e-02,5.282776057720184326e-02,5.926125869154930115e-02,5.073201283812522888e-02,-4.542305693030357361e-02,-8.720161765813827515e-02,5.069587379693984985e-03,4.893065616488456726e-02,1.650613546371459961e-02,-4.207269288599491119e-03,-1.047221645712852478e-01,-1.568126976490020752e-01,-3.265260532498359680e-02,3.244511783123016357e-03,5.075100436806678772e-02,8.861512690782546997e-02,1.081681847572326660e-01,6.069796159863471985e-02,-8.563171327114105225e-02,-7.656542956829071045e-02,-1.127476021647453308e-01,-4.265101626515388489e-02,4.051284864544868469e-02,-2.115605399012565613e-02,3.304873406887054443e-02,7.658482342958450317e-02,7.466048747301101685e-02,7.158175855875015259e-02,4.834388568997383118e-02,1.051479056477546692e-01,1.169515326619148254e-01,1.622396558523178101e-01,1.047182306647300720e-01,6.810270249843597412e-02,2.659029141068458557e-02,5.773762241005897522e-02
-2.298762649297714233e-02,6.414017081260681152e-02,-2.242935821413993835e-03,-7.525978237390518188e-02,-1.014747992157936096e-01,-1.058590710163116455e-01,4.605696350336074829e-02,1.540509164333343506e-01,1.134271919727325439e-01,2.586060203611850739e-03,-1.767105236649513245e-02,8.008570410311222076e-03,-5.544096976518630981e-02,-3.335023298859596252e-03,-3.684579208493232727e-02,-7.459349185228347778e-02,-1.564972400665283203e-01,-1.529308259487152100e-01,1.035164855420589447e-02,7.125054299831390381e-02,-1.167548447847366333e-02,-5.892030894756317139e-03,-5.040371045470237732e-02,-5.942691862583160400e-02,-3.997091948986053467e-02,1.391708850860595703e-02,-9.907308220863342285e-02,-6.126771867275238037e-02,-1.435249745845794678e-01,-1.527810692787170410e-01,-1.063627526164054871e-01,2.753542549908161163e-02,-1.043393537402153015e-01,-1.299918293952941895e-01,-9.202543646097183228e-02,1.089147012680768967e-02,-2.898794412612915039e-02,-1.067699342966079712e-01,3.544991463422775269e-02,9.984132647514343262e-02,1.181180030107498169e-01,3.199086338281631470e-02,-1.563210040330886841e-02,-7.432065159082412720e-02,-6.687179952859878540e-02,-3.325647115707397461e-02,-1.043543443083763123e-01,-1.217995211482048035e-01,-1.650337129831314087e-02,4.831636324524879456e-03,3.312238305807113647e-02,5.420986935496330261e-02,2.947846427559852600e-03,2.747491933405399323e-02,2.782404795289039612e-02,6.486004590988159180e-02,5.314252153038978577e-02,-1.606254652142524719e-02,-4.502018168568611145e-02,-6.232417374849319458e-02,-8.049666881561279297e-02,-5.446739494800567627e-02,-5.247646570205688477e-02,-1.077372953295707703e-01,-1.030944511294364929e-01,-7.760629057884216309e-03,8.383476734161376953e-02,1.170340776443481445e-01,-1.051743254065513611e-01,-1.450556516647338867e-01,-7.640050351619720459e-02,4.088091105222702026e-02,-1.180296167731285095e-01,-1.851826608180999756e-01,-9.411824494600296021e-02,-6.140675395727157593e-03,-2.353462949395179749e-02,2.737258374691009521e-02,-9.893696755170822144e-03
2.138601802289485931e-02,9.803018718957901001e-02,-1.519221812486648560e-02,-8.714330196380615234e-02,-1.494944989681243896e-01,-1.685311049222946167e-01,1.465582754462957382e-03,1.425083726644515991e-02,-8.516290783882141113e-02,-1.712522059679031372e-01,-1.202784925699234009e-01,-4.519185796380043030e-02,-2.088145911693572998e-02,8.909124881029129028e-02,4.999031499028205872e-02,-6.054558232426643372e-02,-2.188949137926101685e-01,-1.762115955352783203e-01,1.048049405217170715e-01,1.376043409109115601e-01,1.619477942585945129e-02,2.354509383440017700e-02,-5.268842354416847229e-02,-1.823398917913436890e-01,-1.590723246335983276e-01,-6.176246330142021179e-02,-8.884944021701812744e-02,-5.350959300994873047e-02,-2.061217725276947021e-01,-1.552432328462600708e-01,-5.029227957129478455e-02,7.705552875995635986e-02,-1.275634765625000000e-01,-1.029596328735351562e-01,-2.883406355977058411e-02,9.136685729026794434e-02,-6.565383076667785645e-02,-1.504733711481094360e-01,9.930845350027084351e-02,1.520095914602279663e-01,5.821466445922851562e-02,3.500436618924140930e-02,6.613086163997650146e-02,5.235572531819343567e-02,5.231143161654472351e-02,7.833082973957061768e-02,-7.628265023231506348e-02,-1.714939326047897339e-01,-1.514664441347122192e-01,-7.122847437858581543e-02,-3.793581202626228333e-02,-4.463784769177436829e-02,-3.167266026139259338e-02,2.515216823667287827e-03,1.016419157385826111e-01,1.869151145219802856e-01,1.701366603374481201e-01,4.788333550095558167e-02,8.872666209936141968e-02,8.863615989685058594e-02,2.350504882633686066e-02,1.507558487355709076e-02,-6.624510884284973145e-02,-2.169097959995269775e-01,-2.023129612207412720e-01,-1.063525862991809845e-02,1.662486344575881958e-01,2.205253690481185913e-01,-2.523139584809541702e-03,-1.382647268474102020e-02,3.008392080664634705e-02,1.285986751317977905e-01,-8.021134138107299805e-02,-1.479200124740600586e-01,-5.303137004375457764e-02,2.930298447608947754e-02,1.293275505304336548e-02,5.035794898867607117e-02,1.613815315067768097e-02
