"Step","female-silero - loss/g/fm","female-silero - loss/g/fm__MIN","female-silero - loss/g/fm__MAX"
"490","6.728060245513916","6.728060245513916","6.728060245513916"
"491","7.917819976806641","7.917819976806641","7.917819976806641"
"492","7.041662216186523","7.041662216186523","7.041662216186523"
"493","7.850241661071777","7.850241661071777","7.850241661071777"
"494","6.9317426681518555","6.9317426681518555","6.9317426681518555"
"495","7.965756893157959","7.965756893157959","7.965756893157959"
"496","7.193113327026367","7.193113327026367","7.193113327026367"
"497","7.724769592285156","7.724769592285156","7.724769592285156"
"498","6.398909568786621","6.398909568786621","6.398909568786621"
"499","7.04178524017334","7.04178524017334","7.04178524017334"
"500","6.369387149810791","6.369387149810791","6.369387149810791"
"501","6.225727558135986","6.225727558135986","6.225727558135986"
"502","6.749113082885742","6.749113082885742","6.749113082885742"
"503","7.780428409576416","7.780428409576416","7.780428409576416"
"504","7.879319190979004","7.879319190979004","7.879319190979004"
"505","8.008047103881836","8.008047103881836","8.008047103881836"
"506","7.695505619049072","7.695505619049072","7.695505619049072"
"507","6.997221946716309","6.997221946716309","6.997221946716309"
"508","6.1319661140441895","6.1319661140441895","6.1319661140441895"
"509","6.865030288696289","6.865030288696289","6.865030288696289"
"510","5.566164493560791","5.566164493560791","5.566164493560791"
"511","5.9185895919799805","5.9185895919799805","5.9185895919799805"
"512","7.856657981872559","7.856657981872559","7.856657981872559"
"513","6.790623664855957","6.790623664855957","6.790623664855957"
"514","7.348954677581787","7.348954677581787","7.348954677581787"
"515","8.090217590332031","8.090217590332031","8.090217590332031"
"516","6.778493404388428","6.778493404388428","6.778493404388428"
"517","6.9654364585876465","6.9654364585876465","6.9654364585876465"
"518","7.624445915222168","7.624445915222168","7.624445915222168"
"519","7.93879508972168","7.93879508972168","7.93879508972168"
"520","7.050732135772705","7.050732135772705","7.050732135772705"
"521","6.508758068084717","6.508758068084717","6.508758068084717"
"522","7.0419840812683105","7.0419840812683105","7.0419840812683105"
"523","8.352581977844238","8.352581977844238","8.352581977844238"
"524","7.001475811004639","7.001475811004639","7.001475811004639"
"525","7.682918071746826","7.682918071746826","7.682918071746826"
"526","7.654367446899414","7.654367446899414","7.654367446899414"
"527","7.4012041091918945","7.4012041091918945","7.4012041091918945"
"528","6.396308898925781","6.396308898925781","6.396308898925781"
"529","7.159516334533691","7.159516334533691","7.159516334533691"
"530","9.962664604187012","9.962664604187012","9.962664604187012"
"531","7.601909160614014","7.601909160614014","7.601909160614014"
"532","8.500391006469727","8.500391006469727","8.500391006469727"
"533","7.334840774536133","7.334840774536133","7.334840774536133"
"534","7.557494640350342","7.557494640350342","7.557494640350342"
"535","5.937699317932129","5.937699317932129","5.937699317932129"
"536","6.617312431335449","6.617312431335449","6.617312431335449"
"537","7.021975040435791","7.021975040435791","7.021975040435791"
"538","6.459631443023682","6.459631443023682","6.459631443023682"
"539","8.234102249145508","8.234102249145508","8.234102249145508"
"540","6.76810884475708","6.76810884475708","6.76810884475708"
"541","6.084303379058838","6.084303379058838","6.084303379058838"
"542","7.4357500076293945","7.4357500076293945","7.4357500076293945"
"543","6.202682971954346","6.202682971954346","6.202682971954346"
"544","7.569811820983887","7.569811820983887","7.569811820983887"
"545","7.020343780517578","7.020343780517578","7.020343780517578"
"546","6.999438285827637","6.999438285827637","6.999438285827637"
"547","7.767995834350586","7.767995834350586","7.767995834350586"
"548","8.301586151123047","8.301586151123047","8.301586151123047"
"549","8.180184364318848","8.180184364318848","8.180184364318848"
"550","7.590678691864014","7.590678691864014","7.590678691864014"
"551","6.791837215423584","6.791837215423584","6.791837215423584"
"552","7.728045463562012","7.728045463562012","7.728045463562012"
"553","7.073314189910889","7.073314189910889","7.073314189910889"
"554","7.312567234039307","7.312567234039307","7.312567234039307"
"555","7.2825422286987305","7.2825422286987305","7.2825422286987305"
"556","7.144225597381592","7.144225597381592","7.144225597381592"
"557","7.660025596618652","7.660025596618652","7.660025596618652"
"558","7.685587406158447","7.685587406158447","7.685587406158447"
"559","7.531301021575928","7.531301021575928","7.531301021575928"
"560","7.269627094268799","7.269627094268799","7.269627094268799"
"561","7.812947750091553","7.812947750091553","7.812947750091553"
"562","7.7364501953125","7.7364501953125","7.7364501953125"
"563","8.273628234863281","8.273628234863281","8.273628234863281"
"564","7.503091812133789","7.503091812133789","7.503091812133789"
"565","7.603567123413086","7.603567123413086","7.603567123413086"
"566","8.684216499328613","8.684216499328613","8.684216499328613"
"567","6.953466415405273","6.953466415405273","6.953466415405273"
"568","8.127604484558105","8.127604484558105","8.127604484558105"
"569","7.050541877746582","7.050541877746582","7.050541877746582"
"570","7.072692394256592","7.072692394256592","7.072692394256592"
"571","7.775208950042725","7.775208950042725","7.775208950042725"
"572","7.312673091888428","7.312673091888428","7.312673091888428"
"573","7.278995037078857","7.278995037078857","7.278995037078857"
"574","7.578174591064453","7.578174591064453","7.578174591064453"
"575","6.905852794647217","6.905852794647217","6.905852794647217"
"576","8.096702575683594","8.096702575683594","8.096702575683594"
"577","7.917692184448242","7.917692184448242","7.917692184448242"
"578","7.618828296661377","7.618828296661377","7.618828296661377"
"579","6.950271129608154","6.950271129608154","6.950271129608154"
"580","7.647902011871338","7.647902011871338","7.647902011871338"
"581","6.061252593994141","6.061252593994141","6.061252593994141"
"582","6.578333377838135","6.578333377838135","6.578333377838135"
"583","7.441667556762695","7.441667556762695","7.441667556762695"
"584","7.367917060852051","7.367917060852051","7.367917060852051"
"585","6.783330917358398","6.783330917358398","6.783330917358398"
"586","5.630900859832764","5.630900859832764","5.630900859832764"
"587","7.45511531829834","7.45511531829834","7.45511531829834"
"588","8.195952415466309","8.195952415466309","8.195952415466309"
"589","8.196470260620117","8.196470260620117","8.196470260620117"
"590","7.24217414855957","7.24217414855957","7.24217414855957"
"591","7.270188331604004","7.270188331604004","7.270188331604004"
"592","6.824403285980225","6.824403285980225","6.824403285980225"
"593","8.889472961425781","8.889472961425781","8.889472961425781"
"594","6.317702293395996","6.317702293395996","6.317702293395996"
"595","7.299333572387695","7.299333572387695","7.299333572387695"
"596","8.409480094909668","8.409480094909668","8.409480094909668"
"597","6.868720054626465","6.868720054626465","6.868720054626465"
"598","7.294732093811035","7.294732093811035","7.294732093811035"
"599","8.037260055541992","8.037260055541992","8.037260055541992"
"600","8.308965682983398","8.308965682983398","8.308965682983398"
"601","6.722437381744385","6.722437381744385","6.722437381744385"
"602","6.842790126800537","6.842790126800537","6.842790126800537"
"603","7.303577899932861","7.303577899932861","7.303577899932861"
"604","6.567839622497559","6.567839622497559","6.567839622497559"
"605","6.38969612121582","6.38969612121582","6.38969612121582"
"606","7.2773027420043945","7.2773027420043945","7.2773027420043945"
"607","8.217670440673828","8.217670440673828","8.217670440673828"
"608","7.757205486297607","7.757205486297607","7.757205486297607"
"609","7.178884983062744","7.178884983062744","7.178884983062744"
"610","7.168025970458984","7.168025970458984","7.168025970458984"
"611","6.270670413970947","6.270670413970947","6.270670413970947"
"612","6.394503116607666","6.394503116607666","6.394503116607666"
"613","7.89495849609375","7.89495849609375","7.89495849609375"
"614","8.122087478637695","8.122087478637695","8.122087478637695"
"615","9.298057556152344","9.298057556152344","9.298057556152344"
"616","7.785244941711426","7.785244941711426","7.785244941711426"
"617","7.419912815093994","7.419912815093994","7.419912815093994"
"618","7.581705093383789","7.581705093383789","7.581705093383789"
"619","7.531157970428467","7.531157970428467","7.531157970428467"
"620","6.99296760559082","6.99296760559082","6.99296760559082"
"621","7.104950904846191","7.104950904846191","7.104950904846191"
"622","8.002742767333984","8.002742767333984","8.002742767333984"
"623","7.167818546295166","7.167818546295166","7.167818546295166"
"624","7.073333263397217","7.073333263397217","7.073333263397217"
"625","6.397676467895508","6.397676467895508","6.397676467895508"
"626","6.579438209533691","6.579438209533691","6.579438209533691"
"627","6.603519916534424","6.603519916534424","6.603519916534424"
"628","7.883481979370117","7.883481979370117","7.883481979370117"
"629","7.440403938293457","7.440403938293457","7.440403938293457"
"630","7.034711837768555","7.034711837768555","7.034711837768555"
"631","7.3725738525390625","7.3725738525390625","7.3725738525390625"
"632","8.60798168182373","8.60798168182373","8.60798168182373"
"633","6.7776780128479","6.7776780128479","6.7776780128479"
"634","8.03905963897705","8.03905963897705","8.03905963897705"
"635","7.000896453857422","7.000896453857422","7.000896453857422"
"636","6.741684913635254","6.741684913635254","6.741684913635254"
"637","7.083935260772705","7.083935260772705","7.083935260772705"
"638","7.791753768920898","7.791753768920898","7.791753768920898"
"639","7.366913795471191","7.366913795471191","7.366913795471191"
"640","7.449222564697266","7.449222564697266","7.449222564697266"
"641","7.3587646484375","7.3587646484375","7.3587646484375"
"642","7.899848461151123","7.899848461151123","7.899848461151123"
"643","7.914702415466309","7.914702415466309","7.914702415466309"
"644","7.966064453125","7.966064453125","7.966064453125"
"645","7.902522563934326","7.902522563934326","7.902522563934326"
"646","6.4040422439575195","6.4040422439575195","6.4040422439575195"
"647","8.253501892089844","8.253501892089844","8.253501892089844"
"648","5.947560787200928","5.947560787200928","5.947560787200928"
"649","8.06509017944336","8.06509017944336","8.06509017944336"
"650","7.012159824371338","7.012159824371338","7.012159824371338"
"651","5.903907775878906","5.903907775878906","5.903907775878906"
"652","7.991386890411377","7.991386890411377","7.991386890411377"
"653","8.183874130249023","8.183874130249023","8.183874130249023"
"654","6.103865623474121","6.103865623474121","6.103865623474121"
"655","7.288322448730469","7.288322448730469","7.288322448730469"
"656","7.890528202056885","7.890528202056885","7.890528202056885"
"657","6.767976760864258","6.767976760864258","6.767976760864258"
"658","7.4199442863464355","7.4199442863464355","7.4199442863464355"
"659","7.158504486083984","7.158504486083984","7.158504486083984"
"660","8.107439994812012","8.107439994812012","8.107439994812012"
"661","6.75400447845459","6.75400447845459","6.75400447845459"
"662","7.345418453216553","7.345418453216553","7.345418453216553"
"663","7.511800289154053","7.511800289154053","7.511800289154053"
"664","6.23723030090332","6.23723030090332","6.23723030090332"
"665","7.05080509185791","7.05080509185791","7.05080509185791"
"666","7.599987030029297","7.599987030029297","7.599987030029297"
"667","7.670262813568115","7.670262813568115","7.670262813568115"
"668","7.906540870666504","7.906540870666504","7.906540870666504"
"669","7.055403709411621","7.055403709411621","7.055403709411621"
"670","7.746740341186523","7.746740341186523","7.746740341186523"
"671","6.791090965270996","6.791090965270996","6.791090965270996"
"672","6.448542594909668","6.448542594909668","6.448542594909668"
"673","7.682234287261963","7.682234287261963","7.682234287261963"
"674","6.833563804626465","6.833563804626465","6.833563804626465"
"675","7.029000282287598","7.029000282287598","7.029000282287598"
"676","7.1517133712768555","7.1517133712768555","7.1517133712768555"
"677","10.397591590881348","10.397591590881348","10.397591590881348"
"678","7.629620552062988","7.629620552062988","7.629620552062988"
"679","8.276580810546875","8.276580810546875","8.276580810546875"
"680","8.04793930053711","8.04793930053711","8.04793930053711"
"681","8.03780460357666","8.03780460357666","8.03780460357666"
"682","7.538031578063965","7.538031578063965","7.538031578063965"
"683","7.402827739715576","7.402827739715576","7.402827739715576"
"684","7.4128851890563965","7.4128851890563965","7.4128851890563965"
"685","7.441893577575684","7.441893577575684","7.441893577575684"
"686","7.518404006958008","7.518404006958008","7.518404006958008"
"687","7.835831165313721","7.835831165313721","7.835831165313721"
"688","7.915289878845215","7.915289878845215","7.915289878845215"
"689","5.301176071166992","5.301176071166992","5.301176071166992"
"690","7.283787727355957","7.283787727355957","7.283787727355957"
"691","7.617830276489258","7.617830276489258","7.617830276489258"
"692","6.836038112640381","6.836038112640381","6.836038112640381"
"693","8.013981819152832","8.013981819152832","8.013981819152832"
"694","7.387962341308594","7.387962341308594","7.387962341308594"
"695","7.4311370849609375","7.4311370849609375","7.4311370849609375"
"696","8.175761222839355","8.175761222839355","8.175761222839355"
"697","6.453998565673828","6.453998565673828","6.453998565673828"
"698","8.012917518615723","8.012917518615723","8.012917518615723"
"699","7.824007987976074","7.824007987976074","7.824007987976074"
"700","7.115067958831787","7.115067958831787","7.115067958831787"
"701","7.869934558868408","7.869934558868408","7.869934558868408"
"702","7.802819728851318","7.802819728851318","7.802819728851318"
"703","7.108588218688965","7.108588218688965","7.108588218688965"
"704","6.264040946960449","6.264040946960449","6.264040946960449"
"705","6.694342136383057","6.694342136383057","6.694342136383057"
"706","8.044782638549805","8.044782638549805","8.044782638549805"
"707","7.727197170257568","7.727197170257568","7.727197170257568"
"708","8.0894136428833","8.0894136428833","8.0894136428833"
"709","7.444385051727295","7.444385051727295","7.444385051727295"
"710","7.21961784362793","7.21961784362793","7.21961784362793"
"711","6.6542067527771","6.6542067527771","6.6542067527771"
"712","8.30051040649414","8.30051040649414","8.30051040649414"
"713","6.033610820770264","6.033610820770264","6.033610820770264"
"714","6.208242416381836","6.208242416381836","6.208242416381836"
"715","7.6078667640686035","7.6078667640686035","7.6078667640686035"
"716","7.559757232666016","7.559757232666016","7.559757232666016"
"717","7.352874279022217","7.352874279022217","7.352874279022217"
"718","7.631369113922119","7.631369113922119","7.631369113922119"
"719","7.554994106292725","7.554994106292725","7.554994106292725"
"720","7.344071388244629","7.344071388244629","7.344071388244629"
"721","6.89356803894043","6.89356803894043","6.89356803894043"
"722","7.827253341674805","7.827253341674805","7.827253341674805"
"723","6.670407295227051","6.670407295227051","6.670407295227051"
"724","7.610547065734863","7.610547065734863","7.610547065734863"
"725","6.379829406738281","6.379829406738281","6.379829406738281"
"726","7.368045330047607","7.368045330047607","7.368045330047607"
"727","6.978560924530029","6.978560924530029","6.978560924530029"
"728","7.811844825744629","7.811844825744629","7.811844825744629"
"729","7.332507610321045","7.332507610321045","7.332507610321045"
"730","6.125732898712158","6.125732898712158","6.125732898712158"
"731","7.4594407081604","7.4594407081604","7.4594407081604"
"732","6.765900135040283","6.765900135040283","6.765900135040283"
"733","6.700322151184082","6.700322151184082","6.700322151184082"
"734","7.311697483062744","7.311697483062744","7.311697483062744"
"735","6.550516128540039","6.550516128540039","6.550516128540039"
"736","7.4796552658081055","7.4796552658081055","7.4796552658081055"
"737","7.708765983581543","7.708765983581543","7.708765983581543"
"738","7.719188213348389","7.719188213348389","7.719188213348389"
"739","8.678840637207031","8.678840637207031","8.678840637207031"
"740","6.524410247802734","6.524410247802734","6.524410247802734"
"741","6.531989097595215","6.531989097595215","6.531989097595215"
"742","6.262660503387451","6.262660503387451","6.262660503387451"
"743","7.241434097290039","7.241434097290039","7.241434097290039"
"744","8.214536666870117","8.214536666870117","8.214536666870117"
"745","7.647874355316162","7.647874355316162","7.647874355316162"
"746","6.70183801651001","6.70183801651001","6.70183801651001"
"747","7.288849353790283","7.288849353790283","7.288849353790283"
"748","6.907500743865967","6.907500743865967","6.907500743865967"
"749","8.499985694885254","8.499985694885254","8.499985694885254"
"750","7.032591342926025","7.032591342926025","7.032591342926025"
"751","6.929956436157227","6.929956436157227","6.929956436157227"
"752","7.714044570922852","7.714044570922852","7.714044570922852"
"753","7.485463619232178","7.485463619232178","7.485463619232178"
"754","6.764996528625488","6.764996528625488","6.764996528625488"
"755","7.097317695617676","7.097317695617676","7.097317695617676"
"756","6.900341033935547","6.900341033935547","6.900341033935547"
"757","7.205686092376709","7.205686092376709","7.205686092376709"
"758","6.631951332092285","6.631951332092285","6.631951332092285"
"759","7.601386070251465","7.601386070251465","7.601386070251465"
"760","7.030556678771973","7.030556678771973","7.030556678771973"
"761","7.4160871505737305","7.4160871505737305","7.4160871505737305"
"762","7.607810020446777","7.607810020446777","7.607810020446777"
"763","6.227272033691406","6.227272033691406","6.227272033691406"
"764","6.624874114990234","6.624874114990234","6.624874114990234"
"765","6.937729358673096","6.937729358673096","6.937729358673096"
"766","7.666956424713135","7.666956424713135","7.666956424713135"
"767","8.42634391784668","8.42634391784668","8.42634391784668"
"768","6.726702690124512","6.726702690124512","6.726702690124512"
"769","6.758960247039795","6.758960247039795","6.758960247039795"
"770","7.370718002319336","7.370718002319336","7.370718002319336"
"771","7.774550437927246","7.774550437927246","7.774550437927246"
"772","7.986655235290527","7.986655235290527","7.986655235290527"
"773","7.562907695770264","7.562907695770264","7.562907695770264"
"774","6.298169136047363","6.298169136047363","6.298169136047363"
"775","7.087439060211182","7.087439060211182","7.087439060211182"
"776","7.161873817443848","7.161873817443848","7.161873817443848"
"777","7.3503923416137695","7.3503923416137695","7.3503923416137695"
"778","7.473750591278076","7.473750591278076","7.473750591278076"
"779","6.304229736328125","6.304229736328125","6.304229736328125"
"780","8.36247444152832","8.36247444152832","8.36247444152832"
"781","7.918121337890625","7.918121337890625","7.918121337890625"
"782","6.866718769073486","6.866718769073486","6.866718769073486"
"783","5.385584831237793","5.385584831237793","5.385584831237793"
"784","7.119235038757324","7.119235038757324","7.119235038757324"
"785","7.474174499511719","7.474174499511719","7.474174499511719"
"786","6.722302436828613","6.722302436828613","6.722302436828613"
"787","7.753093242645264","7.753093242645264","7.753093242645264"
"788","8.21449089050293","8.21449089050293","8.21449089050293"
"789","6.8016133308410645","6.8016133308410645","6.8016133308410645"
"790","7.806474208831787","7.806474208831787","7.806474208831787"
"791","7.1066083908081055","7.1066083908081055","7.1066083908081055"
"792","8.893937110900879","8.893937110900879","8.893937110900879"
"793","7.5843915939331055","7.5843915939331055","7.5843915939331055"
"794","7.05428409576416","7.05428409576416","7.05428409576416"
"795","6.952075481414795","6.952075481414795","6.952075481414795"
"796","7.814847946166992","7.814847946166992","7.814847946166992"
"797","7.722847938537598","7.722847938537598","7.722847938537598"
"798","7.637171268463135","7.637171268463135","7.637171268463135"
"799","7.130393981933594","7.130393981933594","7.130393981933594"
"800","6.7329936027526855","6.7329936027526855","6.7329936027526855"
"801","7.476049423217773","7.476049423217773","7.476049423217773"
"802","7.708174228668213","7.708174228668213","7.708174228668213"
"803","6.704092025756836","6.704092025756836","6.704092025756836"
"804","6.939791679382324","6.939791679382324","6.939791679382324"
"805","6.654234886169434","6.654234886169434","6.654234886169434"
"806","7.053898334503174","7.053898334503174","7.053898334503174"
"807","6.9189772605896","6.9189772605896","6.9189772605896"
"808","8.680256843566895","8.680256843566895","8.680256843566895"
"809","8.160333633422852","8.160333633422852","8.160333633422852"
"810","6.88043212890625","6.88043212890625","6.88043212890625"
"811","6.966166019439697","6.966166019439697","6.966166019439697"
"812","7.315117359161377","7.315117359161377","7.315117359161377"
"813","6.888184547424316","6.888184547424316","6.888184547424316"
"814","7.992576599121094","7.992576599121094","7.992576599121094"
"815","7.1212158203125","7.1212158203125","7.1212158203125"
"816","6.196664810180664","6.196664810180664","6.196664810180664"
"817","8.360474586486816","8.360474586486816","8.360474586486816"
"818","7.246776580810547","7.246776580810547","7.246776580810547"
"819","7.341126441955566","7.341126441955566","7.341126441955566"
"820","8.281697273254395","8.281697273254395","8.281697273254395"
"821","7.11535120010376","7.11535120010376","7.11535120010376"
"822","8.30943775177002","8.30943775177002","8.30943775177002"
"823","7.765407085418701","7.765407085418701","7.765407085418701"
"824","6.84761381149292","6.84761381149292","6.84761381149292"
"825","6.9414286613464355","6.9414286613464355","6.9414286613464355"
"826","8.17311954498291","8.17311954498291","8.17311954498291"
"827","8.698582649230957","8.698582649230957","8.698582649230957"
"828","5.910247802734375","5.910247802734375","5.910247802734375"
"829","6.974431991577148","6.974431991577148","6.974431991577148"
"830","6.647313594818115","6.647313594818115","6.647313594818115"
"831","8.341428756713867","8.341428756713867","8.341428756713867"
"832","6.763463973999023","6.763463973999023","6.763463973999023"
"833","7.932489395141602","7.932489395141602","7.932489395141602"
"834","8.06242847442627","8.06242847442627","8.06242847442627"
"835","7.23650598526001","7.23650598526001","7.23650598526001"
"836","6.913964748382568","6.913964748382568","6.913964748382568"
"837","7.727061748504639","7.727061748504639","7.727061748504639"
"838","7.562891483306885","7.562891483306885","7.562891483306885"
"839","7.345209121704102","7.345209121704102","7.345209121704102"
"840","7.613391399383545","7.613391399383545","7.613391399383545"
"841","7.245821475982666","7.245821475982666","7.245821475982666"
"842","6.973807334899902","6.973807334899902","6.973807334899902"
"843","7.08728551864624","7.08728551864624","7.08728551864624"
"844","6.997575759887695","6.997575759887695","6.997575759887695"
"845","6.389467239379883","6.389467239379883","6.389467239379883"
"846","7.371495246887207","7.371495246887207","7.371495246887207"
"847","7.8860554695129395","7.8860554695129395","7.8860554695129395"
"848","9.360965728759766","9.360965728759766","9.360965728759766"
"849","7.06355094909668","7.06355094909668","7.06355094909668"
"850","7.060684680938721","7.060684680938721","7.060684680938721"
"851","7.342988967895508","7.342988967895508","7.342988967895508"
"852","7.49464750289917","7.49464750289917","7.49464750289917"
"853","6.837676525115967","6.837676525115967","6.837676525115967"
"854","7.501828670501709","7.501828670501709","7.501828670501709"
"855","6.340537071228027","6.340537071228027","6.340537071228027"
"856","7.203347206115723","7.203347206115723","7.203347206115723"
"857","6.413177967071533","6.413177967071533","6.413177967071533"
"858","8.685466766357422","8.685466766357422","8.685466766357422"
"859","7.91367244720459","7.91367244720459","7.91367244720459"
"860","7.458610534667969","7.458610534667969","7.458610534667969"
"861","7.569752216339111","7.569752216339111","7.569752216339111"
"862","7.004759788513184","7.004759788513184","7.004759788513184"
"863","6.753914833068848","6.753914833068848","6.753914833068848"
"864","6.511075973510742","6.511075973510742","6.511075973510742"
"865","7.858511447906494","7.858511447906494","7.858511447906494"
"866","7.642803192138672","7.642803192138672","7.642803192138672"
"867","6.927584171295166","6.927584171295166","6.927584171295166"
"868","7.613065719604492","7.613065719604492","7.613065719604492"
"869","7.438193321228027","7.438193321228027","7.438193321228027"
"870","7.5772857666015625","7.5772857666015625","7.5772857666015625"
"871","7.581947326660156","7.581947326660156","7.581947326660156"
"872","6.528014183044434","6.528014183044434","6.528014183044434"
"873","7.41194486618042","7.41194486618042","7.41194486618042"
"874","6.921797752380371","6.921797752380371","6.921797752380371"
"875","7.735495567321777","7.735495567321777","7.735495567321777"
"876","8.119736671447754","8.119736671447754","8.119736671447754"
"877","7.441168308258057","7.441168308258057","7.441168308258057"
"878","7.632448196411133","7.632448196411133","7.632448196411133"
"879","6.459383010864258","6.459383010864258","6.459383010864258"
"880","7.177404880523682","7.177404880523682","7.177404880523682"
"881","8.152433395385742","8.152433395385742","8.152433395385742"
"882","8.157633781433105","8.157633781433105","8.157633781433105"
"883","10.44693374633789","10.44693374633789","10.44693374633789"
"884","7.426819801330566","7.426819801330566","7.426819801330566"
"885","8.74488639831543","8.74488639831543","8.74488639831543"
"886","6.585590362548828","6.585590362548828","6.585590362548828"
"887","7.91238260269165","7.91238260269165","7.91238260269165"
"888","6.687257289886475","6.687257289886475","6.687257289886475"
"889","7.864299774169922","7.864299774169922","7.864299774169922"
"890","7.418993949890137","7.418993949890137","7.418993949890137"
"891","7.320306301116943","7.320306301116943","7.320306301116943"
"892","7.857467174530029","7.857467174530029","7.857467174530029"
"893","6.443051815032959","6.443051815032959","6.443051815032959"
"894","7.050533771514893","7.050533771514893","7.050533771514893"
"895","7.1415324211120605","7.1415324211120605","7.1415324211120605"
"896","6.663664817810059","6.663664817810059","6.663664817810059"
"897","7.013966083526611","7.013966083526611","7.013966083526611"
"898","7.33187198638916","7.33187198638916","7.33187198638916"
"899","6.729105472564697","6.729105472564697","6.729105472564697"
"900","8.084199905395508","8.084199905395508","8.084199905395508"
"901","7.543378829956055","7.543378829956055","7.543378829956055"
"902","6.463220119476318","6.463220119476318","6.463220119476318"
"903","7.87368631362915","7.87368631362915","7.87368631362915"
"904","7.750741481781006","7.750741481781006","7.750741481781006"
"905","6.524025917053223","6.524025917053223","6.524025917053223"
"906","7.587794303894043","7.587794303894043","7.587794303894043"
"907","8.133072853088379","8.133072853088379","8.133072853088379"
"908","7.699986457824707","7.699986457824707","7.699986457824707"
"909","7.828914642333984","7.828914642333984","7.828914642333984"
"910","8.451391220092773","8.451391220092773","8.451391220092773"
"911","8.046661376953125","8.046661376953125","8.046661376953125"
"912","7.277402400970459","7.277402400970459","7.277402400970459"
"913","6.795426845550537","6.795426845550537","6.795426845550537"
"914","7.3335747718811035","7.3335747718811035","7.3335747718811035"
"915","6.686271667480469","6.686271667480469","6.686271667480469"
"916","7.373292446136475","7.373292446136475","7.373292446136475"
"917","6.701412677764893","6.701412677764893","6.701412677764893"
"918","7.7306623458862305","7.7306623458862305","7.7306623458862305"
"919","7.02658224105835","7.02658224105835","7.02658224105835"
"920","6.748995780944824","6.748995780944824","6.748995780944824"
"921","7.931717872619629","7.931717872619629","7.931717872619629"
"922","7.166785717010498","7.166785717010498","7.166785717010498"
"923","6.490517616271973","6.490517616271973","6.490517616271973"
"924","7.408350944519043","7.408350944519043","7.408350944519043"
"925","7.710479736328125","7.710479736328125","7.710479736328125"
"926","7.419497013092041","7.419497013092041","7.419497013092041"
"927","8.28195858001709","8.28195858001709","8.28195858001709"
"928","7.472411155700684","7.472411155700684","7.472411155700684"
"929","6.966637134552002","6.966637134552002","6.966637134552002"
"930","6.796632289886475","6.796632289886475","6.796632289886475"
"931","7.114587783813477","7.114587783813477","7.114587783813477"
"932","7.234617233276367","7.234617233276367","7.234617233276367"
"933","7.463515281677246","7.463515281677246","7.463515281677246"
"934","6.599864482879639","6.599864482879639","6.599864482879639"
"935","6.645435810089111","6.645435810089111","6.645435810089111"
"936","7.5484514236450195","7.5484514236450195","7.5484514236450195"
"937","7.827593803405762","7.827593803405762","7.827593803405762"
"938","6.465234279632568","6.465234279632568","6.465234279632568"
"939","7.302610397338867","7.302610397338867","7.302610397338867"
"940","7.214355945587158","7.214355945587158","7.214355945587158"
"941","7.177680969238281","7.177680969238281","7.177680969238281"
"942","6.06609582901001","6.06609582901001","6.06609582901001"
"943","8.212708473205566","8.212708473205566","8.212708473205566"
"944","6.839386940002441","6.839386940002441","6.839386940002441"
"945","7.924616813659668","7.924616813659668","7.924616813659668"
"946","8.490274429321289","8.490274429321289","8.490274429321289"
"947","7.361126899719238","7.361126899719238","7.361126899719238"
"948","7.713315486907959","7.713315486907959","7.713315486907959"
"949","8.0538911819458","8.0538911819458","8.0538911819458"
"950","7.915332317352295","7.915332317352295","7.915332317352295"
"951","7.005128860473633","7.005128860473633","7.005128860473633"
"952","6.67656135559082","6.67656135559082","6.67656135559082"
"953","7.891136169433594","7.891136169433594","7.891136169433594"
"954","7.392580986022949","7.392580986022949","7.392580986022949"
"955","7.310391426086426","7.310391426086426","7.310391426086426"
"956","6.643251895904541","6.643251895904541","6.643251895904541"
"957","5.832146644592285","5.832146644592285","5.832146644592285"
"958","6.468282222747803","6.468282222747803","6.468282222747803"
"959","7.664617538452148","7.664617538452148","7.664617538452148"
"960","7.767324447631836","7.767324447631836","7.767324447631836"
"961","7.299248218536377","7.299248218536377","7.299248218536377"
"962","6.631657123565674","6.631657123565674","6.631657123565674"
"963","7.866785526275635","7.866785526275635","7.866785526275635"
"964","7.13588285446167","7.13588285446167","7.13588285446167"
"965","6.0313520431518555","6.0313520431518555","6.0313520431518555"
"966","7.239189624786377","7.239189624786377","7.239189624786377"
"967","7.535820484161377","7.535820484161377","7.535820484161377"
"968","8.173869132995605","8.173869132995605","8.173869132995605"
"969","6.888961315155029","6.888961315155029","6.888961315155029"
"970","7.668146133422852","7.668146133422852","7.668146133422852"
"971","6.917166709899902","6.917166709899902","6.917166709899902"
"972","7.45585298538208","7.45585298538208","7.45585298538208"
"973","7.093324661254883","7.093324661254883","7.093324661254883"
"974","7.366057395935059","7.366057395935059","7.366057395935059"
"975","8.292213439941406","8.292213439941406","8.292213439941406"
"976","7.135382652282715","7.135382652282715","7.135382652282715"
"977","7.187605381011963","7.187605381011963","7.187605381011963"
"978","6.421869277954102","6.421869277954102","6.421869277954102"
"979","5.363811016082764","5.363811016082764","5.363811016082764"
"980","6.5904622077941895","6.5904622077941895","6.5904622077941895"
"981","7.594330787658691","7.594330787658691","7.594330787658691"
"982","8.120746612548828","8.120746612548828","8.120746612548828"
"983","6.746151924133301","6.746151924133301","6.746151924133301"
