"Step","female-silero - loss/g/total","female-silero - loss/g/total__MIN","female-silero - loss/g/total__MAX"
"482","35.04956817626953","35.04956817626953","35.04956817626953"
"483","36.22398376464844","36.22398376464844","36.22398376464844"
"484","34.93304443359375","34.93304443359375","34.93304443359375"
"485","38.52523422241211","38.52523422241211","38.52523422241211"
"486","39.23149490356445","39.23149490356445","39.23149490356445"
"487","36.64158248901367","36.64158248901367","36.64158248901367"
"488","36.72502136230469","36.72502136230469","36.72502136230469"
"489","35.013362884521484","35.013362884521484","35.013362884521484"
"490","35.93612289428711","35.93612289428711","35.93612289428711"
"491","37.40715789794922","37.40715789794922","37.40715789794922"
"492","37.002376556396484","37.002376556396484","37.002376556396484"
"493","37.09910583496094","37.09910583496094","37.09910583496094"
"494","35.59202575683594","35.59202575683594","35.59202575683594"
"495","38.623016357421875","38.623016357421875","38.623016357421875"
"496","35.3759765625","35.3759765625","35.3759765625"
"497","36.128231048583984","36.128231048583984","36.128231048583984"
"498","37.02388000488281","37.02388000488281","37.02388000488281"
"499","37.04245376586914","37.04245376586914","37.04245376586914"
"500","35.9826545715332","35.9826545715332","35.9826545715332"
"501","35.5806999206543","35.5806999206543","35.5806999206543"
"502","35.713966369628906","35.713966369628906","35.713966369628906"
"503","37.20503234863281","37.20503234863281","37.20503234863281"
"504","37.109580993652344","37.109580993652344","37.109580993652344"
"505","38.008968353271484","38.008968353271484","38.008968353271484"
"506","37.21891784667969","37.21891784667969","37.21891784667969"
"507","35.55160140991211","35.55160140991211","35.55160140991211"
"508","36.0094108581543","36.0094108581543","36.0094108581543"
"509","35.60811233520508","35.60811233520508","35.60811233520508"
"510","34.04167175292969","34.04167175292969","34.04167175292969"
"511","35.61157989501953","35.61157989501953","35.61157989501953"
"512","39.337371826171875","39.337371826171875","39.337371826171875"
"513","37.068389892578125","37.068389892578125","37.068389892578125"
"514","36.36572265625","36.36572265625","36.36572265625"
"515","38.28606033325195","38.28606033325195","38.28606033325195"
"516","36.98097610473633","36.98097610473633","36.98097610473633"
"517","37.94933319091797","37.94933319091797","37.94933319091797"
"518","37.968109130859375","37.968109130859375","37.968109130859375"
"519","37.896358489990234","37.896358489990234","37.896358489990234"
"520","36.40169906616211","36.40169906616211","36.40169906616211"
"521","35.86555480957031","35.86555480957031","35.86555480957031"
"522","35.425594329833984","35.425594329833984","35.425594329833984"
"523","39.08869934082031","39.08869934082031","39.08869934082031"
"524","36.82997131347656","36.82997131347656","36.82997131347656"
"525","35.69524383544922","35.69524383544922","35.69524383544922"
"526","37.12919998168945","37.12919998168945","37.12919998168945"
"527","37.27616882324219","37.27616882324219","37.27616882324219"
"528","34.82886505126953","34.82886505126953","34.82886505126953"
"529","37.92562484741211","37.92562484741211","37.92562484741211"
"530","39.4496955871582","39.4496955871582","39.4496955871582"
"531","37.33647918701172","37.33647918701172","37.33647918701172"
"532","37.769412994384766","37.769412994384766","37.769412994384766"
"533","36.58871078491211","36.58871078491211","36.58871078491211"
"534","37.608741760253906","37.608741760253906","37.608741760253906"
"535","34.734317779541016","34.734317779541016","34.734317779541016"
"536","36.41798782348633","36.41798782348633","36.41798782348633"
"537","36.686668395996094","36.686668395996094","36.686668395996094"
"538","35.29330825805664","35.29330825805664","35.29330825805664"
"539","39.0626335144043","39.0626335144043","39.0626335144043"
"540","37.06729507446289","37.06729507446289","37.06729507446289"
"541","35.32801818847656","35.32801818847656","35.32801818847656"
"542","38.064483642578125","38.064483642578125","38.064483642578125"
"543","35.52779769897461","35.52779769897461","35.52779769897461"
"544","38.61640930175781","38.61640930175781","38.61640930175781"
"545","35.55323791503906","35.55323791503906","35.55323791503906"
"546","37.50789260864258","37.50789260864258","37.50789260864258"
"547","37.24178695678711","37.24178695678711","37.24178695678711"
"548","39.04478454589844","39.04478454589844","39.04478454589844"
"549","37.86943054199219","37.86943054199219","37.86943054199219"
"550","38.020050048828125","38.020050048828125","38.020050048828125"
"551","36.693763732910156","36.693763732910156","36.693763732910156"
"552","36.632469177246094","36.632469177246094","36.632469177246094"
"553","36.422264099121094","36.422264099121094","36.422264099121094"
"554","36.90249252319336","36.90249252319336","36.90249252319336"
"555","37.035011291503906","37.035011291503906","37.035011291503906"
"556","36.481536865234375","36.481536865234375","36.481536865234375"
"557","35.86680221557617","35.86680221557617","35.86680221557617"
"558","38.0603141784668","38.0603141784668","38.0603141784668"
"559","37.34526062011719","37.34526062011719","37.34526062011719"
"560","37.225128173828125","37.225128173828125","37.225128173828125"
"561","37.014503479003906","37.014503479003906","37.014503479003906"
"562","37.77388381958008","37.77388381958008","37.77388381958008"
"563","37.834659576416016","37.834659576416016","37.834659576416016"
"564","37.49713897705078","37.49713897705078","37.49713897705078"
"565","37.537193298339844","37.537193298339844","37.537193298339844"
"566","39.541046142578125","39.541046142578125","39.541046142578125"
"567","36.7187385559082","36.7187385559082","36.7187385559082"
"568","38.41273880004883","38.41273880004883","38.41273880004883"
"569","37.303524017333984","37.303524017333984","37.303524017333984"
"570","36.649932861328125","36.649932861328125","36.649932861328125"
"571","37.6894645690918","37.6894645690918","37.6894645690918"
"572","35.97633361816406","35.97633361816406","35.97633361816406"
"573","36.93728256225586","36.93728256225586","36.93728256225586"
"574","36.14345169067383","36.14345169067383","36.14345169067383"
"575","36.08060073852539","36.08060073852539","36.08060073852539"
"576","37.696266174316406","37.696266174316406","37.696266174316406"
"577","39.52702713012695","39.52702713012695","39.52702713012695"
"578","36.72213363647461","36.72213363647461","36.72213363647461"
"579","36.35240173339844","36.35240173339844","36.35240173339844"
"580","36.08837890625","36.08837890625","36.08837890625"
"581","34.073463439941406","34.073463439941406","34.073463439941406"
"582","36.03386306762695","36.03386306762695","36.03386306762695"
"583","36.63948440551758","36.63948440551758","36.63948440551758"
"584","36.61384963989258","36.61384963989258","36.61384963989258"
"585","35.693214416503906","35.693214416503906","35.693214416503906"
"586","34.508487701416016","34.508487701416016","34.508487701416016"
"587","37.08747863769531","37.08747863769531","37.08747863769531"
"588","38.549232482910156","38.549232482910156","38.549232482910156"
"589","37.18012237548828","37.18012237548828","37.18012237548828"
"590","36.54927444458008","36.54927444458008","36.54927444458008"
"591","36.31630325317383","36.31630325317383","36.31630325317383"
"592","36.14107894897461","36.14107894897461","36.14107894897461"
"593","39.14958190917969","39.14958190917969","39.14958190917969"
"594","36.740257263183594","36.740257263183594","36.740257263183594"
"595","36.16340255737305","36.16340255737305","36.16340255737305"
"596","38.216819763183594","38.216819763183594","38.216819763183594"
"597","36.99179458618164","36.99179458618164","36.99179458618164"
"598","37.49103927612305","37.49103927612305","37.49103927612305"
"599","38.16188049316406","38.16188049316406","38.16188049316406"
"600","37.58183670043945","37.58183670043945","37.58183670043945"
"601","35.794376373291016","35.794376373291016","35.794376373291016"
"602","36.6505126953125","36.6505126953125","36.6505126953125"
"603","37.09785461425781","37.09785461425781","37.09785461425781"
"604","35.766944885253906","35.766944885253906","35.766944885253906"
"605","35.11682891845703","35.11682891845703","35.11682891845703"
"606","36.621376037597656","36.621376037597656","36.621376037597656"
"607","37.0215950012207","37.0215950012207","37.0215950012207"
"608","36.96050262451172","36.96050262451172","36.96050262451172"
"609","37.2595329284668","37.2595329284668","37.2595329284668"
"610","37.088829040527344","37.088829040527344","37.088829040527344"
"611","35.03886413574219","35.03886413574219","35.03886413574219"
"612","34.91448974609375","34.91448974609375","34.91448974609375"
"613","37.6062126159668","37.6062126159668","37.6062126159668"
"614","38.471923828125","38.471923828125","38.471923828125"
"615","39.5236701965332","39.5236701965332","39.5236701965332"
"616","37.92136764526367","37.92136764526367","37.92136764526367"
"617","36.228416442871094","36.228416442871094","36.228416442871094"
"618","38.041534423828125","38.041534423828125","38.041534423828125"
"619","37.99571228027344","37.99571228027344","37.99571228027344"
"620","36.84612274169922","36.84612274169922","36.84612274169922"
"621","35.319793701171875","35.319793701171875","35.319793701171875"
"622","38.40507125854492","38.40507125854492","38.40507125854492"
"623","37.82698440551758","37.82698440551758","37.82698440551758"
"624","36.46553421020508","36.46553421020508","36.46553421020508"
"625","35.4433708190918","35.4433708190918","35.4433708190918"
"626","35.24066162109375","35.24066162109375","35.24066162109375"
"627","34.43453598022461","34.43453598022461","34.43453598022461"
"628","38.5103645324707","38.5103645324707","38.5103645324707"
"629","36.20024871826172","36.20024871826172","36.20024871826172"
"630","35.81479263305664","35.81479263305664","35.81479263305664"
"631","37.672935485839844","37.672935485839844","37.672935485839844"
"632","39.17142105102539","39.17142105102539","39.17142105102539"
"633","34.78485870361328","34.78485870361328","34.78485870361328"
"634","38.25092315673828","38.25092315673828","38.25092315673828"
"635","34.63029861450195","34.63029861450195","34.63029861450195"
"636","35.86982345581055","35.86982345581055","35.86982345581055"
"637","36.441162109375","36.441162109375","36.441162109375"
"638","37.32191467285156","37.32191467285156","37.32191467285156"
"639","36.6657829284668","36.6657829284668","36.6657829284668"
"640","37.856773376464844","37.856773376464844","37.856773376464844"
"641","36.81794738769531","36.81794738769531","36.81794738769531"
"642","38.4141845703125","38.4141845703125","38.4141845703125"
"643","38.6270637512207","38.6270637512207","38.6270637512207"
"644","37.969974517822266","37.969974517822266","37.969974517822266"
"645","37.21827697753906","37.21827697753906","37.21827697753906"
"646","35.17323303222656","35.17323303222656","35.17323303222656"
"647","37.46929168701172","37.46929168701172","37.46929168701172"
"648","34.471622467041016","34.471622467041016","34.471622467041016"
"649","37.27655792236328","37.27655792236328","37.27655792236328"
"650","35.93250274658203","35.93250274658203","35.93250274658203"
"651","34.23921203613281","34.23921203613281","34.23921203613281"
"652","36.76081466674805","36.76081466674805","36.76081466674805"
"653","38.27457046508789","38.27457046508789","38.27457046508789"
"654","36.035057067871094","36.035057067871094","36.035057067871094"
"655","35.65684127807617","35.65684127807617","35.65684127807617"
"656","39.84984588623047","39.84984588623047","39.84984588623047"
"657","35.43571853637695","35.43571853637695","35.43571853637695"
"658","37.82956314086914","37.82956314086914","37.82956314086914"
"659","36.97830581665039","36.97830581665039","36.97830581665039"
"660","37.52048873901367","37.52048873901367","37.52048873901367"
"661","35.180145263671875","35.180145263671875","35.180145263671875"
"662","37.15808868408203","37.15808868408203","37.15808868408203"
"663","37.78213119506836","37.78213119506836","37.78213119506836"
"664","34.38679885864258","34.38679885864258","34.38679885864258"
"665","36.28445053100586","36.28445053100586","36.28445053100586"
"666","38.44296646118164","38.44296646118164","38.44296646118164"
"667","36.7744026184082","36.7744026184082","36.7744026184082"
"668","37.076236724853516","37.076236724853516","37.076236724853516"
"669","36.80279541015625","36.80279541015625","36.80279541015625"
"670","36.7668571472168","36.7668571472168","36.7668571472168"
"671","36.870819091796875","36.870819091796875","36.870819091796875"
"672","34.74476623535156","34.74476623535156","34.74476623535156"
"673","36.97657775878906","36.97657775878906","36.97657775878906"
"674","37.0411262512207","37.0411262512207","37.0411262512207"
"675","37.41767883300781","37.41767883300781","37.41767883300781"
"676","36.67774963378906","36.67774963378906","36.67774963378906"
"677","40.00461959838867","40.00461959838867","40.00461959838867"
"678","35.72486114501953","35.72486114501953","35.72486114501953"
"679","38.16856384277344","38.16856384277344","38.16856384277344"
"680","37.83531951904297","37.83531951904297","37.83531951904297"
"681","36.792449951171875","36.792449951171875","36.792449951171875"
"682","35.86381530761719","35.86381530761719","35.86381530761719"
"683","36.063411712646484","36.063411712646484","36.063411712646484"
"684","34.50773620605469","34.50773620605469","34.50773620605469"
"685","35.76618194580078","35.76618194580078","35.76618194580078"
"686","38.16507339477539","38.16507339477539","38.16507339477539"
"687","37.84181594848633","37.84181594848633","37.84181594848633"
"688","36.870426177978516","36.870426177978516","36.870426177978516"
"689","33.990211486816406","33.990211486816406","33.990211486816406"
"690","38.103858947753906","38.103858947753906","38.103858947753906"
"691","37.195640563964844","37.195640563964844","37.195640563964844"
"692","34.02957534790039","34.02957534790039","34.02957534790039"
"693","35.56298065185547","35.56298065185547","35.56298065185547"
"694","35.958900451660156","35.958900451660156","35.958900451660156"
"695","36.93861389160156","36.93861389160156","36.93861389160156"
"696","38.560672760009766","38.560672760009766","38.560672760009766"
"697","35.069183349609375","35.069183349609375","35.069183349609375"
"698","39.07988357543945","39.07988357543945","39.07988357543945"
"699","38.257896423339844","38.257896423339844","38.257896423339844"
"700","36.35751724243164","36.35751724243164","36.35751724243164"
"701","37.009666442871094","37.009666442871094","37.009666442871094"
"702","37.34958267211914","37.34958267211914","37.34958267211914"
"703","37.245723724365234","37.245723724365234","37.245723724365234"
"704","35.084651947021484","35.084651947021484","35.084651947021484"
"705","35.92958450317383","35.92958450317383","35.92958450317383"
"706","37.90814208984375","37.90814208984375","37.90814208984375"
"707","37.309329986572266","37.309329986572266","37.309329986572266"
"708","37.785118103027344","37.785118103027344","37.785118103027344"
"709","37.75429153442383","37.75429153442383","37.75429153442383"
"710","37.10099792480469","37.10099792480469","37.10099792480469"
"711","36.1317253112793","36.1317253112793","36.1317253112793"
"712","37.90110778808594","37.90110778808594","37.90110778808594"
"713","35.40069580078125","35.40069580078125","35.40069580078125"
"714","36.33131790161133","36.33131790161133","36.33131790161133"
"715","36.84791564941406","36.84791564941406","36.84791564941406"
"716","37.277503967285156","37.277503967285156","37.277503967285156"
"717","36.26930618286133","36.26930618286133","36.26930618286133"
"718","36.884666442871094","36.884666442871094","36.884666442871094"
"719","37.53974151611328","37.53974151611328","37.53974151611328"
"720","38.49431228637695","38.49431228637695","38.49431228637695"
"721","35.90730285644531","35.90730285644531","35.90730285644531"
"722","39.05937194824219","39.05937194824219","39.05937194824219"
"723","37.40756607055664","37.40756607055664","37.40756607055664"
"724","38.64767837524414","38.64767837524414","38.64767837524414"
"725","35.333797454833984","35.333797454833984","35.333797454833984"
"726","37.80686569213867","37.80686569213867","37.80686569213867"
"727","35.62422561645508","35.62422561645508","35.62422561645508"
"728","38.2628173828125","38.2628173828125","38.2628173828125"
"729","35.990108489990234","35.990108489990234","35.990108489990234"
"730","35.526058197021484","35.526058197021484","35.526058197021484"
"731","36.98582077026367","36.98582077026367","36.98582077026367"
"732","36.231895446777344","36.231895446777344","36.231895446777344"
"733","36.26008987426758","36.26008987426758","36.26008987426758"
"734","35.6705322265625","35.6705322265625","35.6705322265625"
"735","36.562931060791016","36.562931060791016","36.562931060791016"
"736","37.81639099121094","37.81639099121094","37.81639099121094"
"737","37.643028259277344","37.643028259277344","37.643028259277344"
"738","36.10471725463867","36.10471725463867","36.10471725463867"
"739","37.85224914550781","37.85224914550781","37.85224914550781"
"740","35.316341400146484","35.316341400146484","35.316341400146484"
"741","36.34815216064453","36.34815216064453","36.34815216064453"
"742","35.198604583740234","35.198604583740234","35.198604583740234"
"743","36.624244689941406","36.624244689941406","36.624244689941406"
"744","37.4012565612793","37.4012565612793","37.4012565612793"
"745","35.67435073852539","35.67435073852539","35.67435073852539"
"746","37.755027770996094","37.755027770996094","37.755027770996094"
"747","36.62848663330078","36.62848663330078","36.62848663330078"
"748","36.22648239135742","36.22648239135742","36.22648239135742"
"749","39.440834045410156","39.440834045410156","39.440834045410156"
"750","34.664710998535156","34.664710998535156","34.664710998535156"
"751","35.52851104736328","35.52851104736328","35.52851104736328"
"752","38.45209884643555","38.45209884643555","38.45209884643555"
"753","35.875587463378906","35.875587463378906","35.875587463378906"
"754","35.319671630859375","35.319671630859375","35.319671630859375"
"755","37.24087905883789","37.24087905883789","37.24087905883789"
"756","35.80958938598633","35.80958938598633","35.80958938598633"
"757","36.499942779541016","36.499942779541016","36.499942779541016"
"758","35.73851013183594","35.73851013183594","35.73851013183594"
"759","35.87313461303711","35.87313461303711","35.87313461303711"
"760","37.912391662597656","37.912391662597656","37.912391662597656"
"761","35.754878997802734","35.754878997802734","35.754878997802734"
"762","37.55592727661133","37.55592727661133","37.55592727661133"
"763","34.50035095214844","34.50035095214844","34.50035095214844"
"764","36.04490661621094","36.04490661621094","36.04490661621094"
"765","36.76374053955078","36.76374053955078","36.76374053955078"
"766","37.51696014404297","37.51696014404297","37.51696014404297"
"767","37.97298812866211","37.97298812866211","37.97298812866211"
"768","34.20085144042969","34.20085144042969","34.20085144042969"
"769","35.82899475097656","35.82899475097656","35.82899475097656"
"770","37.26637268066406","37.26637268066406","37.26637268066406"
"771","36.797855377197266","36.797855377197266","36.797855377197266"
"772","37.72940444946289","37.72940444946289","37.72940444946289"
"773","36.90369415283203","36.90369415283203","36.90369415283203"
"774","35.54812240600586","35.54812240600586","35.54812240600586"
"775","36.0160026550293","36.0160026550293","36.0160026550293"
"776","36.60942077636719","36.60942077636719","36.60942077636719"
"777","35.61503601074219","35.61503601074219","35.61503601074219"
"778","36.55398178100586","36.55398178100586","36.55398178100586"
"779","35.672027587890625","35.672027587890625","35.672027587890625"
"780","39.1891975402832","39.1891975402832","39.1891975402832"
"781","37.8526725769043","37.8526725769043","37.8526725769043"
"782","35.41545486450195","35.41545486450195","35.41545486450195"
"783","33.05066680908203","33.05066680908203","33.05066680908203"
"784","36.78313064575195","36.78313064575195","36.78313064575195"
"785","36.77430725097656","36.77430725097656","36.77430725097656"
"786","35.68077087402344","35.68077087402344","35.68077087402344"
"787","36.46070861816406","36.46070861816406","36.46070861816406"
"788","37.342185974121094","37.342185974121094","37.342185974121094"
"789","36.43450164794922","36.43450164794922","36.43450164794922"
"790","37.64598083496094","37.64598083496094","37.64598083496094"
"791","36.40985107421875","36.40985107421875","36.40985107421875"
"792","40.252784729003906","40.252784729003906","40.252784729003906"
"793","36.460750579833984","36.460750579833984","36.460750579833984"
"794","36.9743537902832","36.9743537902832","36.9743537902832"
"795","35.47850036621094","35.47850036621094","35.47850036621094"
"796","37.338600158691406","37.338600158691406","37.338600158691406"
"797","36.70845031738281","36.70845031738281","36.70845031738281"
"798","36.91396713256836","36.91396713256836","36.91396713256836"
"799","36.74560546875","36.74560546875","36.74560546875"
"800","36.45890808105469","36.45890808105469","36.45890808105469"
"801","37.27198028564453","37.27198028564453","37.27198028564453"
"802","36.50178909301758","36.50178909301758","36.50178909301758"
"803","35.00148391723633","35.00148391723633","35.00148391723633"
"804","36.07609558105469","36.07609558105469","36.07609558105469"
"805","34.53840255737305","34.53840255737305","34.53840255737305"
"806","35.33144760131836","35.33144760131836","35.33144760131836"
"807","36.43775939941406","36.43775939941406","36.43775939941406"
"808","38.28548812866211","38.28548812866211","38.28548812866211"
"809","37.806705474853516","37.806705474853516","37.806705474853516"
"810","36.04566955566406","36.04566955566406","36.04566955566406"
"811","36.085365295410156","36.085365295410156","36.085365295410156"
"812","37.564002990722656","37.564002990722656","37.564002990722656"
"813","35.846649169921875","35.846649169921875","35.846649169921875"
"814","37.74382400512695","37.74382400512695","37.74382400512695"
"815","35.26803207397461","35.26803207397461","35.26803207397461"
"816","34.418434143066406","34.418434143066406","34.418434143066406"
"817","37.79767990112305","37.79767990112305","37.79767990112305"
"818","36.12955093383789","36.12955093383789","36.12955093383789"
"819","35.3117561340332","35.3117561340332","35.3117561340332"
"820","37.46043014526367","37.46043014526367","37.46043014526367"
"821","36.38774871826172","36.38774871826172","36.38774871826172"
"822","35.984317779541016","35.984317779541016","35.984317779541016"
"823","36.49958801269531","36.49958801269531","36.49958801269531"
"824","36.58521270751953","36.58521270751953","36.58521270751953"
"825","37.00170135498047","37.00170135498047","37.00170135498047"
"826","38.22518539428711","38.22518539428711","38.22518539428711"
"827","39.643218994140625","39.643218994140625","39.643218994140625"
"828","34.84306335449219","34.84306335449219","34.84306335449219"
"829","36.19731140136719","36.19731140136719","36.19731140136719"
"830","35.944461822509766","35.944461822509766","35.944461822509766"
"831","37.883216857910156","37.883216857910156","37.883216857910156"
"832","36.3739013671875","36.3739013671875","36.3739013671875"
"833","37.3877067565918","37.3877067565918","37.3877067565918"
"834","36.27443313598633","36.27443313598633","36.27443313598633"
"835","36.88835906982422","36.88835906982422","36.88835906982422"
"836","35.96360397338867","35.96360397338867","35.96360397338867"
"837","36.950958251953125","36.950958251953125","36.950958251953125"
"838","36.77497100830078","36.77497100830078","36.77497100830078"
"839","36.921241760253906","36.921241760253906","36.921241760253906"
"840","36.176273345947266","36.176273345947266","36.176273345947266"
"841","36.52063751220703","36.52063751220703","36.52063751220703"
"842","35.69332504272461","35.69332504272461","35.69332504272461"
"843","36.60137176513672","36.60137176513672","36.60137176513672"
"844","36.38548278808594","36.38548278808594","36.38548278808594"
"845","36.20542907714844","36.20542907714844","36.20542907714844"
"846","35.410831451416016","35.410831451416016","35.410831451416016"
"847","36.73794174194336","36.73794174194336","36.73794174194336"
"848","40.255401611328125","40.255401611328125","40.255401611328125"
"849","35.287235260009766","35.287235260009766","35.287235260009766"
"850","34.4276008605957","34.4276008605957","34.4276008605957"
"851","37.9008903503418","37.9008903503418","37.9008903503418"
"852","37.722747802734375","37.722747802734375","37.722747802734375"
"853","36.2263298034668","36.2263298034668","36.2263298034668"
"854","36.43498229980469","36.43498229980469","36.43498229980469"
"855","34.813167572021484","34.813167572021484","34.813167572021484"
"856","36.21366500854492","36.21366500854492","36.21366500854492"
"857","34.50226974487305","34.50226974487305","34.50226974487305"
"858","38.8819580078125","38.8819580078125","38.8819580078125"
"859","36.96647262573242","36.96647262573242","36.96647262573242"
"860","35.24770736694336","35.24770736694336","35.24770736694336"
"861","36.345619201660156","36.345619201660156","36.345619201660156"
"862","36.06764221191406","36.06764221191406","36.06764221191406"
"863","34.79703903198242","34.79703903198242","34.79703903198242"
"864","35.87601852416992","35.87601852416992","35.87601852416992"
"865","39.655521392822266","39.655521392822266","39.655521392822266"
"866","38.368003845214844","38.368003845214844","38.368003845214844"
"867","35.61249923706055","35.61249923706055","35.61249923706055"
"868","37.34093475341797","37.34093475341797","37.34093475341797"
"869","37.05421447753906","37.05421447753906","37.05421447753906"
"870","37.27603530883789","37.27603530883789","37.27603530883789"
"871","36.9434928894043","36.9434928894043","36.9434928894043"
"872","36.59242630004883","36.59242630004883","36.59242630004883"
"873","36.58448028564453","36.58448028564453","36.58448028564453"
"874","36.14636993408203","36.14636993408203","36.14636993408203"
"875","36.79475402832031","36.79475402832031","36.79475402832031"
"876","37.25300979614258","37.25300979614258","37.25300979614258"
"877","36.74091720581055","36.74091720581055","36.74091720581055"
"878","36.40226745605469","36.40226745605469","36.40226745605469"
"879","35.75817108154297","35.75817108154297","35.75817108154297"
"880","37.63847732543945","37.63847732543945","37.63847732543945"
"881","36.31471633911133","36.31471633911133","36.31471633911133"
"882","39.347137451171875","39.347137451171875","39.347137451171875"
"883","39.68000030517578","39.68000030517578","39.68000030517578"
"884","36.88258743286133","36.88258743286133","36.88258743286133"
"885","38.56129455566406","38.56129455566406","38.56129455566406"
"886","35.416194915771484","35.416194915771484","35.416194915771484"
"887","37.47589874267578","37.47589874267578","37.47589874267578"
"888","35.50996780395508","35.50996780395508","35.50996780395508"
"889","36.805416107177734","36.805416107177734","36.805416107177734"
"890","37.168853759765625","37.168853759765625","37.168853759765625"
"891","37.129547119140625","37.129547119140625","37.129547119140625"
"892","38.40555953979492","38.40555953979492","38.40555953979492"
"893","35.03348159790039","35.03348159790039","35.03348159790039"
"894","37.170326232910156","37.170326232910156","37.170326232910156"
"895","37.16583251953125","37.16583251953125","37.16583251953125"
"896","36.23220443725586","36.23220443725586","36.23220443725586"
"897","37.385189056396484","37.385189056396484","37.385189056396484"
"898","35.45699691772461","35.45699691772461","35.45699691772461"
"899","36.706058502197266","36.706058502197266","36.706058502197266"
"900","36.870121002197266","36.870121002197266","36.870121002197266"
"901","37.17757034301758","37.17757034301758","37.17757034301758"
"902","36.59877014160156","36.59877014160156","36.59877014160156"
"903","38.34846878051758","38.34846878051758","38.34846878051758"
"904","36.760108947753906","36.760108947753906","36.760108947753906"
"905","34.551692962646484","34.551692962646484","34.551692962646484"
"906","36.34268569946289","36.34268569946289","36.34268569946289"
"907","36.51932907104492","36.51932907104492","36.51932907104492"
"908","36.92791748046875","36.92791748046875","36.92791748046875"
"909","36.71363830566406","36.71363830566406","36.71363830566406"
"910","36.573028564453125","36.573028564453125","36.573028564453125"
"911","37.73495101928711","37.73495101928711","37.73495101928711"
"912","36.31363296508789","36.31363296508789","36.31363296508789"
"913","36.18491744995117","36.18491744995117","36.18491744995117"
"914","35.66973114013672","35.66973114013672","35.66973114013672"
"915","35.51852798461914","35.51852798461914","35.51852798461914"
"916","37.450199127197266","37.450199127197266","37.450199127197266"
"917","35.88655090332031","35.88655090332031","35.88655090332031"
"918","36.97298049926758","36.97298049926758","36.97298049926758"
"919","36.281219482421875","36.281219482421875","36.281219482421875"
"920","37.033145904541016","37.033145904541016","37.033145904541016"
"921","37.63524627685547","37.63524627685547","37.63524627685547"
"922","36.675724029541016","36.675724029541016","36.675724029541016"
"923","35.40481948852539","35.40481948852539","35.40481948852539"
"924","36.776126861572266","36.776126861572266","36.776126861572266"
"925","37.4884147644043","37.4884147644043","37.4884147644043"
"926","37.70068359375","37.70068359375","37.70068359375"
"927","38.19280242919922","38.19280242919922","38.19280242919922"
"928","35.736427307128906","35.736427307128906","35.736427307128906"
"929","36.01482391357422","36.01482391357422","36.01482391357422"
"930","36.72620391845703","36.72620391845703","36.72620391845703"
"931","35.767635345458984","35.767635345458984","35.767635345458984"
"932","36.279502868652344","36.279502868652344","36.279502868652344"
"933","36.26118850708008","36.26118850708008","36.26118850708008"
"934","35.681922912597656","35.681922912597656","35.681922912597656"
"935","35.96611785888672","35.96611785888672","35.96611785888672"
"936","37.14616394042969","37.14616394042969","37.14616394042969"
"937","36.96463394165039","36.96463394165039","36.96463394165039"
"938","35.351078033447266","35.351078033447266","35.351078033447266"
"939","36.97452163696289","36.97452163696289","36.97452163696289"
"940","36.436161041259766","36.436161041259766","36.436161041259766"
"941","36.80801773071289","36.80801773071289","36.80801773071289"
"942","34.602317810058594","34.602317810058594","34.602317810058594"
"943","37.417388916015625","37.417388916015625","37.417388916015625"
"944","36.44952392578125","36.44952392578125","36.44952392578125"
"945","37.67625045776367","37.67625045776367","37.67625045776367"
"946","37.78865051269531","37.78865051269531","37.78865051269531"
"947","38.38059616088867","38.38059616088867","38.38059616088867"
"948","36.821224212646484","36.821224212646484","36.821224212646484"
"949","38.2142219543457","38.2142219543457","38.2142219543457"
"950","37.33836364746094","37.33836364746094","37.33836364746094"
"951","37.85710906982422","37.85710906982422","37.85710906982422"
"952","36.41490936279297","36.41490936279297","36.41490936279297"
"953","36.806556701660156","36.806556701660156","36.806556701660156"
"954","36.8475341796875","36.8475341796875","36.8475341796875"
"955","36.816680908203125","36.816680908203125","36.816680908203125"
"956","35.880558013916016","35.880558013916016","35.880558013916016"
"957","34.276519775390625","34.276519775390625","34.276519775390625"
"958","35.78392791748047","35.78392791748047","35.78392791748047"
"959","37.640594482421875","37.640594482421875","37.640594482421875"
"960","36.352542877197266","36.352542877197266","36.352542877197266"
"961","36.70297622680664","36.70297622680664","36.70297622680664"
"962","37.088165283203125","37.088165283203125","37.088165283203125"
"963","36.921321868896484","36.921321868896484","36.921321868896484"
"964","36.451942443847656","36.451942443847656","36.451942443847656"
"965","33.92295837402344","33.92295837402344","33.92295837402344"
"966","37.523197174072266","37.523197174072266","37.523197174072266"
"967","36.55693435668945","36.55693435668945","36.55693435668945"
"968","39.51425552368164","39.51425552368164","39.51425552368164"
"969","37.120323181152344","37.120323181152344","37.120323181152344"
"970","36.89571762084961","36.89571762084961","36.89571762084961"
"971","36.731136322021484","36.731136322021484","36.731136322021484"
"972","38.07144546508789","38.07144546508789","38.07144546508789"
"973","36.25657272338867","36.25657272338867","36.25657272338867"
"974","36.34809494018555","36.34809494018555","36.34809494018555"
"975","38.378150939941406","38.378150939941406","38.378150939941406"
"976","36.83705139160156","36.83705139160156","36.83705139160156"
"977","37.419639587402344","37.419639587402344","37.419639587402344"
"978","34.48480987548828","34.48480987548828","34.48480987548828"
"979","33.24747848510742","33.24747848510742","33.24747848510742"
"980","34.68836975097656","34.68836975097656","34.68836975097656"
