"Step","female-silero - loss/g/kl","female-silero - loss/g/kl__MIN","female-silero - loss/g/kl__MAX"
"460","2.368856430053711","2.368856430053711","2.368856430053711"
"461","2.1247060298919678","2.1247060298919678","2.1247060298919678"
"462","2.317523717880249","2.317523717880249","2.317523717880249"
"463","2.1287789344787598","2.1287789344787598","2.1287789344787598"
"464","2.4177896976470947","2.4177896976470947","2.4177896976470947"
"465","2.488107204437256","2.488107204437256","2.488107204437256"
"466","2.3789448738098145","2.3789448738098145","2.3789448738098145"
"467","2.5210680961608887","2.5210680961608887","2.5210680961608887"
"468","2.431842803955078","2.431842803955078","2.431842803955078"
"469","2.085434913635254","2.085434913635254","2.085434913635254"
"470","2.7896852493286133","2.7896852493286133","2.7896852493286133"
"471","2.37001895904541","2.37001895904541","2.37001895904541"
"472","2.8489692211151123","2.8489692211151123","2.8489692211151123"
"473","2.0944371223449707","2.0944371223449707","2.0944371223449707"
"474","2.425147294998169","2.425147294998169","2.425147294998169"
"475","2.1674044132232666","2.1674044132232666","2.1674044132232666"
"476","2.1472084522247314","2.1472084522247314","2.1472084522247314"
"477","2.4137001037597656","2.4137001037597656","2.4137001037597656"
"478","2.533001661300659","2.533001661300659","2.533001661300659"
"479","2.3051743507385254","2.3051743507385254","2.3051743507385254"
"480","2.4616150856018066","2.4616150856018066","2.4616150856018066"
"481","2.8729732036590576","2.8729732036590576","2.8729732036590576"
"482","2.282980442047119","2.282980442047119","2.282980442047119"
"483","2.3981029987335205","2.3981029987335205","2.3981029987335205"
"484","2.3163743019104004","2.3163743019104004","2.3163743019104004"
"485","2.420036554336548","2.420036554336548","2.420036554336548"
"486","2.3336801528930664","2.3336801528930664","2.3336801528930664"
"487","2.1050448417663574","2.1050448417663574","2.1050448417663574"
"488","2.127283811569214","2.127283811569214","2.127283811569214"
"489","2.3693552017211914","2.3693552017211914","2.3693552017211914"
"490","1.906030297279358","1.906030297279358","1.906030297279358"
"491","2.458034038543701","2.458034038543701","2.458034038543701"
"492","2.5882809162139893","2.5882809162139893","2.5882809162139893"
"493","2.4104092121124268","2.4104092121124268","2.4104092121124268"
"494","2.3007757663726807","2.3007757663726807","2.3007757663726807"
"495","2.57705020904541","2.57705020904541","2.57705020904541"
"496","2.0146498680114746","2.0146498680114746","2.0146498680114746"
"497","2.171351432800293","2.171351432800293","2.171351432800293"
"498","2.8917996883392334","2.8917996883392334","2.8917996883392334"
"499","2.30332350730896","2.30332350730896","2.30332350730896"
"500","2.3252811431884766","2.3252811431884766","2.3252811431884766"
"501","2.464146852493286","2.464146852493286","2.464146852493286"
"502","2.311262607574463","2.311262607574463","2.311262607574463"
"503","2.4844367504119873","2.4844367504119873","2.4844367504119873"
"504","2.433286190032959","2.433286190032959","2.433286190032959"
"505","3.0655059814453125","3.0655059814453125","3.0655059814453125"
"506","2.1946873664855957","2.1946873664855957","2.1946873664855957"
"507","2.246295213699341","2.246295213699341","2.246295213699341"
"508","2.4641478061676025","2.4641478061676025","2.4641478061676025"
"509","2.229658365249634","2.229658365249634","2.229658365249634"
"510","2.312756061553955","2.312756061553955","2.312756061553955"
"511","2.1405489444732666","2.1405489444732666","2.1405489444732666"
"512","2.9732391834259033","2.9732391834259033","2.9732391834259033"
"513","2.9927427768707275","2.9927427768707275","2.9927427768707275"
"514","2.4421768188476562","2.4421768188476562","2.4421768188476562"
"515","2.131237268447876","2.131237268447876","2.131237268447876"
"516","2.2684576511383057","2.2684576511383057","2.2684576511383057"
"517","2.7515552043914795","2.7515552043914795","2.7515552043914795"
"518","2.505188226699829","2.505188226699829","2.505188226699829"
"519","2.312394142150879","2.312394142150879","2.312394142150879"
"520","2.559619665145874","2.559619665145874","2.559619665145874"
"521","2.376544952392578","2.376544952392578","2.376544952392578"
"522","1.8669034242630005","1.8669034242630005","1.8669034242630005"
"523","2.643646717071533","2.643646717071533","2.643646717071533"
"524","2.4021966457366943","2.4021966457366943","2.4021966457366943"
"525","2.4574201107025146","2.4574201107025146","2.4574201107025146"
"526","1.9559478759765625","1.9559478759765625","1.9559478759765625"
"527","2.0909478664398193","2.0909478664398193","2.0909478664398193"
"528","2.1686408519744873","2.1686408519744873","2.1686408519744873"
"529","2.809082269668579","2.809082269668579","2.809082269668579"
"530","2.5027122497558594","2.5027122497558594","2.5027122497558594"
"531","2.8058784008026123","2.8058784008026123","2.8058784008026123"
"532","2.130532741546631","2.130532741546631","2.130532741546631"
"533","2.0910816192626953","2.0910816192626953","2.0910816192626953"
"534","2.416470766067505","2.416470766067505","2.416470766067505"
"535","2.2735595703125","2.2735595703125","2.2735595703125"
"536","2.7878599166870117","2.7878599166870117","2.7878599166870117"
"537","2.9911961555480957","2.9911961555480957","2.9911961555480957"
"538","2.374248743057251","2.374248743057251","2.374248743057251"
"539","2.50372576713562","2.50372576713562","2.50372576713562"
"540","2.5339765548706055","2.5339765548706055","2.5339765548706055"
"541","2.485769033432007","2.485769033432007","2.485769033432007"
"542","2.6569578647613525","2.6569578647613525","2.6569578647613525"
"543","2.285285472869873","2.285285472869873","2.285285472869873"
"544","2.1257100105285645","2.1257100105285645","2.1257100105285645"
"545","2.199317455291748","2.199317455291748","2.199317455291748"
"546","2.2456769943237305","2.2456769943237305","2.2456769943237305"
"547","2.5737626552581787","2.5737626552581787","2.5737626552581787"
"548","2.371049165725708","2.371049165725708","2.371049165725708"
"549","2.151726484298706","2.151726484298706","2.151726484298706"
"550","2.096633195877075","2.096633195877075","2.096633195877075"
"551","2.9849727153778076","2.9849727153778076","2.9849727153778076"
"552","2.41818904876709","2.41818904876709","2.41818904876709"
"553","2.670896053314209","2.670896053314209","2.670896053314209"
"554","2.3509883880615234","2.3509883880615234","2.3509883880615234"
"555","2.2070045471191406","2.2070045471191406","2.2070045471191406"
"556","2.252910614013672","2.252910614013672","2.252910614013672"
"557","2.285841226577759","2.285841226577759","2.285841226577759"
"558","2.382887125015259","2.382887125015259","2.382887125015259"
"559","2.3430047035217285","2.3430047035217285","2.3430047035217285"
"560","2.016964912414551","2.016964912414551","2.016964912414551"
"561","2.4412460327148438","2.4412460327148438","2.4412460327148438"
"562","2.2122247219085693","2.2122247219085693","2.2122247219085693"
"563","2.326464891433716","2.326464891433716","2.326464891433716"
"564","2.545231580734253","2.545231580734253","2.545231580734253"
"565","2.47570538520813","2.47570538520813","2.47570538520813"
"566","2.799046754837036","2.799046754837036","2.799046754837036"
"567","2.1133432388305664","2.1133432388305664","2.1133432388305664"
"568","2.800485849380493","2.800485849380493","2.800485849380493"
"569","2.078493595123291","2.078493595123291","2.078493595123291"
"570","2.3131251335144043","2.3131251335144043","2.3131251335144043"
"571","2.4453365802764893","2.4453365802764893","2.4453365802764893"
"572","2.3036301136016846","2.3036301136016846","2.3036301136016846"
"573","2.361466884613037","2.361466884613037","2.361466884613037"
"574","2.470381021499634","2.470381021499634","2.470381021499634"
"575","2.587155342102051","2.587155342102051","2.587155342102051"
"576","2.6833133697509766","2.6833133697509766","2.6833133697509766"
"577","2.710639715194702","2.710639715194702","2.710639715194702"
"578","2.731010913848877","2.731010913848877","2.731010913848877"
"579","2.599207878112793","2.599207878112793","2.599207878112793"
"580","2.136810779571533","2.136810779571533","2.136810779571533"
"581","2.061168909072876","2.061168909072876","2.061168909072876"
"582","2.544743776321411","2.544743776321411","2.544743776321411"
"583","2.202265977859497","2.202265977859497","2.202265977859497"
"584","2.2696142196655273","2.2696142196655273","2.2696142196655273"
"585","2.203962564468384","2.203962564468384","2.203962564468384"
"586","2.0045299530029297","2.0045299530029297","2.0045299530029297"
"587","2.2306363582611084","2.2306363582611084","2.2306363582611084"
"588","2.332705020904541","2.332705020904541","2.332705020904541"
"589","2.1562659740448","2.1562659740448","2.1562659740448"
"590","2.3386805057525635","2.3386805057525635","2.3386805057525635"
"591","2.371236562728882","2.371236562728882","2.371236562728882"
"592","2.0533649921417236","2.0533649921417236","2.0533649921417236"
"593","1.8371089696884155","1.8371089696884155","1.8371089696884155"
"594","2.2169501781463623","2.2169501781463623","2.2169501781463623"
"595","2.3072004318237305","2.3072004318237305","2.3072004318237305"
"596","2.3334219455718994","2.3334219455718994","2.3334219455718994"
"597","2.1815571784973145","2.1815571784973145","2.1815571784973145"
"598","2.3702876567840576","2.3702876567840576","2.3702876567840576"
"599","2.3579161167144775","2.3579161167144775","2.3579161167144775"
"600","2.587049722671509","2.587049722671509","2.587049722671509"
"601","2.1579198837280273","2.1579198837280273","2.1579198837280273"
"602","2.2045395374298096","2.2045395374298096","2.2045395374298096"
"603","2.0423381328582764","2.0423381328582764","2.0423381328582764"
"604","2.1100027561187744","2.1100027561187744","2.1100027561187744"
"605","2.355578660964966","2.355578660964966","2.355578660964966"
"606","2.3014652729034424","2.3014652729034424","2.3014652729034424"
"607","1.9274870157241821","1.9274870157241821","1.9274870157241821"
"608","2.2157325744628906","2.2157325744628906","2.2157325744628906"
"609","2.576859474182129","2.576859474182129","2.576859474182129"
"610","2.2974483966827393","2.2974483966827393","2.2974483966827393"
"611","2.031456232070923","2.031456232070923","2.031456232070923"
"612","2.0616352558135986","2.0616352558135986","2.0616352558135986"
"613","2.3293704986572266","2.3293704986572266","2.3293704986572266"
"614","2.095059871673584","2.095059871673584","2.095059871673584"
"615","1.707837462425232","1.707837462425232","1.707837462425232"
"616","2.514915943145752","2.514915943145752","2.514915943145752"
"617","2.416304349899292","2.416304349899292","2.416304349899292"
"618","2.7608134746551514","2.7608134746551514","2.7608134746551514"
"619","2.529130458831787","2.529130458831787","2.529130458831787"
"620","2.3231263160705566","2.3231263160705566","2.3231263160705566"
"621","1.9437023401260376","1.9437023401260376","1.9437023401260376"
"622","2.5932559967041016","2.5932559967041016","2.5932559967041016"
"623","2.5117738246917725","2.5117738246917725","2.5117738246917725"
"624","2.0673584938049316","2.0673584938049316","2.0673584938049316"
"625","2.1310391426086426","2.1310391426086426","2.1310391426086426"
"626","2.2340211868286133","2.2340211868286133","2.2340211868286133"
"627","2.0412986278533936","2.0412986278533936","2.0412986278533936"
"628","2.824134349822998","2.824134349822998","2.824134349822998"
"629","2.606682777404785","2.606682777404785","2.606682777404785"
"630","2.3241991996765137","2.3241991996765137","2.3241991996765137"
"631","2.4546098709106445","2.4546098709106445","2.4546098709106445"
"632","2.912808418273926","2.912808418273926","2.912808418273926"
"633","2.226876735687256","2.226876735687256","2.226876735687256"
"634","2.834476947784424","2.834476947784424","2.834476947784424"
"635","1.9248895645141602","1.9248895645141602","1.9248895645141602"
"636","2.220879554748535","2.220879554748535","2.220879554748535"
"637","2.2665228843688965","2.2665228843688965","2.2665228843688965"
"638","2.4137940406799316","2.4137940406799316","2.4137940406799316"
"639","2.082937717437744","2.082937717437744","2.082937717437744"
"640","2.412024736404419","2.412024736404419","2.412024736404419"
"641","2.126438856124878","2.126438856124878","2.126438856124878"
"642","1.832589864730835","1.832589864730835","1.832589864730835"
"643","2.4031448364257812","2.4031448364257812","2.4031448364257812"
"644","2.441702127456665","2.441702127456665","2.441702127456665"
"645","2.2761828899383545","2.2761828899383545","2.2761828899383545"
"646","2.1987085342407227","2.1987085342407227","2.1987085342407227"
"647","2.3001785278320312","2.3001785278320312","2.3001785278320312"
"648","2.2208847999572754","2.2208847999572754","2.2208847999572754"
"649","2.353929281234741","2.353929281234741","2.353929281234741"
"650","2.4297902584075928","2.4297902584075928","2.4297902584075928"
"651","2.5233123302459717","2.5233123302459717","2.5233123302459717"
"652","2.1970202922821045","2.1970202922821045","2.1970202922821045"
"653","2.6546366214752197","2.6546366214752197","2.6546366214752197"
"654","2.2743945121765137","2.2743945121765137","2.2743945121765137"
"655","2.5743608474731445","2.5743608474731445","2.5743608474731445"
"656","3.0136237144470215","3.0136237144470215","3.0136237144470215"
"657","1.9104187488555908","1.9104187488555908","1.9104187488555908"
"658","2.3282244205474854","2.3282244205474854","2.3282244205474854"
"659","2.692859172821045","2.692859172821045","2.692859172821045"
"660","2.367626905441284","2.367626905441284","2.367626905441284"
"661","2.236187219619751","2.236187219619751","2.236187219619751"
"662","2.4196674823760986","2.4196674823760986","2.4196674823760986"
"663","2.6575493812561035","2.6575493812561035","2.6575493812561035"
"664","1.996810793876648","1.996810793876648","1.996810793876648"
"665","1.8100694417953491","1.8100694417953491","1.8100694417953491"
"666","2.380420684814453","2.380420684814453","2.380420684814453"
"667","2.2098116874694824","2.2098116874694824","2.2098116874694824"
"668","2.118318557739258","2.118318557739258","2.118318557739258"
"669","2.613534927368164","2.613534927368164","2.613534927368164"
"670","1.8590073585510254","1.8590073585510254","1.8590073585510254"
"671","2.3799386024475098","2.3799386024475098","2.3799386024475098"
"672","2.1125004291534424","2.1125004291534424","2.1125004291534424"
"673","2.215724229812622","2.215724229812622","2.215724229812622"
"674","2.349782705307007","2.349782705307007","2.349782705307007"
"675","2.5086445808410645","2.5086445808410645","2.5086445808410645"
"676","2.238002061843872","2.238002061843872","2.238002061843872"
"677","2.633826732635498","2.633826732635498","2.633826732635498"
"678","2.312727689743042","2.312727689743042","2.312727689743042"
"679","2.1393351554870605","2.1393351554870605","2.1393351554870605"
"680","2.205380916595459","2.205380916595459","2.205380916595459"
"681","2.690244197845459","2.690244197845459","2.690244197845459"
"682","2.166332960128784","2.166332960128784","2.166332960128784"
"683","2.543208360671997","2.543208360671997","2.543208360671997"
"684","2.0162267684936523","2.0162267684936523","2.0162267684936523"
"685","2.342005729675293","2.342005729675293","2.342005729675293"
"686","2.2327871322631836","2.2327871322631836","2.2327871322631836"
"687","2.329934597015381","2.329934597015381","2.329934597015381"
"688","2.19482159614563","2.19482159614563","2.19482159614563"
"689","2.151231050491333","2.151231050491333","2.151231050491333"
"690","2.298577070236206","2.298577070236206","2.298577070236206"
"691","2.064211130142212","2.064211130142212","2.064211130142212"
"692","1.894769310951233","1.894769310951233","1.894769310951233"
"693","2.063316583633423","2.063316583633423","2.063316583633423"
"694","2.2964789867401123","2.2964789867401123","2.2964789867401123"
"695","2.320756435394287","2.320756435394287","2.320756435394287"
"696","2.6895875930786133","2.6895875930786133","2.6895875930786133"
"697","1.8203943967819214","1.8203943967819214","1.8203943967819214"
"698","2.7780659198760986","2.7780659198760986","2.7780659198760986"
"699","2.1779191493988037","2.1779191493988037","2.1779191493988037"
"700","1.907690405845642","1.907690405845642","1.907690405845642"
"701","2.0989863872528076","2.0989863872528076","2.0989863872528076"
"702","2.0642471313476562","2.0642471313476562","2.0642471313476562"
"703","2.522322416305542","2.522322416305542","2.522322416305542"
"704","2.0758256912231445","2.0758256912231445","2.0758256912231445"
"705","2.2008371353149414","2.2008371353149414","2.2008371353149414"
"706","2.6732826232910156","2.6732826232910156","2.6732826232910156"
"707","2.373594045639038","2.373594045639038","2.373594045639038"
"708","1.7421077489852905","1.7421077489852905","1.7421077489852905"
"709","2.2949655055999756","2.2949655055999756","2.2949655055999756"
"710","2.1757586002349854","2.1757586002349854","2.1757586002349854"
"711","2.7720940113067627","2.7720940113067627","2.7720940113067627"
"712","2.471097707748413","2.471097707748413","2.471097707748413"
"713","2.1895642280578613","2.1895642280578613","2.1895642280578613"
"714","2.043938398361206","2.043938398361206","2.043938398361206"
"715","1.7887331247329712","1.7887331247329712","1.7887331247329712"
"716","2.4555466175079346","2.4555466175079346","2.4555466175079346"
"717","2.6062982082366943","2.6062982082366943","2.6062982082366943"
"718","2.7095019817352295","2.7095019817352295","2.7095019817352295"
"719","2.040757894515991","2.040757894515991","2.040757894515991"
"720","2.7934532165527344","2.7934532165527344","2.7934532165527344"
"721","2.39017915725708","2.39017915725708","2.39017915725708"
"722","2.7080609798431396","2.7080609798431396","2.7080609798431396"
"723","2.5721466541290283","2.5721466541290283","2.5721466541290283"
"724","2.309976577758789","2.309976577758789","2.309976577758789"
"725","1.8044102191925049","1.8044102191925049","1.8044102191925049"
"726","2.5316503047943115","2.5316503047943115","2.5316503047943115"
"727","2.1572296619415283","2.1572296619415283","2.1572296619415283"
"728","2.45070481300354","2.45070481300354","2.45070481300354"
"729","2.3264694213867188","2.3264694213867188","2.3264694213867188"
"730","2.389484405517578","2.389484405517578","2.389484405517578"
"731","2.2742109298706055","2.2742109298706055","2.2742109298706055"
"732","2.2583508491516113","2.2583508491516113","2.2583508491516113"
"733","2.5264892578125","2.5264892578125","2.5264892578125"
"734","2.3150813579559326","2.3150813579559326","2.3150813579559326"
"735","2.492448091506958","2.492448091506958","2.492448091506958"
"736","2.635950803756714","2.635950803756714","2.635950803756714"
"737","2.7215664386749268","2.7215664386749268","2.7215664386749268"
"738","2.239208936691284","2.239208936691284","2.239208936691284"
"739","2.2845022678375244","2.2845022678375244","2.2845022678375244"
"740","2.325401544570923","2.325401544570923","2.325401544570923"
"741","2.327310800552368","2.327310800552368","2.327310800552368"
"742","2.515455961227417","2.515455961227417","2.515455961227417"
"743","2.560230255126953","2.560230255126953","2.560230255126953"
"744","2.1377112865448","2.1377112865448","2.1377112865448"
"745","2.076920986175537","2.076920986175537","2.076920986175537"
"746","2.437883138656616","2.437883138656616","2.437883138656616"
"747","2.1295104026794434","2.1295104026794434","2.1295104026794434"
"748","2.502969264984131","2.502969264984131","2.502969264984131"
"749","3.0601906776428223","3.0601906776428223","3.0601906776428223"
"750","2.4508938789367676","2.4508938789367676","2.4508938789367676"
"751","2.3622846603393555","2.3622846603393555","2.3622846603393555"
"752","2.339459180831909","2.339459180831909","2.339459180831909"
"753","2.2013349533081055","2.2013349533081055","2.2013349533081055"
"754","2.4046852588653564","2.4046852588653564","2.4046852588653564"
"755","2.6969571113586426","2.6969571113586426","2.6969571113586426"
"756","2.1748745441436768","2.1748745441436768","2.1748745441436768"
"757","2.2880420684814453","2.2880420684814453","2.2880420684814453"
"758","1.8262642621994019","1.8262642621994019","1.8262642621994019"
"759","2.5286426544189453","2.5286426544189453","2.5286426544189453"
"760","2.6340813636779785","2.6340813636779785","2.6340813636779785"
"761","2.2133429050445557","2.2133429050445557","2.2133429050445557"
"762","2.1064791679382324","2.1064791679382324","2.1064791679382324"
"763","2.0481977462768555","2.0481977462768555","2.0481977462768555"
"764","1.5707899332046509","1.5707899332046509","1.5707899332046509"
"765","2.4137349128723145","2.4137349128723145","2.4137349128723145"
"766","2.5154638290405273","2.5154638290405273","2.5154638290405273"
"767","2.5062506198883057","2.5062506198883057","2.5062506198883057"
"768","2.1721746921539307","2.1721746921539307","2.1721746921539307"
"769","2.197732925415039","2.197732925415039","2.197732925415039"
"770","2.4498865604400635","2.4498865604400635","2.4498865604400635"
"771","2.4539754390716553","2.4539754390716553","2.4539754390716553"
"772","2.4056787490844727","2.4056787490844727","2.4056787490844727"
"773","2.232131242752075","2.232131242752075","2.232131242752075"
"774","2.561274528503418","2.561274528503418","2.561274528503418"
"775","2.50093936920166","2.50093936920166","2.50093936920166"
"776","2.16576886177063","2.16576886177063","2.16576886177063"
"777","2.3207597732543945","2.3207597732543945","2.3207597732543945"
"778","2.4728939533233643","2.4728939533233643","2.4728939533233643"
"779","2.14534854888916","2.14534854888916","2.14534854888916"
"780","2.369103193283081","2.369103193283081","2.369103193283081"
"781","1.9417444467544556","1.9417444467544556","1.9417444467544556"
"782","2.296369791030884","2.296369791030884","2.296369791030884"
"783","2.278406858444214","2.278406858444214","2.278406858444214"
"784","2.281426191329956","2.281426191329956","2.281426191329956"
"785","1.9604310989379883","1.9604310989379883","1.9604310989379883"
"786","2.089486598968506","2.089486598968506","2.089486598968506"
"787","2.5339818000793457","2.5339818000793457","2.5339818000793457"
"788","2.1654608249664307","2.1654608249664307","2.1654608249664307"
"789","2.5263288021087646","2.5263288021087646","2.5263288021087646"
"790","2.2866387367248535","2.2866387367248535","2.2866387367248535"
"791","2.2969565391540527","2.2969565391540527","2.2969565391540527"
"792","2.6127874851226807","2.6127874851226807","2.6127874851226807"
"793","2.5301148891448975","2.5301148891448975","2.5301148891448975"
"794","2.642979860305786","2.642979860305786","2.642979860305786"
"795","2.799098253250122","2.799098253250122","2.799098253250122"
"796","2.1941537857055664","2.1941537857055664","2.1941537857055664"
"797","2.4362235069274902","2.4362235069274902","2.4362235069274902"
"798","2.1901674270629883","2.1901674270629883","2.1901674270629883"
"799","2.4832496643066406","2.4832496643066406","2.4832496643066406"
"800","2.3836069107055664","2.3836069107055664","2.3836069107055664"
"801","2.1442017555236816","2.1442017555236816","2.1442017555236816"
"802","2.1656787395477295","2.1656787395477295","2.1656787395477295"
"803","2.6108384132385254","2.6108384132385254","2.6108384132385254"
"804","2.10465407371521","2.10465407371521","2.10465407371521"
"805","2.566551446914673","2.566551446914673","2.566551446914673"
"806","2.01590633392334","2.01590633392334","2.01590633392334"
"807","2.737165689468384","2.737165689468384","2.737165689468384"
"808","2.425535202026367","2.425535202026367","2.425535202026367"
"809","2.221916913986206","2.221916913986206","2.221916913986206"
"810","2.626812219619751","2.626812219619751","2.626812219619751"
"811","2.0805981159210205","2.0805981159210205","2.0805981159210205"
"812","2.9664576053619385","2.9664576053619385","2.9664576053619385"
"813","1.985492467880249","1.985492467880249","1.985492467880249"
"814","2.320422410964966","2.320422410964966","2.320422410964966"
"815","2.02681040763855","2.02681040763855","2.02681040763855"
"816","2.0325686931610107","2.0325686931610107","2.0325686931610107"
"817","2.2714931964874268","2.2714931964874268","2.2714931964874268"
"818","2.124053716659546","2.124053716659546","2.124053716659546"
"819","2.2076098918914795","2.2076098918914795","2.2076098918914795"
"820","2.501554489135742","2.501554489135742","2.501554489135742"
"821","2.26251482963562","2.26251482963562","2.26251482963562"
"822","2.0684473514556885","2.0684473514556885","2.0684473514556885"
"823","2.2669517993927","2.2669517993927","2.2669517993927"
"824","2.2242939472198486","2.2242939472198486","2.2242939472198486"
"825","2.319751024246216","2.319751024246216","2.319751024246216"
"826","1.9546098709106445","1.9546098709106445","1.9546098709106445"
"827","2.1827473640441895","2.1827473640441895","2.1827473640441895"
"828","2.2306888103485107","2.2306888103485107","2.2306888103485107"
"829","2.0806071758270264","2.0806071758270264","2.0806071758270264"
"830","2.276066780090332","2.276066780090332","2.276066780090332"
"831","2.7465198040008545","2.7465198040008545","2.7465198040008545"
"832","2.356839418411255","2.356839418411255","2.356839418411255"
"833","2.260578155517578","2.260578155517578","2.260578155517578"
"834","2.1547811031341553","2.1547811031341553","2.1547811031341553"
"835","2.5325756072998047","2.5325756072998047","2.5325756072998047"
"836","2.580684185028076","2.580684185028076","2.580684185028076"
"837","2.3153412342071533","2.3153412342071533","2.3153412342071533"
"838","2.2829973697662354","2.2829973697662354","2.2829973697662354"
"839","2.1592254638671875","2.1592254638671875","2.1592254638671875"
"840","2.1524438858032227","2.1524438858032227","2.1524438858032227"
"841","1.9911552667617798","1.9911552667617798","1.9911552667617798"
"842","2.4441120624542236","2.4441120624542236","2.4441120624542236"
"843","2.5148348808288574","2.5148348808288574","2.5148348808288574"
"844","2.4230382442474365","2.4230382442474365","2.4230382442474365"
"845","1.9629054069519043","1.9629054069519043","1.9629054069519043"
"846","2.1934926509857178","2.1934926509857178","2.1934926509857178"
"847","2.328930377960205","2.328930377960205","2.328930377960205"
"848","2.5195069313049316","2.5195069313049316","2.5195069313049316"
"849","2.2516119480133057","2.2516119480133057","2.2516119480133057"
"850","2.2105820178985596","2.2105820178985596","2.2105820178985596"
"851","2.843592643737793","2.843592643737793","2.843592643737793"
"852","2.4194045066833496","2.4194045066833496","2.4194045066833496"
"853","2.2835562229156494","2.2835562229156494","2.2835562229156494"
"854","2.30826473236084","2.30826473236084","2.30826473236084"
"855","1.8612524271011353","1.8612524271011353","1.8612524271011353"
"856","2.226616859436035","2.226616859436035","2.226616859436035"
"857","2.4492831230163574","2.4492831230163574","2.4492831230163574"
"858","2.458984851837158","2.458984851837158","2.458984851837158"
"859","2.0617778301239014","2.0617778301239014","2.0617778301239014"
"860","1.9432200193405151","1.9432200193405151","1.9432200193405151"
"861","2.148552656173706","2.148552656173706","2.148552656173706"
"862","2.2902133464813232","2.2902133464813232","2.2902133464813232"
"863","2.0776891708374023","2.0776891708374023","2.0776891708374023"
"864","2.1430742740631104","2.1430742740631104","2.1430742740631104"
"865","2.425535202026367","2.425535202026367","2.425535202026367"
"866","2.616403818130493","2.616403818130493","2.616403818130493"
"867","2.1714789867401123","2.1714789867401123","2.1714789867401123"
"868","2.400146007537842","2.400146007537842","2.400146007537842"
"869","2.456587076187134","2.456587076187134","2.456587076187134"
"870","2.2142932415008545","2.2142932415008545","2.2142932415008545"
"871","2.212794303894043","2.212794303894043","2.212794303894043"
"872","2.4962215423583984","2.4962215423583984","2.4962215423583984"
"873","2.1106367111206055","2.1106367111206055","2.1106367111206055"
"874","2.4502625465393066","2.4502625465393066","2.4502625465393066"
"875","2.2557437419891357","2.2557437419891357","2.2557437419891357"
"876","2.311274290084839","2.311274290084839","2.311274290084839"
"877","2.563061475753784","2.563061475753784","2.563061475753784"
"878","2.1601696014404297","2.1601696014404297","2.1601696014404297"
"879","2.240891218185425","2.240891218185425","2.240891218185425"
"880","2.659444808959961","2.659444808959961","2.659444808959961"
"881","2.108386754989624","2.108386754989624","2.108386754989624"
"882","2.747425079345703","2.747425079345703","2.747425079345703"
"883","2.268437385559082","2.268437385559082","2.268437385559082"
"884","2.475965976715088","2.475965976715088","2.475965976715088"
"885","2.3465490341186523","2.3465490341186523","2.3465490341186523"
"886","2.369673252105713","2.369673252105713","2.369673252105713"
"887","2.3478002548217773","2.3478002548217773","2.3478002548217773"
"888","2.3123421669006348","2.3123421669006348","2.3123421669006348"
"889","2.099170207977295","2.099170207977295","2.099170207977295"
"890","2.44940185546875","2.44940185546875","2.44940185546875"
"891","2.5082015991210938","2.5082015991210938","2.5082015991210938"
"892","2.958921432495117","2.958921432495117","2.958921432495117"
"893","1.9582382440567017","1.9582382440567017","1.9582382440567017"
"894","2.615096092224121","2.615096092224121","2.615096092224121"
"895","2.6667470932006836","2.6667470932006836","2.6667470932006836"
"896","2.1867592334747314","2.1867592334747314","2.1867592334747314"
"897","2.4927635192871094","2.4927635192871094","2.4927635192871094"
"898","2.0566928386688232","2.0566928386688232","2.0566928386688232"
"899","2.0734522342681885","2.0734522342681885","2.0734522342681885"
"900","2.4078071117401123","2.4078071117401123","2.4078071117401123"
"901","2.4995710849761963","2.4995710849761963","2.4995710849761963"
"902","2.38288950920105","2.38288950920105","2.38288950920105"
"903","1.8517124652862549","1.8517124652862549","1.8517124652862549"
"904","2.315742015838623","2.315742015838623","2.315742015838623"
"905","2.2240796089172363","2.2240796089172363","2.2240796089172363"
"906","2.557392120361328","2.557392120361328","2.557392120361328"
"907","2.2844905853271484","2.2844905853271484","2.2844905853271484"
"908","2.3405134677886963","2.3405134677886963","2.3405134677886963"
"909","2.3774328231811523","2.3774328231811523","2.3774328231811523"
"910","2.3126440048217773","2.3126440048217773","2.3126440048217773"
"911","2.34757399559021","2.34757399559021","2.34757399559021"
"912","2.34798264503479","2.34798264503479","2.34798264503479"
"913","2.205942153930664","2.205942153930664","2.205942153930664"
"914","2.243415355682373","2.243415355682373","2.243415355682373"
"915","1.871497631072998","1.871497631072998","1.871497631072998"
"916","2.6245760917663574","2.6245760917663574","2.6245760917663574"
"917","2.319575786590576","2.319575786590576","2.319575786590576"
"918","2.1689162254333496","2.1689162254333496","2.1689162254333496"
"919","2.154561758041382","2.154561758041382","2.154561758041382"
"920","2.451442003250122","2.451442003250122","2.451442003250122"
"921","2.3799543380737305","2.3799543380737305","2.3799543380737305"
"922","2.136148691177368","2.136148691177368","2.136148691177368"
"923","2.230335235595703","2.230335235595703","2.230335235595703"
"924","2.2870779037475586","2.2870779037475586","2.2870779037475586"
"925","2.45243763923645","2.45243763923645","2.45243763923645"
"926","2.583493232727051","2.583493232727051","2.583493232727051"
"927","2.7062737941741943","2.7062737941741943","2.7062737941741943"
"928","2.3098862171173096","2.3098862171173096","2.3098862171173096"
